interaction_id,enzyme_id,compound_id,label,source,quality_tier,usage,source_paper
455,0,455,1,S6_Figshare,B,auxiliary,Holmer
456,0,456,1,S6_Figshare,B,auxiliary,Holmer
457,0,457,1,S6_Figshare,B,auxiliary,Holmer
458,0,458,1,S6_Figshare,B,auxiliary,DrugBank
459,0,459,1,S6_Figshare,B,auxiliary,Yamashita
460,0,460,1,S6_Figshare,B,auxiliary,Yamashita
461,0,461,1,S6_Figshare,B,auxiliary,DrugBank
462,0,462,1,S6_Figshare,B,auxiliary,Yamashita
463,0,463,1,S6_Figshare,B,auxiliary,Holmer
464,0,464,1,S6_Figshare,B,auxiliary,DrugBank
465,0,465,1,S6_Figshare,B,auxiliary,Holmer
466,0,466,1,S6_Figshare,B,auxiliary,DrugBank
467,0,467,1,S6_Figshare,B,auxiliary,Yamashita
468,0,468,1,S6_Figshare,B,auxiliary,Holmer
469,0,469,1,S6_Figshare,B,auxiliary,Holmer
470,0,470,1,S6_Figshare,B,auxiliary,DrugBank
471,0,471,1,S6_Figshare,B,auxiliary,DrugBank
472,0,472,1,S6_Figshare,B,auxiliary,DrugBank
473,0,473,1,S6_Figshare,B,auxiliary,Holmer
474,0,474,1,S6_Figshare,B,auxiliary,Yamashita
475,0,475,1,S6_Figshare,B,auxiliary,DrugBank
476,0,476,1,S6_Figshare,B,auxiliary,DrugBank
477,0,477,1,S6_Figshare,B,auxiliary,DrugBank
478,0,478,1,S6_Figshare,B,auxiliary,Yamashita
479,0,479,1,S6_Figshare,B,auxiliary,Yamashita
480,0,480,1,S6_Figshare,B,auxiliary,Yamashita
481,0,481,1,S6_Figshare,B,auxiliary,Holmer
482,0,482,1,S6_Figshare,B,auxiliary,Holmer
483,0,483,1,S6_Figshare,B,auxiliary,DrugBank
484,0,484,1,S6_Figshare,B,auxiliary,Yamashita
485,0,485,1,S6_Figshare,B,auxiliary,Holmer
486,0,486,1,S6_Figshare,B,auxiliary,Holmer
487,0,487,1,S6_Figshare,B,auxiliary,DrugBank
488,0,488,1,S6_Figshare,B,auxiliary,DrugBank
489,0,489,1,S6_Figshare,B,auxiliary,DrugBank
490,0,1996,1,S6_Figshare,B,auxiliary,Holmer
491,0,1997,1,S6_Figshare,B,auxiliary,DrugBank
492,0,1998,1,S6_Figshare,B,auxiliary,Siyang_Tian
493,0,1999,1,S6_Figshare,B,auxiliary,Holmer
494,0,2000,1,S6_Figshare,B,auxiliary,Holmer
495,0,2001,1,S6_Figshare,B,auxiliary,Holmer
496,0,2002,1,S6_Figshare,B,auxiliary,Holmer
497,0,2003,1,S6_Figshare,B,auxiliary,Holmer
498,0,2004,1,S6_Figshare,B,auxiliary,Holmer
499,0,2005,1,S6_Figshare,B,auxiliary,Holmer
500,0,2006,1,S6_Figshare,B,auxiliary,Holmer
501,0,2007,1,S6_Figshare,B,auxiliary,DrugBank
502,0,2008,1,S6_Figshare,B,auxiliary,Holmer
503,0,2009,1,S6_Figshare,B,auxiliary,Siyang_Tian
504,0,2010,1,S6_Figshare,B,auxiliary,DrugBank
505,0,2011,1,S6_Figshare,B,auxiliary,DrugBank
506,0,2012,1,S6_Figshare,B,auxiliary,DrugBank
507,0,2013,1,S6_Figshare,B,auxiliary,DrugBank
508,0,2014,1,S6_Figshare,B,auxiliary,Siyang_Tian
509,0,2015,1,S6_Figshare,B,auxiliary,DrugBank
510,0,2016,1,S6_Figshare,B,auxiliary,Holmer
511,0,2017,1,S6_Figshare,B,auxiliary,DrugBank
512,0,2018,1,S6_Figshare,B,auxiliary,DrugBank
513,0,2019,1,S6_Figshare,B,auxiliary,DrugBank
514,0,2020,1,S6_Figshare,B,auxiliary,Yamashita
515,0,2021,1,S6_Figshare,B,auxiliary,DrugBank
516,0,2022,1,S6_Figshare,B,auxiliary,Siyang_Tian
517,0,2023,1,S6_Figshare,B,auxiliary,Yamashita
518,0,2024,1,S6_Figshare,B,auxiliary,Siyang_Tian
519,0,2025,1,S6_Figshare,B,auxiliary,DrugBank
520,0,2026,1,S6_Figshare,B,auxiliary,Siyang_Tian
521,0,2027,1,S6_Figshare,B,auxiliary,Siyang_Tian
522,0,2028,1,S6_Figshare,B,auxiliary,Yamashita
523,0,2029,1,S6_Figshare,B,auxiliary,Holmer
524,0,2030,1,S6_Figshare,B,auxiliary,Holmer
525,0,2031,1,S6_Figshare,B,auxiliary,Holmer
526,0,2032,1,S6_Figshare,B,auxiliary,DrugBank
527,0,2033,1,S6_Figshare,B,auxiliary,Holmer
528,0,2034,1,S6_Figshare,B,auxiliary,Siyang_Tian
529,0,2035,1,S6_Figshare,B,auxiliary,Siyang_Tian
530,0,2036,1,S6_Figshare,B,auxiliary,Holmer
531,0,2037,1,S6_Figshare,B,auxiliary,Holmer
532,0,2038,1,S6_Figshare,B,auxiliary,Siyang_Tian
533,0,2039,1,S6_Figshare,B,auxiliary,DrugBank
534,0,2040,1,S6_Figshare,B,auxiliary,Holmer
535,0,2041,1,S6_Figshare,B,auxiliary,Yamashita
536,0,2042,1,S6_Figshare,B,auxiliary,DrugBank
537,0,2043,1,S6_Figshare,B,auxiliary,Holmer
538,0,2044,1,S6_Figshare,B,auxiliary,Yamashita
539,0,2045,1,S6_Figshare,B,auxiliary,DrugBank
540,0,2046,1,S6_Figshare,B,auxiliary,Yamashita
541,0,2047,1,S6_Figshare,B,auxiliary,Holmer
542,0,2048,1,S6_Figshare,B,auxiliary,DrugBank
543,0,2049,1,S6_Figshare,B,auxiliary,DrugBank
544,0,2050,1,S6_Figshare,B,auxiliary,DrugBank
545,0,2051,1,S6_Figshare,B,auxiliary,DrugBank
546,1,363,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
547,1,2050,1,S6_Figshare,B,auxiliary,DrugBank
548,1,325,1,S6_Figshare,B,auxiliary,Yamashita
549,1,2341,1,S6_Figshare,B,auxiliary,DrugBank
550,1,211,1,S6_Figshare,B,auxiliary,DrugBank
551,1,405,1,S6_Figshare,B,auxiliary,DrugBank
552,1,2342,1,S6_Figshare,B,auxiliary,DrugBank
553,1,347,1,S6_Figshare,B,auxiliary,Siyang_Tian
554,1,377,1,S6_Figshare,B,auxiliary,Holmer
555,1,2343,1,S6_Figshare,B,auxiliary,DrugBank
556,1,2344,1,S6_Figshare,B,auxiliary,DrugBank
557,1,2019,1,S6_Figshare,B,auxiliary,DrugBank
558,1,264,1,S6_Figshare,B,auxiliary,DrugBank
559,1,410,1,S6_Figshare,B,auxiliary,Siyang_Tian
560,1,813,1,S6_Figshare,B,auxiliary,DrugBank
561,1,2345,1,S6_Figshare,B,auxiliary,DrugBank
562,1,2346,1,S6_Figshare,B,auxiliary,DrugBank
563,1,2347,1,S6_Figshare,B,auxiliary,DrugBank
564,1,115,1,S6_Figshare,B,auxiliary,Siyang_Tian
565,1,650,1,S6_Figshare,B,auxiliary,DrugBank
566,1,423,1,S6_Figshare,B,auxiliary,DrugBank
567,1,154,1,S6_Figshare,B,auxiliary,DrugBank
568,1,394,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
569,1,2348,1,S6_Figshare,B,auxiliary,SuperCYP
570,1,431,1,S6_Figshare,B,auxiliary,Siyang_Tian
571,1,2042,1,S6_Figshare,B,auxiliary,DrugBank
572,1,2349,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
573,1,358,1,S6_Figshare,B,auxiliary,Holmer
574,1,2350,1,S6_Figshare,B,auxiliary,DrugBank
575,1,983,1,S6_Figshare,B,auxiliary,Holmer
576,1,709,1,S6_Figshare,B,auxiliary,DrugBank
577,1,318,1,S6_Figshare,B,auxiliary,DrugBank
578,1,418,1,S6_Figshare,B,auxiliary,DrugBank
579,1,703,1,S6_Figshare,B,auxiliary,DrugBank
580,1,2334,1,S6_Figshare,B,auxiliary,DrugBank
581,1,15,1,S6_Figshare,B,auxiliary,SuperCYP
582,1,2351,1,S6_Figshare,B,auxiliary,DrugBank
583,1,2352,1,S6_Figshare,B,auxiliary,Holmer
584,1,827,1,S6_Figshare,B,auxiliary,DrugBank
585,1,2203,1,S6_Figshare,B,auxiliary,Holmer
586,1,268,1,S6_Figshare,B,auxiliary,DrugBank
587,1,205,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
588,1,817,1,S6_Figshare,B,auxiliary,DrugBank
589,1,2353,1,S6_Figshare,B,auxiliary,DrugBank
590,1,359,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
591,1,1488,1,S6_Figshare,B,auxiliary,DrugBank
592,1,2354,1,S6_Figshare,B,auxiliary,Siyang_Tian
593,1,2355,1,S6_Figshare,B,auxiliary,DrugBank
594,1,2356,1,S6_Figshare,B,auxiliary,DrugBank
595,1,1690,1,S6_Figshare,B,auxiliary,DrugBank
596,1,414,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
597,1,2357,1,S6_Figshare,B,auxiliary,DrugBank
598,1,1922,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
599,1,373,1,S6_Figshare,B,auxiliary,Siyang_Tian
600,1,834,1,S6_Figshare,B,auxiliary,DrugBank
601,1,1930,1,S6_Figshare,B,auxiliary,DrugBank
602,1,1913,1,S6_Figshare,B,auxiliary,DrugBank
603,1,1527,1,S6_Figshare,B,auxiliary,DrugBank
604,1,658,1,S6_Figshare,B,auxiliary,Mishra
605,1,2358,1,S6_Figshare,B,auxiliary,DrugBank
606,1,580,1,S6_Figshare,B,auxiliary,Yamashita
607,1,250,1,S6_Figshare,B,auxiliary,DrugBank
608,1,815,1,S6_Figshare,B,auxiliary,DrugBank
609,1,4,1,S6_Figshare,B,auxiliary,Yamashita
610,1,1268,1,S6_Figshare,B,auxiliary,DrugBank
611,1,2359,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
612,1,801,1,S6_Figshare,B,auxiliary,SuperCYP
613,1,2360,1,S6_Figshare,B,auxiliary,DrugBank
614,1,349,1,S6_Figshare,B,auxiliary,SuperCYP
615,1,9,1,S6_Figshare,B,auxiliary,DrugBank
616,1,2361,1,S6_Figshare,B,auxiliary,Siyang_Tian
617,1,766,1,S6_Figshare,B,auxiliary,DrugBank
618,1,825,1,S6_Figshare,B,auxiliary,Yamashita
619,1,502,1,S6_Figshare,B,auxiliary,Yamashita
620,1,1603,1,S6_Figshare,B,auxiliary,DrugBank
621,1,2362,1,S6_Figshare,B,auxiliary,SuperCYP
622,1,2363,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
623,1,2364,1,S6_Figshare,B,auxiliary,DrugBank
624,1,1476,1,S6_Figshare,B,auxiliary,SuperCYP
625,1,790,1,S6_Figshare,B,auxiliary,Siyang_Tian
626,1,2365,1,S6_Figshare,B,auxiliary,SuperCYP
627,1,169,1,S6_Figshare,B,auxiliary,DrugBank
628,1,838,1,S6_Figshare,B,auxiliary,Yamashita
629,1,2366,1,S6_Figshare,B,auxiliary,DrugBank
630,1,85,1,S6_Figshare,B,auxiliary,Siyang_Tian
631,1,114,1,S6_Figshare,B,auxiliary,DrugBank
632,1,1929,1,S6_Figshare,B,auxiliary,DrugBank
633,1,691,1,S6_Figshare,B,auxiliary,DrugBank
634,1,2054,1,S6_Figshare,B,auxiliary,DrugBank
635,1,2367,1,S6_Figshare,B,auxiliary,DrugBank
636,1,2368,1,S6_Figshare,B,auxiliary,Yap
637,1,2369,1,S6_Figshare,B,auxiliary,DrugBank
638,1,1608,1,S6_Figshare,B,auxiliary,DrugBank
639,1,492,1,S6_Figshare,B,auxiliary,DrugBank
640,1,844,1,S6_Figshare,B,auxiliary,DrugBank
641,1,2370,1,S6_Figshare,B,auxiliary,DrugBank
642,1,2371,1,S6_Figshare,B,auxiliary,DrugBank
643,1,195,1,S6_Figshare,B,auxiliary,DrugBank
644,1,177,1,S6_Figshare,B,auxiliary,Yamashita
645,1,187,1,S6_Figshare,B,auxiliary,DrugBank
646,1,1459,1,S6_Figshare,B,auxiliary,DrugBank
647,1,2372,1,S6_Figshare,B,auxiliary,DrugBank
648,1,2373,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
649,1,2374,1,S6_Figshare,B,auxiliary,DrugBank
650,1,1631,1,S6_Figshare,B,auxiliary,DrugBank
651,1,192,1,S6_Figshare,B,auxiliary,DrugBank
652,1,2375,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
653,1,185,1,S6_Figshare,B,auxiliary,DrugBank
654,1,2376,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
655,1,699,1,S6_Figshare,B,auxiliary,DrugBank
656,1,13,1,S6_Figshare,B,auxiliary,Yamashita
657,1,589,1,S6_Figshare,B,auxiliary,DrugBank
658,1,321,1,S6_Figshare,B,auxiliary,DrugBank
659,1,328,1,S6_Figshare,B,auxiliary,DrugBank
660,1,793,1,S6_Figshare,B,auxiliary,DrugBank
661,1,2377,1,S6_Figshare,B,auxiliary,DrugBank
662,1,343,1,S6_Figshare,B,auxiliary,DrugBank
663,1,194,1,S6_Figshare,B,auxiliary,Holmer
664,1,2378,1,S6_Figshare,B,auxiliary,SuperCYP
665,1,1649,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
666,1,112,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
667,1,1948,1,S6_Figshare,B,auxiliary,DrugBank
668,1,1464,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
669,1,1357,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
670,1,1074,1,S6_Figshare,B,auxiliary,DrugBank
671,1,702,1,S6_Figshare,B,auxiliary,DrugBank
672,1,2379,1,S6_Figshare,B,auxiliary,DrugBank
673,1,443,1,S6_Figshare,B,auxiliary,SuperCYP
674,1,1907,1,S6_Figshare,B,auxiliary,DrugBank
675,1,466,1,S6_Figshare,B,auxiliary,DrugBank
676,1,567,1,S6_Figshare,B,auxiliary,Yamashita
677,1,2380,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
678,1,305,1,S6_Figshare,B,auxiliary,DrugBank
679,1,2381,1,S6_Figshare,B,auxiliary,SuperCYP
680,1,444,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
681,1,151,1,S6_Figshare,B,auxiliary,Holmer
682,1,495,1,S6_Figshare,B,auxiliary,DrugBank
683,1,506,1,S6_Figshare,B,auxiliary,Yamashita
684,1,2382,1,S6_Figshare,B,auxiliary,DrugBank
685,1,2383,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
686,1,316,1,S6_Figshare,B,auxiliary,DrugBank
687,1,816,1,S6_Figshare,B,auxiliary,DrugBank
688,1,2384,1,S6_Figshare,B,auxiliary,DrugBank
689,1,2385,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
690,1,2386,1,S6_Figshare,B,auxiliary,DrugBank
691,1,1912,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
692,1,2387,1,S6_Figshare,B,auxiliary,DrugBank
693,1,345,1,S6_Figshare,B,auxiliary,Yamashita
694,1,186,1,S6_Figshare,B,auxiliary,Yamashita
695,1,216,1,S6_Figshare,B,auxiliary,DrugBank
696,1,228,1,S6_Figshare,B,auxiliary,DrugBank
697,1,2015,1,S6_Figshare,B,auxiliary,DrugBank
698,1,127,1,S6_Figshare,B,auxiliary,Holmer
699,1,1609,1,S6_Figshare,B,auxiliary,Holmer
700,1,2388,1,S6_Figshare,B,auxiliary,Holmer
701,1,406,1,S6_Figshare,B,auxiliary,DrugBank
702,1,714,1,S6_Figshare,B,auxiliary,DrugBank
703,1,402,1,S6_Figshare,B,auxiliary,Holmer
704,1,726,1,S6_Figshare,B,auxiliary,DrugBank
705,1,2389,1,S6_Figshare,B,auxiliary,DrugBank
706,1,671,1,S6_Figshare,B,auxiliary,DrugBank
707,1,101,1,S6_Figshare,B,auxiliary,Yamashita
708,1,1589,1,S6_Figshare,B,auxiliary,Yamashita
709,1,155,1,S6_Figshare,B,auxiliary,DrugBank
710,1,1161,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
711,1,2390,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
712,1,2017,1,S6_Figshare,B,auxiliary,DrugBank
713,1,692,1,S6_Figshare,B,auxiliary,SuperCYP
714,1,2391,1,S6_Figshare,B,auxiliary,DrugBank
715,1,341,1,S6_Figshare,B,auxiliary,DrugBank
716,1,256,1,S6_Figshare,B,auxiliary,DrugBank
717,1,621,1,S6_Figshare,B,auxiliary,DrugBank
718,1,378,1,S6_Figshare,B,auxiliary,DrugBank
719,1,159,1,S6_Figshare,B,auxiliary,Yamashita
720,1,2392,1,S6_Figshare,B,auxiliary,SuperCYP
721,1,391,1,S6_Figshare,B,auxiliary,Siyang_Tian
722,1,2049,1,S6_Figshare,B,auxiliary,DrugBank
723,1,647,1,S6_Figshare,B,auxiliary,DrugBank
724,1,337,1,S6_Figshare,B,auxiliary,DrugBank
725,1,697,1,S6_Figshare,B,auxiliary,DrugBank
726,1,1804,1,S6_Figshare,B,auxiliary,DrugBank
727,1,460,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
728,1,430,1,S6_Figshare,B,auxiliary,Siyang_Tian
729,1,105,1,S6_Figshare,B,auxiliary,Yamashita
730,1,335,1,S6_Figshare,B,auxiliary,Yamashita
731,1,2393,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
732,1,1079,1,S6_Figshare,B,auxiliary,Holmer
733,1,2241,1,S6_Figshare,B,auxiliary,DrugBank
734,1,461,1,S6_Figshare,B,auxiliary,DrugBank
735,1,333,1,S6_Figshare,B,auxiliary,DrugBank
736,1,749,1,S6_Figshare,B,auxiliary,DrugBank
737,1,1973,1,S6_Figshare,B,auxiliary,Siyang_Tian
738,1,2394,1,S6_Figshare,B,auxiliary,Holmer
739,1,374,1,S6_Figshare,B,auxiliary,DrugBank
740,1,584,1,S6_Figshare,B,auxiliary,DrugBank
741,1,2395,1,S6_Figshare,B,auxiliary,DrugBank
742,1,552,1,S6_Figshare,B,auxiliary,DrugBank
743,1,2396,1,S6_Figshare,B,auxiliary,DrugBank
744,1,2397,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
745,1,1644,1,S6_Figshare,B,auxiliary,Yap
746,1,344,1,S6_Figshare,B,auxiliary,Siyang_Tian
747,1,2039,1,S6_Figshare,B,auxiliary,DrugBank
748,1,2398,1,S6_Figshare,B,auxiliary,DrugBank
749,1,773,1,S6_Figshare,B,auxiliary,DrugBank
750,1,2399,1,S6_Figshare,B,auxiliary,DrugBank
751,1,744,1,S6_Figshare,B,auxiliary,DrugBank
752,1,688,1,S6_Figshare,B,auxiliary,DrugBank
753,1,1443,1,S6_Figshare,B,auxiliary,DrugBank
754,1,687,1,S6_Figshare,B,auxiliary,Siyang_Tian
755,1,1461,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
756,1,2400,1,S6_Figshare,B,auxiliary,Yap
757,1,308,1,S6_Figshare,B,auxiliary,DrugBank
758,1,442,1,S6_Figshare,B,auxiliary,DrugBank
759,1,2324,1,S6_Figshare,B,auxiliary,DrugBank
760,1,2401,1,S6_Figshare,B,auxiliary,DrugBank
761,1,93,1,S6_Figshare,B,auxiliary,DrugBank
762,1,2402,1,S6_Figshare,B,auxiliary,SuperCYP
763,1,2293,1,S6_Figshare,B,auxiliary,DrugBank
764,1,2403,1,S6_Figshare,B,auxiliary,DrugBank
765,1,2404,1,S6_Figshare,B,auxiliary,Yap
766,1,2405,1,S6_Figshare,B,auxiliary,DrugBank
767,1,1192,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
768,1,263,1,S6_Figshare,B,auxiliary,DrugBank
769,1,161,1,S6_Figshare,B,auxiliary,DrugBank
770,1,2406,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
771,1,659,1,S6_Figshare,B,auxiliary,Yamashita
772,1,2407,1,S6_Figshare,B,auxiliary,Yap
773,1,2408,1,S6_Figshare,B,auxiliary,SuperCYP
774,1,2409,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
775,1,309,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
776,1,2410,1,S6_Figshare,B,auxiliary,DrugBank
777,1,145,1,S6_Figshare,B,auxiliary,DrugBank
778,1,2411,1,S6_Figshare,B,auxiliary,Siyang_Tian
779,1,761,1,S6_Figshare,B,auxiliary,DrugBank
780,1,2412,1,S6_Figshare,B,auxiliary,DrugBank
781,1,1970,1,S6_Figshare,B,auxiliary,DrugBank
782,1,745,1,S6_Figshare,B,auxiliary,Siyang_Tian
783,1,1,1,S6_Figshare,B,auxiliary,DrugBank
784,1,396,1,S6_Figshare,B,auxiliary,DrugBank
785,1,2413,1,S6_Figshare,B,auxiliary,DrugBank
786,1,2414,1,S6_Figshare,B,auxiliary,Yamashita
787,1,746,1,S6_Figshare,B,auxiliary,DrugBank
788,1,393,1,S6_Figshare,B,auxiliary,DrugBank
789,1,148,1,S6_Figshare,B,auxiliary,Siyang_Tian
790,1,1133,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
791,1,1355,1,S6_Figshare,B,auxiliary,DrugBank
792,1,2298,1,S6_Figshare,B,auxiliary,DrugBank
793,1,2022,1,S6_Figshare,B,auxiliary,Holmer
794,1,21,1,S6_Figshare,B,auxiliary,Holmer
795,1,1852,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
796,1,306,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
797,1,602,1,S6_Figshare,B,auxiliary,Yamashita
798,1,779,1,S6_Figshare,B,auxiliary,Yamashita
799,1,2415,1,S6_Figshare,B,auxiliary,DrugBank
800,1,470,1,S6_Figshare,B,auxiliary,Holmer
801,1,147,1,S6_Figshare,B,auxiliary,DrugBank
802,1,2416,1,S6_Figshare,B,auxiliary,DrugBank
803,1,346,1,S6_Figshare,B,auxiliary,Siyang_Tian
804,1,2271,1,S6_Figshare,B,auxiliary,DrugBank
805,1,2417,1,S6_Figshare,B,auxiliary,DrugBank
806,1,2418,1,S6_Figshare,B,auxiliary,DrugBank
807,1,2419,1,S6_Figshare,B,auxiliary,DrugBank
808,1,1947,1,S6_Figshare,B,auxiliary,DrugBank
809,1,2420,1,S6_Figshare,B,auxiliary,DrugBank
810,1,213,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
811,1,171,1,S6_Figshare,B,auxiliary,DrugBank
812,1,1898,1,S6_Figshare,B,auxiliary,DrugBank
813,1,30,1,S6_Figshare,B,auxiliary,Siyang_Tian
814,1,259,1,S6_Figshare,B,auxiliary,DrugBank
815,1,408,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
816,1,2046,1,S6_Figshare,B,auxiliary,DrugBank
817,1,152,1,S6_Figshare,B,auxiliary,DrugBank
818,1,1933,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
819,1,1972,1,S6_Figshare,B,auxiliary,DrugBank
820,1,95,1,S6_Figshare,B,auxiliary,Yamashita
821,1,774,1,S6_Figshare,B,auxiliary,DrugBank
822,1,2299,1,S6_Figshare,B,auxiliary,Siyang_Tian
823,1,2421,1,S6_Figshare,B,auxiliary,Holmer
824,1,2422,1,S6_Figshare,B,auxiliary,DrugBank
825,1,120,1,S6_Figshare,B,auxiliary,DrugBank
826,1,612,1,S6_Figshare,B,auxiliary,DrugBank
827,1,2423,1,S6_Figshare,B,auxiliary,DrugBank
828,1,1976,1,S6_Figshare,B,auxiliary,DrugBank
829,1,2424,1,S6_Figshare,B,auxiliary,Siyang_Tian
830,1,2425,1,S6_Figshare,B,auxiliary,DrugBank
831,1,2426,1,S6_Figshare,B,auxiliary,DrugBank
832,1,2030,1,S6_Figshare,B,auxiliary,Siyang_Tian
833,1,170,1,S6_Figshare,B,auxiliary,DrugBank
834,1,2048,1,S6_Figshare,B,auxiliary,DrugBank
835,1,615,1,S6_Figshare,B,auxiliary,Yamashita
836,1,2427,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
837,1,422,1,S6_Figshare,B,auxiliary,DrugBank
838,1,1513,1,S6_Figshare,B,auxiliary,DrugBank
839,1,859,1,S6_Figshare,B,auxiliary,Yamashita
840,1,2428,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
841,1,2012,1,S6_Figshare,B,auxiliary,DrugBank
842,1,1665,1,S6_Figshare,B,auxiliary,DrugBank
843,1,2429,1,S6_Figshare,B,auxiliary,DrugBank
844,1,437,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
845,1,1462,1,S6_Figshare,B,auxiliary,DrugBank
846,1,2430,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
847,1,1879,1,S6_Figshare,B,auxiliary,DrugBank
848,1,811,1,S6_Figshare,B,auxiliary,Siyang_Tian
849,1,2431,1,S6_Figshare,B,auxiliary,Holmer
850,1,295,1,S6_Figshare,B,auxiliary,DrugBank
851,1,2014,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
852,1,2432,1,S6_Figshare,B,auxiliary,DrugBank
853,1,1004,1,S6_Figshare,B,auxiliary,Holmer
854,1,845,1,S6_Figshare,B,auxiliary,DrugBank
855,1,168,1,S6_Figshare,B,auxiliary,DrugBank
856,1,357,1,S6_Figshare,B,auxiliary,Yamashita
857,1,2433,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
858,1,487,1,S6_Figshare,B,auxiliary,DrugBank
859,1,2053,1,S6_Figshare,B,auxiliary,DrugBank
860,1,454,1,S6_Figshare,B,auxiliary,DrugBank
861,1,1348,1,S6_Figshare,B,auxiliary,DrugBank
862,1,752,1,S6_Figshare,B,auxiliary,SuperCYP
863,1,465,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
864,1,279,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
865,1,2434,1,S6_Figshare,B,auxiliary,DrugBank
866,1,2435,1,S6_Figshare,B,auxiliary,DrugBank
867,1,80,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
868,1,2436,1,S6_Figshare,B,auxiliary,Holmer
869,1,276,1,S6_Figshare,B,auxiliary,Holmer
870,1,277,1,S6_Figshare,B,auxiliary,Holmer
871,1,2437,1,S6_Figshare,B,auxiliary,Holmer
872,1,1146,1,S6_Figshare,B,auxiliary,Holmer
873,1,2122,1,S6_Figshare,B,auxiliary,Holmer
874,1,294,1,S6_Figshare,B,auxiliary,Holmer
875,1,2001,1,S6_Figshare,B,auxiliary,Holmer
876,1,2005,1,S6_Figshare,B,auxiliary,Holmer
877,1,2438,1,S6_Figshare,B,auxiliary,Holmer
878,1,2439,1,S6_Figshare,B,auxiliary,DrugBank
879,1,2440,1,S6_Figshare,B,auxiliary,Holmer
880,1,2441,1,S6_Figshare,B,auxiliary,Holmer
881,1,2442,1,S6_Figshare,B,auxiliary,SuperCYP
882,1,2443,1,S6_Figshare,B,auxiliary,DrugBank
883,1,2444,1,S6_Figshare,B,auxiliary,Holmer
884,1,2007,1,S6_Figshare,B,auxiliary,DrugBank
885,1,2445,1,S6_Figshare,B,auxiliary,DrugBank
886,1,2446,1,S6_Figshare,B,auxiliary,Holmer
887,1,497,1,S6_Figshare,B,auxiliary,DrugBank
888,1,326,1,S6_Figshare,B,auxiliary,Holmer
889,1,1343,1,S6_Figshare,B,auxiliary,Holmer
890,1,1387,1,S6_Figshare,B,auxiliary,Holmer
891,1,1414,1,S6_Figshare,B,auxiliary,Holmer
892,1,2199,1,S6_Figshare,B,auxiliary,Holmer
893,1,2447,1,S6_Figshare,B,auxiliary,Holmer
894,1,361,1,S6_Figshare,B,auxiliary,Holmer
895,1,365,1,S6_Figshare,B,auxiliary,Holmer
896,1,1486,1,S6_Figshare,B,auxiliary,Holmer
897,1,367,1,S6_Figshare,B,auxiliary,Yamashita
898,1,380,1,S6_Figshare,B,auxiliary,Yamashita
899,1,2021,1,S6_Figshare,B,auxiliary,DrugBank
900,1,392,1,S6_Figshare,B,auxiliary,Holmer
901,1,1657,1,S6_Figshare,B,auxiliary,Yamashita
