interaction_id,enzyme_id,compound_id,label,source,quality_tier,usage,source_paper
1705,0,2251,0,S6_Figshare,B,biological_negative,Holmer
1706,0,2252,0,S6_Figshare,B,biological_negative,Holmer
1707,0,2253,0,S6_Figshare,B,biological_negative,DrugBank
1708,0,2254,0,S6_Figshare,B,biological_negative,Holmer
1709,0,2255,0,S6_Figshare,B,biological_negative,Yamashita
1710,0,2256,0,S6_Figshare,B,biological_negative,Holmer
1711,0,2257,0,S6_Figshare,B,biological_negative,Holmer
1712,0,2258,0,S6_Figshare,B,biological_negative,Holmer
1713,0,2259,0,S6_Figshare,B,biological_negative,DrugBank
1714,0,2260,0,S6_Figshare,B,biological_negative,Holmer
1715,0,2261,0,S6_Figshare,B,biological_negative,DrugBank
1716,0,2262,0,S6_Figshare,B,biological_negative,Holmer
1717,0,2263,0,S6_Figshare,B,biological_negative,Holmer
1718,0,2264,0,S6_Figshare,B,biological_negative,Holmer
1719,0,2265,0,S6_Figshare,B,biological_negative,Holmer
1720,0,2266,0,S6_Figshare,B,biological_negative,Holmer
1721,0,2267,0,S6_Figshare,B,biological_negative,Holmer
1722,0,2268,0,S6_Figshare,B,biological_negative,Holmer
1723,0,2269,0,S6_Figshare,B,biological_negative,Holmer
1724,0,2270,0,S6_Figshare,B,biological_negative,Holmer
1725,0,2271,0,S6_Figshare,B,biological_negative,DrugBank
1726,0,2272,0,S6_Figshare,B,biological_negative,Holmer
1727,0,2273,0,S6_Figshare,B,biological_negative,Holmer
1728,0,2274,0,S6_Figshare,B,biological_negative,Holmer
1729,0,2275,0,S6_Figshare,B,biological_negative,Holmer
1730,0,2276,0,S6_Figshare,B,biological_negative,DrugBank
1731,0,2277,0,S6_Figshare,B,biological_negative,DrugBank
1732,0,2278,0,S6_Figshare,B,biological_negative,Holmer
1733,0,2279,0,S6_Figshare,B,biological_negative,Holmer
1734,0,2280,0,S6_Figshare,B,biological_negative,Holmer
1735,0,2281,0,S6_Figshare,B,biological_negative,Holmer
1736,0,2282,0,S6_Figshare,B,biological_negative,Yamashita
1737,0,2283,0,S6_Figshare,B,biological_negative,Holmer
1738,0,2284,0,S6_Figshare,B,biological_negative,Holmer
1739,0,2285,0,S6_Figshare,B,biological_negative,Holmer
1740,0,2286,0,S6_Figshare,B,biological_negative,Holmer
1741,0,2287,0,S6_Figshare,B,biological_negative,Holmer
1742,0,2288,0,S6_Figshare,B,biological_negative,Holmer
1743,0,2289,0,S6_Figshare,B,biological_negative,Holmer
1744,0,2290,0,S6_Figshare,B,biological_negative,Holmer
1745,0,2291,0,S6_Figshare,B,biological_negative,Yamashita
1746,0,2292,0,S6_Figshare,B,biological_negative,Holmer
1747,0,2293,0,S6_Figshare,B,biological_negative,Yamashita
1748,0,2294,0,S6_Figshare,B,biological_negative,Holmer
1749,0,2295,0,S6_Figshare,B,biological_negative,DrugBank
1750,0,2296,0,S6_Figshare,B,biological_negative,Holmer
1751,0,2297,0,S6_Figshare,B,biological_negative,Holmer
1752,0,2298,0,S6_Figshare,B,biological_negative,DrugBank
1753,0,2299,0,S6_Figshare,B,biological_negative,Holmer
1754,0,2300,0,S6_Figshare,B,biological_negative,Holmer
1755,0,2301,0,S6_Figshare,B,biological_negative,Holmer
1756,0,2302,0,S6_Figshare,B,biological_negative,Yamashita
1757,0,2303,0,S6_Figshare,B,biological_negative,Holmer
1758,0,2304,0,S6_Figshare,B,biological_negative,DrugBank
1759,0,2305,0,S6_Figshare,B,biological_negative,Holmer
1760,0,2306,0,S6_Figshare,B,biological_negative,Holmer
1761,0,2307,0,S6_Figshare,B,biological_negative,Holmer
1762,0,2308,0,S6_Figshare,B,biological_negative,Holmer
1763,0,2309,0,S6_Figshare,B,biological_negative,Holmer
1764,0,2310,0,S6_Figshare,B,biological_negative,Holmer
1765,0,2311,0,S6_Figshare,B,biological_negative,Holmer
1766,0,2312,0,S6_Figshare,B,biological_negative,Holmer
1767,0,2313,0,S6_Figshare,B,biological_negative,Holmer
1768,0,2314,0,S6_Figshare,B,biological_negative,Yamashita
1769,0,2315,0,S6_Figshare,B,biological_negative,Holmer
1770,0,2316,0,S6_Figshare,B,biological_negative,Yamashita
1771,0,2317,0,S6_Figshare,B,biological_negative,Holmer
1772,0,2318,0,S6_Figshare,B,biological_negative,Yamashita
1773,0,2319,0,S6_Figshare,B,biological_negative,Holmer
1774,0,2320,0,S6_Figshare,B,biological_negative,Holmer
1775,0,2321,0,S6_Figshare,B,biological_negative,Holmer
1776,0,2322,0,S6_Figshare,B,biological_negative,Holmer
1777,0,2323,0,S6_Figshare,B,biological_negative,Yamashita
1778,0,2324,0,S6_Figshare,B,biological_negative,Yamashita
1779,0,2325,0,S6_Figshare,B,biological_negative,Yamashita
1780,0,2326,0,S6_Figshare,B,biological_negative,Holmer
1781,0,2327,0,S6_Figshare,B,biological_negative,Holmer
1782,0,2328,0,S6_Figshare,B,biological_negative,Holmer
1783,0,2329,0,S6_Figshare,B,biological_negative,Holmer
1784,0,2330,0,S6_Figshare,B,biological_negative,Holmer
1785,0,2331,0,S6_Figshare,B,biological_negative,Holmer
1786,0,2332,0,S6_Figshare,B,biological_negative,Holmer
1787,0,2333,0,S6_Figshare,B,biological_negative,Holmer
1788,0,2334,0,S6_Figshare,B,biological_negative,DrugBank
1789,0,2335,0,S6_Figshare,B,biological_negative,Yamashita
1790,0,2336,0,S6_Figshare,B,biological_negative,Holmer
1791,0,2337,0,S6_Figshare,B,biological_negative,Holmer
1792,0,2338,0,S6_Figshare,B,biological_negative,Holmer
1793,0,2339,0,S6_Figshare,B,biological_negative,Holmer
1794,0,2340,0,S6_Figshare,B,biological_negative,Holmer
1795,1,2451,0,S6_Figshare,B,biological_negative,DrugBank
1796,1,644,0,S6_Figshare,B,biological_negative,DrugBank
1797,1,693,0,S6_Figshare,B,biological_negative,Yamashita
1798,1,635,0,S6_Figshare,B,biological_negative,Yamashita
1799,1,2452,0,S6_Figshare,B,biological_negative,Yamashita
1800,1,2453,0,S6_Figshare,B,biological_negative,Yamashita
1801,1,625,0,S6_Figshare,B,biological_negative,Holmer
1802,1,222,0,S6_Figshare,B,biological_negative,Yamashita
1803,1,797,0,S6_Figshare,B,biological_negative,DrugBank
1804,1,240,0,S6_Figshare,B,biological_negative,Yamashita
1805,1,2454,0,S6_Figshare,B,biological_negative,DrugBank
1806,1,648,0,S6_Figshare,B,biological_negative,Yamashita
1807,1,722,0,S6_Figshare,B,biological_negative,Yamashita
1808,1,2455,0,S6_Figshare,B,biological_negative,Holmer
1809,1,2456,0,S6_Figshare,B,biological_negative,Holmer
1810,1,100,0,S6_Figshare,B,biological_negative,Yamashita
1811,1,244,0,S6_Figshare,B,biological_negative,Yap
1812,1,2457,0,S6_Figshare,B,biological_negative,DrugBank
1813,1,2458,0,S6_Figshare,B,biological_negative,Holmer
1814,1,729,0,S6_Figshare,B,biological_negative,Yamashita
1815,1,2459,0,S6_Figshare,B,biological_negative,Holmer
1816,1,2460,0,S6_Figshare,B,biological_negative,DrugBank
1817,1,203,0,S6_Figshare,B,biological_negative,Yamashita
1818,1,609,0,S6_Figshare,B,biological_negative,Yamashita
1819,1,31,0,S6_Figshare,B,biological_negative,Yamashita
1820,1,2461,0,S6_Figshare,B,biological_negative,Holmer
1821,1,175,0,S6_Figshare,B,biological_negative,Yamashita
1822,1,312,0,S6_Figshare,B,biological_negative,Yamashita
1823,1,2164,0,S6_Figshare,B,biological_negative,Holmer
1824,1,1351,0,S6_Figshare,B,biological_negative,Yamashita
1825,1,2177,0,S6_Figshare,B,biological_negative,DrugBank
1826,1,352,0,S6_Figshare,B,biological_negative,Yamashita
1827,1,1469,0,S6_Figshare,B,biological_negative,Holmer
1828,1,1482,0,S6_Figshare,B,biological_negative,Yamashita
1829,1,2208,0,S6_Figshare,B,biological_negative,Yamashita
1830,1,1494,0,S6_Figshare,B,biological_negative,Holmer
1831,1,1516,0,S6_Figshare,B,biological_negative,Yamashita
1832,1,1518,0,S6_Figshare,B,biological_negative,DrugBank
1833,1,1524,0,S6_Figshare,B,biological_negative,Holmer
1834,1,2214,0,S6_Figshare,B,biological_negative,Holmer
1835,1,383,0,S6_Figshare,B,biological_negative,Yamashita
1836,1,1694,0,S6_Figshare,B,biological_negative,Yamashita
1837,1,407,0,S6_Figshare,B,biological_negative,Yamashita
1838,1,1732,0,S6_Figshare,B,biological_negative,Yamashita
1839,1,1765,0,S6_Figshare,B,biological_negative,DrugBank
1840,1,1783,0,S6_Figshare,B,biological_negative,DrugBank
1841,1,2282,0,S6_Figshare,B,biological_negative,Yamashita
1842,1,2041,0,S6_Figshare,B,biological_negative,Yamashita
1843,1,1807,0,S6_Figshare,B,biological_negative,Holmer
1844,1,2462,0,S6_Figshare,B,biological_negative,DrugBank
1845,1,455,0,S6_Figshare,B,biological_negative,Holmer
1846,1,1842,0,S6_Figshare,B,biological_negative,Yamashita
1847,1,1927,0,S6_Figshare,B,biological_negative,Yamashita
1848,1,1982,0,S6_Figshare,B,biological_negative,Holmer
1849,1,1992,0,S6_Figshare,B,biological_negative,Yamashita
1850,1,2,0,S6_Figshare,B,biological_negative,Yamashita
1851,1,2011,0,S6_Figshare,B,biological_negative,Yamashita
1852,1,2018,0,S6_Figshare,B,biological_negative,DrugBank
1853,1,440,0,S6_Figshare,B,biological_negative,Yamashita
1854,1,362,0,S6_Figshare,B,biological_negative,Yamashita
1855,1,494,0,S6_Figshare,B,biological_negative,DrugBank
1856,1,286,0,S6_Figshare,B,biological_negative,Yamashita
1857,1,2023,0,S6_Figshare,B,biological_negative,Yamashita
1858,1,375,0,S6_Figshare,B,biological_negative,Holmer
1859,1,2325,0,S6_Figshare,B,biological_negative,DrugBank
1860,1,462,0,S6_Figshare,B,biological_negative,Yamashita
1861,1,338,0,S6_Figshare,B,biological_negative,Yamashita
1862,1,3,0,S6_Figshare,B,biological_negative,Yamashita
1863,1,366,0,S6_Figshare,B,biological_negative,DrugBank
1864,1,2318,0,S6_Figshare,B,biological_negative,DrugBank
1865,1,478,0,S6_Figshare,B,biological_negative,Yamashita
1866,1,371,0,S6_Figshare,B,biological_negative,Yamashita
1867,1,499,0,S6_Figshare,B,biological_negative,DrugBank
1868,1,2463,0,S6_Figshare,B,biological_negative,Holmer
1869,1,323,0,S6_Figshare,B,biological_negative,DrugBank
1870,1,332,0,S6_Figshare,B,biological_negative,Yamashita
1871,1,334,0,S6_Figshare,B,biological_negative,DrugBank
1872,1,2464,0,S6_Figshare,B,biological_negative,DrugBank
1873,1,1514,0,S6_Figshare,B,biological_negative,Yamashita
1874,1,1582,0,S6_Figshare,B,biological_negative,Yamashita
1875,1,491,0,S6_Figshare,B,biological_negative,DrugBank
1876,1,7,0,S6_Figshare,B,biological_negative,Yamashita
1877,1,1717,0,S6_Figshare,B,biological_negative,Yamashita
1878,1,1787,0,S6_Figshare,B,biological_negative,Yamashita
1879,1,1831,0,S6_Figshare,B,biological_negative,Yamashita
1880,1,1881,0,S6_Figshare,B,biological_negative,DrugBank
1881,1,467,0,S6_Figshare,B,biological_negative,Yamashita
1882,1,1950,0,S6_Figshare,B,biological_negative,DrugBank
1883,1,2333,0,S6_Figshare,B,biological_negative,Holmer
1884,1,1980,0,S6_Figshare,B,biological_negative,DrugBank
1885,1,759,0,S6_Figshare,B,biological_negative,Yamashita
1886,1,94,0,S6_Figshare,B,biological_negative,Yamashita
1887,1,682,0,S6_Figshare,B,biological_negative,DrugBank
1888,1,715,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1889,1,2465,0,S6_Figshare,B,biological_negative,DrugBank
1890,1,2466,0,S6_Figshare,B,biological_negative,DrugBank
1891,1,689,0,S6_Figshare,B,biological_negative,SuperCYP
1892,1,2467,0,S6_Figshare,B,biological_negative,Yap
1893,1,223,0,S6_Figshare,B,biological_negative,Yap
1894,1,331,0,S6_Figshare,B,biological_negative,Holmer
1895,1,1733,0,S6_Figshare,B,biological_negative,Yamashita
1896,1,1412,0,S6_Figshare,B,biological_negative,Yamashita
1897,1,2468,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1898,1,2469,0,S6_Figshare,B,biological_negative,Yap
1899,1,2470,0,S6_Figshare,B,biological_negative,DrugBank
1900,1,48,0,S6_Figshare,B,biological_negative,Yamashita
1901,1,730,0,S6_Figshare,B,biological_negative,Yamashita
1902,1,493,0,S6_Figshare,B,biological_negative,Yamashita
1903,1,2471,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1904,1,595,0,S6_Figshare,B,biological_negative,Yamashita
1905,1,557,0,S6_Figshare,B,biological_negative,DrugBank
1906,1,1278,0,S6_Figshare,B,biological_negative,Yamashita
1907,1,503,0,S6_Figshare,B,biological_negative,Yamashita
1908,1,550,0,S6_Figshare,B,biological_negative,Yamashita
1909,1,536,0,S6_Figshare,B,biological_negative,Yamashita
1910,1,477,0,S6_Figshare,B,biological_negative,Yamashita
1911,1,2472,0,S6_Figshare,B,biological_negative,Yap
1912,1,2473,0,S6_Figshare,B,biological_negative,DrugBank
1913,1,12,0,S6_Figshare,B,biological_negative,Yamashita
1914,1,707,0,S6_Figshare,B,biological_negative,DrugBank
1915,1,201,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1916,1,505,0,S6_Figshare,B,biological_negative,Yamashita
1917,1,350,0,S6_Figshare,B,biological_negative,Yamashita
1918,1,2474,0,S6_Figshare,B,biological_negative,DrugBank
1919,1,640,0,S6_Figshare,B,biological_negative,Yamashita
1920,1,236,0,S6_Figshare,B,biological_negative,Yamashita
1921,1,684,0,S6_Figshare,B,biological_negative,Yamashita
1922,1,2475,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1923,1,2476,0,S6_Figshare,B,biological_negative,Yap
1924,1,2477,0,S6_Figshare,B,biological_negative,DrugBank
1925,1,539,0,S6_Figshare,B,biological_negative,DrugBank
1926,1,2478,0,S6_Figshare,B,biological_negative,Yamashita
1927,1,698,0,S6_Figshare,B,biological_negative,Yamashita
1928,1,1670,0,S6_Figshare,B,biological_negative,Yamashita
1929,1,826,0,S6_Figshare,B,biological_negative,Yamashita
1930,1,1489,0,S6_Figshare,B,biological_negative,Yamashita
1931,1,2479,0,S6_Figshare,B,biological_negative,Yap
1932,1,136,0,S6_Figshare,B,biological_negative,Yamashita
1933,1,747,0,S6_Figshare,B,biological_negative,Yamashita
1934,1,258,0,S6_Figshare,B,biological_negative,Yamashita
1935,1,141,0,S6_Figshare,B,biological_negative,DrugBank
1936,1,2480,0,S6_Figshare,B,biological_negative,DrugBank
1937,1,701,0,S6_Figshare,B,biological_negative,DrugBank
1938,1,624,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1939,1,1534,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1940,1,857,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1941,1,249,0,S6_Figshare,B,biological_negative,Yamashita
1942,1,2040,0,S6_Figshare,B,biological_negative,Yamashita
1943,1,2481,0,S6_Figshare,B,biological_negative,Yap
1944,1,652,0,S6_Figshare,B,biological_negative,Yamashita
1945,1,2482,0,S6_Figshare,B,biological_negative,Yap
1946,1,616,0,S6_Figshare,B,biological_negative,Yamashita
1947,1,780,0,S6_Figshare,B,biological_negative,Yap
1948,1,1143,0,S6_Figshare,B,biological_negative,Yamashita
1949,1,441,0,S6_Figshare,B,biological_negative,Yamashita
1950,1,526,0,S6_Figshare,B,biological_negative,Yamashita
1951,1,784,0,S6_Figshare,B,biological_negative,Yamashita
1952,1,1623,0,S6_Figshare,B,biological_negative,Yamashita
1953,1,453,0,S6_Figshare,B,biological_negative,Yamashita
1954,1,755,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1955,1,2119,0,S6_Figshare,B,biological_negative,Yamashita
1956,1,662,0,S6_Figshare,B,biological_negative,Yamashita
1957,1,2483,0,S6_Figshare,B,biological_negative,Yap
1958,1,723,0,S6_Figshare,B,biological_negative,Yamashita
1959,1,128,0,S6_Figshare,B,biological_negative,Yamashita
1960,1,2484,0,S6_Figshare,B,biological_negative,Yap
1961,1,2485,0,S6_Figshare,B,biological_negative,Yap
1962,1,581,0,S6_Figshare,B,biological_negative,Yamashita
1963,1,2261,0,S6_Figshare,B,biological_negative,Yamashita
1964,1,728,0,S6_Figshare,B,biological_negative,Yamashita
1965,1,2486,0,S6_Figshare,B,biological_negative,DrugBank
1966,1,2487,0,S6_Figshare,B,biological_negative,Yap
1967,1,2488,0,S6_Figshare,B,biological_negative,Yap
1968,1,2489,0,S6_Figshare,B,biological_negative,Yap
1969,1,1837,0,S6_Figshare,B,biological_negative,Yamashita
1970,1,2490,0,S6_Figshare,B,biological_negative,DrugBank
1971,1,742,0,S6_Figshare,B,biological_negative,Yamashita
1972,1,2491,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1973,1,2492,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1974,1,2493,0,S6_Figshare,B,biological_negative,Yap
1975,1,2152,0,S6_Figshare,B,biological_negative,Yamashita
1976,1,2494,0,S6_Figshare,B,biological_negative,DrugBank
1977,1,523,0,S6_Figshare,B,biological_negative,Yamashita
1978,1,2495,0,S6_Figshare,B,biological_negative,Yap
1979,1,858,0,S6_Figshare,B,biological_negative,Yamashita
1980,1,72,0,S6_Figshare,B,biological_negative,Yamashita
1981,1,2496,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1982,1,2497,0,S6_Figshare,B,biological_negative,Yap
1983,1,1456,0,S6_Figshare,B,biological_negative,Yamashita
1984,1,2498,0,S6_Figshare,B,biological_negative,DrugBank
1985,1,386,0,S6_Figshare,B,biological_negative,Holmer
1986,1,2499,0,S6_Figshare,B,biological_negative,Yap
1987,1,836,0,S6_Figshare,B,biological_negative,Yamashita
1988,1,2500,0,S6_Figshare,B,biological_negative,Yap
1989,1,775,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
1990,1,777,0,S6_Figshare,B,biological_negative,Yamashita
1991,1,821,0,S6_Figshare,B,biological_negative,DrugBank
1992,1,1450,0,S6_Figshare,B,biological_negative,Yap
1993,1,2501,0,S6_Figshare,B,biological_negative,Yap
1994,1,2502,0,S6_Figshare,B,biological_negative,Yap
1995,1,2503,0,S6_Figshare,B,biological_negative,Yap
1996,1,579,0,S6_Figshare,B,biological_negative,DrugBank
1997,1,544,0,S6_Figshare,B,biological_negative,Yamashita
1998,1,727,0,S6_Figshare,B,biological_negative,Yamashita
1999,1,2201,0,S6_Figshare,B,biological_negative,DrugBank
2000,1,227,0,S6_Figshare,B,biological_negative,DrugBank
2001,1,2504,0,S6_Figshare,B,biological_negative,Yap
2002,1,2505,0,S6_Figshare,B,biological_negative,DrugBank
2003,1,764,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2004,1,756,0,S6_Figshare,B,biological_negative,Yamashita
2005,1,2506,0,S6_Figshare,B,biological_negative,Yap
2006,1,527,0,S6_Figshare,B,biological_negative,Yamashita
2007,1,183,0,S6_Figshare,B,biological_negative,Yamashita
2008,1,118,0,S6_Figshare,B,biological_negative,DrugBank
2009,1,675,0,S6_Figshare,B,biological_negative,Yamashita
2010,1,204,0,S6_Figshare,B,biological_negative,Yamashita
2011,1,686,0,S6_Figshare,B,biological_negative,DrugBank
2012,1,387,0,S6_Figshare,B,biological_negative,DrugBank
2013,1,45,0,S6_Figshare,B,biological_negative,Yamashita
2014,1,717,0,S6_Figshare,B,biological_negative,Yamashita
2015,1,814,0,S6_Figshare,B,biological_negative,Yamashita
2016,1,2507,0,S6_Figshare,B,biological_negative,Yap
2017,1,2508,0,S6_Figshare,B,biological_negative,Yamashita
2018,1,854,0,S6_Figshare,B,biological_negative,Yamashita
2019,1,606,0,S6_Figshare,B,biological_negative,Yamashita
2020,1,850,0,S6_Figshare,B,biological_negative,Yamashita
2021,1,554,0,S6_Figshare,B,biological_negative,Yamashita
2022,1,551,0,S6_Figshare,B,biological_negative,Yamashita
2023,1,608,0,S6_Figshare,B,biological_negative,Yamashita
2024,1,2509,0,S6_Figshare,B,biological_negative,Yap
2025,1,237,0,S6_Figshare,B,biological_negative,Yamashita
2026,1,2510,0,S6_Figshare,B,biological_negative,Yap
2027,1,587,0,S6_Figshare,B,biological_negative,DrugBank
2028,1,562,0,S6_Figshare,B,biological_negative,Yamashita
2029,1,548,0,S6_Figshare,B,biological_negative,DrugBank
2030,1,2511,0,S6_Figshare,B,biological_negative,Yap
2031,1,2512,0,S6_Figshare,B,biological_negative,Yap
2032,1,89,0,S6_Figshare,B,biological_negative,Yamashita
2033,1,452,0,S6_Figshare,B,biological_negative,Yamashita
2034,1,483,0,S6_Figshare,B,biological_negative,Yamashita
2035,1,694,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2036,1,2513,0,S6_Figshare,B,biological_negative,Yap
2037,1,663,0,S6_Figshare,B,biological_negative,Yamashita
2038,1,63,0,S6_Figshare,B,biological_negative,Yamashita
2039,1,672,0,S6_Figshare,B,biological_negative,Yamashita
2040,1,1664,0,S6_Figshare,B,biological_negative,Holmer
2041,1,140,0,S6_Figshare,B,biological_negative,DrugBank
2042,1,711,0,S6_Figshare,B,biological_negative,DrugBank
2043,1,2514,0,S6_Figshare,B,biological_negative,Yap
2044,1,2515,0,S6_Figshare,B,biological_negative,Yap
2045,1,2052,0,S6_Figshare,B,biological_negative,Yamashita
2046,1,2516,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2047,1,1816,0,S6_Figshare,B,biological_negative,Yamashita
2048,1,1662,0,S6_Figshare,B,biological_negative,Yamashita
2049,1,2517,0,S6_Figshare,B,biological_negative,Yap
2050,1,568,0,S6_Figshare,B,biological_negative,DrugBank
2051,1,660,0,S6_Figshare,B,biological_negative,Yamashita
2052,1,807,0,S6_Figshare,B,biological_negative,DrugBank
2053,1,853,0,S6_Figshare,B,biological_negative,DrugBank
2054,1,565,0,S6_Figshare,B,biological_negative,Yamashita
2055,1,1781,0,S6_Figshare,B,biological_negative,Holmer
2056,1,2518,0,S6_Figshare,B,biological_negative,Yap
2057,1,1458,0,S6_Figshare,B,biological_negative,DrugBank
2058,1,525,0,S6_Figshare,B,biological_negative,DrugBank
2059,1,710,0,S6_Figshare,B,biological_negative,SuperCYP
2060,1,2519,0,S6_Figshare,B,biological_negative,Yap
2061,1,2520,0,S6_Figshare,B,biological_negative,DrugBank
2062,1,708,0,S6_Figshare,B,biological_negative,DrugBank
2063,1,2521,0,S6_Figshare,B,biological_negative,Yap
2064,1,1352,0,S6_Figshare,B,biological_negative,Yamashita
2065,1,2522,0,S6_Figshare,B,biological_negative,Yap
2066,1,547,0,S6_Figshare,B,biological_negative,Yamashita
2067,1,2523,0,S6_Figshare,B,biological_negative,Yap
2068,1,734,0,S6_Figshare,B,biological_negative,Yamashita
2069,1,776,0,S6_Figshare,B,biological_negative,Yamashita
2070,1,2524,0,S6_Figshare,B,biological_negative,DrugBank
2071,1,2525,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2072,1,2526,0,S6_Figshare,B,biological_negative,Yap
2073,1,2527,0,S6_Figshare,B,biological_negative,Yap
2074,1,739,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2075,1,111,0,S6_Figshare,B,biological_negative,DrugBank
2076,1,2528,0,S6_Figshare,B,biological_negative,DrugBank
2077,1,725,0,S6_Figshare,B,biological_negative,Yamashita
2078,1,2032,0,S6_Figshare,B,biological_negative,Yamashita
2079,1,795,0,S6_Figshare,B,biological_negative,Yamashita
2080,1,831,0,S6_Figshare,B,biological_negative,Yamashita
2081,1,2529,0,S6_Figshare,B,biological_negative,DrugBank
2082,1,254,0,S6_Figshare,B,biological_negative,Yamashita
2083,1,2530,0,S6_Figshare,B,biological_negative,DrugBank
2084,1,720,0,S6_Figshare,B,biological_negative,Michielan
2085,1,1490,0,S6_Figshare,B,biological_negative,Yamashita
2086,1,2531,0,S6_Figshare,B,biological_negative,Yamashita
2087,1,600,0,S6_Figshare,B,biological_negative,Yamashita
2088,1,765,0,S6_Figshare,B,biological_negative,Yamashita
2089,1,1983,0,S6_Figshare,B,biological_negative,Holmer
2090,1,678,0,S6_Figshare,B,biological_negative,Yap
2091,1,2532,0,S6_Figshare,B,biological_negative,Yap
2092,1,512,0,S6_Figshare,B,biological_negative,Yamashita
2093,1,2533,0,S6_Figshare,B,biological_negative,Yap
2094,1,2165,0,S6_Figshare,B,biological_negative,Yamashita
2095,1,310,0,S6_Figshare,B,biological_negative,Yamashita
2096,1,843,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2097,1,783,0,S6_Figshare,B,biological_negative,SuperCYP
2098,1,2534,0,S6_Figshare,B,biological_negative,Yap
2099,1,573,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2100,1,1057,0,S6_Figshare,B,biological_negative,Yamashita
2101,1,799,0,S6_Figshare,B,biological_negative,Yamashita
2102,1,833,0,S6_Figshare,B,biological_negative,Yap
2103,1,2535,0,S6_Figshare,B,biological_negative,Yap
2104,1,172,0,S6_Figshare,B,biological_negative,Yamashita
2105,1,35,0,S6_Figshare,B,biological_negative,Yamashita
2106,1,342,0,S6_Figshare,B,biological_negative,Michielan
2107,1,543,0,S6_Figshare,B,biological_negative,Yamashita
2108,1,2536,0,S6_Figshare,B,biological_negative,DrugBank
2109,1,2537,0,S6_Figshare,B,biological_negative,Yap
2110,1,125,0,S6_Figshare,B,biological_negative,Yap
2111,1,636,0,S6_Figshare,B,biological_negative,Yamashita
2112,1,2538,0,S6_Figshare,B,biological_negative,DrugBank
2113,1,792,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2114,1,2056,0,S6_Figshare,B,biological_negative,DrugBank
2115,1,2539,0,S6_Figshare,B,biological_negative,DrugBank
2116,1,438,0,S6_Figshare,B,biological_negative,DrugBank
2117,1,840,0,S6_Figshare,B,biological_negative,DrugBank
2118,1,1601,0,S6_Figshare,B,biological_negative,Yamashita
2119,1,732,0,S6_Figshare,B,biological_negative,Yamashita
2120,1,661,0,S6_Figshare,B,biological_negative,DrugBank
2121,1,823,0,S6_Figshare,B,biological_negative,DrugBank
2122,1,389,0,S6_Figshare,B,biological_negative,Yamashita
2123,1,2540,0,S6_Figshare,B,biological_negative,Yap
2124,1,2541,0,S6_Figshare,B,biological_negative,Yap
2125,1,242,0,S6_Figshare,B,biological_negative,Yap
2126,1,751,0,S6_Figshare,B,biological_negative,Yamashita
2127,1,677,0,S6_Figshare,B,biological_negative,Yamashita
2128,1,2542,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2129,1,2543,0,S6_Figshare,B,biological_negative,Yamashita
2130,1,696,0,S6_Figshare,B,biological_negative,Yamashita
2131,1,2544,0,S6_Figshare,B,biological_negative,Yap
2132,1,1330,0,S6_Figshare,B,biological_negative,DrugBank
2133,1,490,0,S6_Figshare,B,biological_negative,Yamashita
2134,1,787,0,S6_Figshare,B,biological_negative,Yamashita
2135,1,207,0,S6_Figshare,B,biological_negative,Yamashita
2136,1,2545,0,S6_Figshare,B,biological_negative,DrugBank
2137,1,1857,0,S6_Figshare,B,biological_negative,Holmer
2138,1,736,0,S6_Figshare,B,biological_negative,Yamashita
2139,1,818,0,S6_Figshare,B,biological_negative,CYP Knowledgebase 
2140,1,1839,0,S6_Figshare,B,biological_negative,Yamashita
2141,1,2546,0,S6_Figshare,B,biological_negative,Yap
2142,1,2547,0,S6_Figshare,B,biological_negative,Yap
2143,1,560,0,S6_Figshare,B,biological_negative,Yamashita
2144,1,2548,0,S6_Figshare,B,biological_negative,Yap
2145,1,2549,0,S6_Figshare,B,biological_negative,Yap
2146,1,2550,0,S6_Figshare,B,biological_negative,Yap
2147,1,265,0,S6_Figshare,B,biological_negative,Yamashita
2148,1,1926,0,S6_Figshare,B,biological_negative,Yamashita
