enzyme,reaction,label,ecnumber,difficulty,fake_ecnumber,structure_index
155,257,0,,-1,,-1
159,257,0,,-1,,-1
163,257,0,1.14.14.82,-1,/,-1
172,257,0,1.14.14.81,3,1.14.14.77,-1
193,257,0,,-1,/,-1
196,257,0,1.14.14.82,3,1.14.14.23,-1
204,257,0,1.14.14.82,3,1.14.14.126,-1
220,257,0,,-1,1.14.14.104,-1
240,257,0,,-1,1.14.14.127,-1
245,257,0,,-1,,-1
264,257,0,1.14.14.81,-1,/,-1
278,257,0,,-1,,-1
285,257,0,1.14.14.82,-1,,-1
291,257,0,1.14.14.81,-1,,-1
320,257,1,1.14.14.81,0,,-1
321,257,1,1.14.14.82,0,,-1
380,257,0,,-1,,-1
386,257,0,1.14.14.81,-1,,-1
506,257,0,,-1,1.-.-.-,-1
524,257,0,,-1,,-1
528,257,0,,-1,1.14.14.128,-1
533,257,1,,0,,-1
534,257,1,1.14.14.82,0,,-1
537,257,0,1.14.14.82,-1,,-1
551,257,0,,-1,/,-1
579,257,0,1.14.14.82,0,4.2.1.-,-1
586,257,0,1.14.14.82,2,1.14.13.-,-1
614,257,0,,-1,,-1
618,257,0,,-1,,-1
690,257,0,,-1,1.14.14.1/1.6.2.4,-1
703,257,0,,-1,1.14.14.71,-1
711,257,0,1.14.14.82,3,1.14.14.98,-1
716,257,0,1.14.14.81,3,1.14.14.154,-1
721,257,0,1.14.14.81,0,4.2.1.92,-1
723,257,0,1.14.14.81,-1,,-1
754,257,0,1.14.14.81,2,1.14.-.-,-1
755,257,0,1.14.14.81,-1,,-1
756,257,0,,-1,,-1
763,257,0,1.14.14.82,3,1.14.14.29,-1
767,257,0,,-1,,-1
795,257,0,1.14.14.82,3,1.14.14.16,-1
798,257,0,1.14.14.82,2,1.14.13.-,-1
814,257,0,1.14.14.81,-1,,-1
836,257,0,,-1,1.14.14.154,-1
839,257,0,1.14.14.82,3,1.14.14.1,-1
857,257,0,,-1,1.14.14.1,-1
900,257,0,,-1,1.14.14.1,-1
902,257,0,,-1,1.14.15.29,-1
909,257,0,1.14.14.82,-1,,-1
930,257,0,,-1,1.14.15.36,-1
937,257,0,1.14.14.81,3,1.14.14.91,-1
939,257,0,,-1,1.6.2.4,-1
953,257,0,1.14.14.82,1,1.-.-.-,-1
1002,257,0,1.14.14.82,3,1.14.14.90,-1
1004,257,0,1.14.14.81,-1,,-1
1005,257,0,,-1,,-1
1027,257,0,1.14.14.82,-1,,-1
1030,257,0,,-1,4.2.1.92,-1
1034,257,0,,-1,4.2.1.92,-1
1093,257,0,1.14.14.82,3,1.14.14.80,-1
1118,257,0,1.14.14.82,-1,,-1
1137,257,0,1.14.14.81,-1,,-1
1143,257,0,1.14.14.82,3,1.14.14.99,-1
1163,257,0,,-1,1.14.14.130,-1
1165,257,0,,-1,1.14.14.82,-1
1179,257,0,1.14.14.81,-1,,-1
1186,257,0,1.14.14.81,3,1.14.14.87,-1
1187,257,0,1.14.14.82,-1,,-1
1199,257,0,1.14.14.81,-1,/,-1
1207,257,1,1.14.14.82,0,,-1
1210,257,0,,-1,,-1
1211,257,0,1.14.14.82,-1,/,-1
1232,257,0,1.14.14.82,-1,,-1
1253,257,1,,0,,-1
1284,257,0,,-1,1.14.14.82,-1
1285,257,0,,-1,1.14.14.81,-1
1287,257,0,1.14.14.82,-1,,-1
1296,257,0,1.14.14.82,3,1.14.14.1; 1.14.14.78; 1.14.14.79; 1.14.14.80,-1
1334,257,0,,-1,1.14.14.91,-1
1363,257,0,1.14.14.82,3,1.14.14.99,-1
1366,257,0,,-1,1.14.14.25,-1
1376,257,0,,-1,1.14.14.49,-1
1397,257,0,,-1,,-1
1417,257,1,1.14.14.81,0,,-1
1418,257,1,,0,,-1
1419,257,1,,0,,-1
1422,257,0,,-1,1.14.14.85,-1
1430,257,0,,-1,,-1
1442,257,0,1.14.14.81,-1,/,-1
1494,257,0,1.14.14.81,-1,,-1
1536,257,0,1.14.14.82,-1,,-1
1538,257,0,1.14.14.82,-1,,-1
1596,257,0,,-1,,-1
0,258,0,1.14.14.81,1,1.-.-.-,-1
51,258,0,1.14.14.81,1,1.-.-.-,-1
195,258,1,1.14.14.81,0,,-1
211,258,0,1.14.14.81,1,1.-.-.-,-1
213,258,0,1.14.14.81,-1,,-1
296,258,0,1.14.14.81,-1,,-1
313,258,0,1.14.14.81,3,1.14.14.-,-1
318,258,0,1.14.14.81,-1,/,-1
333,258,0,1.14.14.81,-1,,-1
347,258,0,1.14.14.81,-1,,-1
350,258,0,1.14.14.81,-1,,-1
359,258,0,1.14.14.81,-1,,-1
384,258,0,1.14.14.81,3,1.14.14.-,-1
408,258,0,1.14.14.81,-1,,-1
420,258,0,1.14.14.81,-1,,-1
436,258,0,1.14.14.81,3,1.14.14.1,-1
447,258,1,1.14.14.81,0,,-1
579,258,0,1.14.14.81,0,4.2.1.-,-1
584,258,1,1.14.14.81,0,,-1
608,258,0,1.14.14.81,-1,,-1
647,258,0,1.14.14.81,-1,,-1
667,258,0,1.14.14.81,2,1.14.99.22,-1
686,258,0,1.14.14.81,-1,,-1
760,258,0,1.14.14.81,3,1.14.14.102,-1
801,258,0,1.14.14.81,3,1.14.14.-,-1
825,258,0,1.14.14.81,3,1.14.14.154,-1
957,258,0,1.14.14.81,0,4.2.1.92,-1
959,258,0,1.14.14.81,3,1.14.14.111,-1
989,258,0,1.14.14.81,2,1.14.-.-,-1
1018,258,1,1.14.14.81,0,,-1
1046,258,0,1.14.14.81,3,1.14.14.154,-1
1109,258,0,1.14.14.81,3,1.14.14.1,-1
1136,258,0,1.14.14.81,3,1.14.14.158,-1
1177,258,0,1.14.14.81,3,1.14.14.1; 1.6.2.4,-1
1186,258,0,1.14.14.81,3,1.14.14.87,-1
1192,258,0,1.14.14.81,-1,/,-1
1194,258,0,1.14.14.81,-1,,-1
1221,258,0,1.14.14.81,-1,,-1
1293,258,0,1.14.14.81,3,1.14.14.-,-1
1329,258,0,1.14.14.81,2,1.14.13.-,-1
1385,258,0,1.14.14.81,-1,,-1
1406,258,0,1.14.14.81,-1,,-1
1510,258,0,1.14.14.81,-1,,-1
1554,258,0,1.14.14.81,-1,,-1
4,259,0,1.14.15.29,2,1.14.14.-,-1
77,259,0,1.14.15.14; 1.14.15.28,3,1.14.15.4,-1
101,259,0,1.14.15.29,2,1.14.14.62,-1
139,259,0,1.14.15.14; 1.14.15.28,-1,,-1
201,259,0,1.14.15.29,1,1.-.-.-,-1
222,259,0,1.14.15.28,2,1.14.19.65,-1
277,259,0,1.14.15.29,-1,,-1
382,259,0,1.14.15.28,-1,,-1
412,259,0,1.14.15.14; 1.14.15.28,-1,,-1
546,259,0,1.14.15.29,-1,,-1
560,259,0,1.14.15.14; 1.14.15.28,-1,,-1
574,259,0,1.14.15.28,-1,,-1
579,259,0,1.14.15.14; 1.14.15.28,0,4.2.1.-,-1
620,259,0,1.14.15.29,-1,,-1
737,259,0,1.14.15.28,-1,,-1
741,259,0,1.14.15.29,3,1.14.15.18,-1
805,259,0,1.14.15.14; 1.14.15.28,-1,,-1
861,259,0,1.14.15.14; 1.14.15.28,1,1.7.2.5,-1
916,259,0,1.14.15.14; 1.14.15.28,1,1.-.-.-,-1
923,259,1,1.14.15.28,0,,-1
927,259,1,1.14.15.29,0,,-1
928,259,1,1.14.15.14; 1.14.15.28,0,,-1
1005,259,0,1.14.15.29,-1,,-1
1067,259,0,1.14.15.28,-1,,-1
1072,259,0,1.14.15.28,2,1.14.14.84,-1
1074,259,0,1.14.15.29,2,1.14.-.-,-1
1150,259,0,1.14.15.28,2,1.14.14.1,-1
1184,259,0,1.14.15.28,2,1.14.13.146,-1
1239,259,0,1.14.15.29,2,1.14.14.86,-1
1290,259,0,1.14.15.28,-1,,-1
1417,259,0,1.14.15.14; 1.14.15.28,2,1.14.14.81,-1
1472,259,0,1.14.15.28,-1,,-1
1501,259,0,1.14.15.14; 1.14.15.28,-1,,-1
16,260,0,1.14.15.29,2,1.14.14.40,-1
163,260,0,1.14.15.28,-1,/,-1
196,260,0,1.14.15.28,2,1.14.14.23,-1
237,260,0,1.14.15.14; 1.14.15.28,1,1.-.-.-,-1
275,260,0,1.14.15.29,-1,,-1
284,260,0,1.14.15.29,-1,,-1
332,260,0,1.14.15.14; 1.14.15.28,-1,,-1
353,260,0,1.14.15.28,-1,,-1
426,260,0,1.14.15.29,-1,,-1
456,260,0,1.14.15.14; 1.14.15.28,2,1.14.14.B9,-1
483,260,0,1.14.15.29,-1,,-1
626,260,0,1.14.15.29,-1,,-1
628,260,0,1.14.15.29,2,1.14.14.-,-1
651,260,0,1.14.15.29,2,1.14.14.1/1.6.2.4,-1
740,260,0,1.14.15.28,3,1.14.15.13,-1
757,260,0,1.14.15.14; 1.14.15.28,2,1.14.19.41,-1
792,260,0,1.14.15.14; 1.14.15.28,2,1.14.14.80,-1
923,260,1,1.14.15.28,0,,-1
927,260,1,1.14.15.29,0,,-1
928,260,1,1.14.15.14; 1.14.15.28,0,,-1
1155,260,0,1.14.15.29,2,1.14.14.122,-1
1204,260,0,1.14.15.14; 1.14.15.28,-1,,-1
1209,260,0,1.14.15.28,1,1.7.2.5,-1
1293,260,0,1.14.15.14; 1.14.15.28,2,1.14.14.-,-1
1298,260,0,1.14.15.14; 1.14.15.28,2,1.14.14.26,-1
1340,260,0,1.14.15.29,-1,,-1
1364,260,0,1.14.15.14; 1.14.15.28,2,1.14.14.51,-1
1424,260,0,1.14.15.28,2,1.14.14.107,-1
1439,260,0,1.14.15.28,2,1.14.14.72,-1
1450,260,0,1.14.15.28,2,1.14.14.161,-1
1461,260,0,1.14.15.28,-1,,-1
1585,260,0,1.14.15.14; 1.14.15.28,-1,,-1
1599,260,0,1.14.15.28,-1,,-1
14,262,0,,-1,1.14.14.156,-1
93,262,0,,-1,1.14.14.-,-1
155,262,0,,-1,,-1
290,262,1,,0,,-1
338,262,0,,-1,,-1
343,262,0,,-1,1.14.14.-,-1
736,262,0,,-1,1.14.-.-,-1
758,262,0,,-1,1.14.19.41,-1
860,262,0,,-1,1.14.14.23,-1
1202,262,0,,-1,1.14.14.154,-1
1531,262,0,,-1,,-1
206,263,0,1.14.15.37,-1,,-1
233,263,0,1.14.15.37,-1,,-1
345,263,0,1.14.15.37,-1,,-1
453,263,0,1.14.15.37,-1,,-1
894,263,0,1.14.15.37,3,1.14.15.4,-1
1050,263,0,1.14.15.37,2,1.14.14.119,-1
1160,263,1,1.14.15.37,0,,-1
1362,263,0,1.14.15.37,2,1.14.14.99,-1
1446,263,0,1.14.15.37,1,1.-.-.-,-1
1547,263,0,1.14.15.37,-1,,-1
1554,263,0,1.14.15.37,-1,,-1
249,265,0,/,-1,1.-.-.-,-1
318,265,0,/,-1,/,-1
359,265,0,/,-1,,-1
439,265,0,1.14.14.145,3,1.14.14.1/1.6.2.4,-1
462,265,0,1.14.14.145,-1,,-1
480,265,0,1.14.14.145,-1,,-1
593,265,1,/,0,,-1
621,265,0,1.14.14.145,3,1.14.14.137,-1
637,265,0,1.14.14.145,1,1.-.-.-; 1.13.11.-; 1.13.11.62,-1
784,265,0,1.14.14.145,3,1.14.14.1; 4.2.1.152,-1
819,265,0,1.14.14.145,1,1.-.-.-,-1
898,265,0,/,-1,1.14.14.1,-1
914,265,0,/,-1,1.-.-.-,-1
952,265,0,1.14.14.145,2,1.14.-.-,-1
1010,265,0,/,-1,1.14.13.-,-1
1056,265,1,1.14.14.145,0,,-1
1167,265,0,/,-1,1.6.2.4,-1
1195,265,0,/,-1,1.14.14.-,-1
1416,265,0,1.14.14.145,3,1.14.14.82,-1
1429,265,0,/,-1,,-1
1476,265,0,/,-1,,-1
1492,265,0,1.14.14.145,-1,,-1
249,268,0,1.14.14.161,1,1.-.-.-,-1
611,268,0,1.14.14.161,-1,,-1
630,268,0,1.14.14.161,-1,,-1
1004,268,0,1.14.14.161,-1,,-1
1047,268,0,1.14.14.161,-1,/,-1
1241,268,0,1.14.14.161,3,1.14.14.143,-1
1275,268,0,1.14.14.161,2,1.14.19.69,-1
1337,268,0,1.14.14.161,-1,,-1
1347,268,0,1.14.14.161,-1,,-1
1450,268,1,1.14.14.161,0,,-1
1509,268,0,1.14.14.161,-1,,-1
10,269,0,1.14.14.1,-1,,-1
82,269,0,1.14.14.1,3,1.14.14.1; 1.6.2.4,-1
371,269,0,1.14.14.1,-1,,-1
613,269,0,1.14.14.1,-1,,-1
699,269,0,1.14.14.1,-1,,-1
862,269,1,1.14.14.1,0,,-1
968,269,0,1.14.14.1,1,1.-.-.-,-1
1041,269,0,1.14.14.1,3,1.14.14.109,-1
1133,269,0,1.14.14.1,3,1.14.14.127,-1
1410,269,0,1.14.14.1,-1,,-1
1514,269,0,1.14.14.1,-1,,-1
32,271,0,,-1,,-1
155,271,0,,-1,,-1
402,271,0,,-1,,-1
427,271,0,,-1,/,-1
672,271,0,,-1,/,-1
1012,271,0,,-1,4.2.1.152; 5.3.99.5,-1
1106,271,0,,-1,1.14.14.32,-1
1271,271,0,,-1,1.14.14.1,-1
1281,271,0,,-1,1.14.14.179,-1
1411,271,1,,0,,-1
1492,271,0,,-1,,-1
341,272,1,1.14.14.-,0,,-1
671,272,0,1.14.14.-,2,1.14.19.79,-1
911,272,0,1.14.14.-,3,1.14.14.103,-1
971,272,0,1.14.14.-,2,1.14.-.-,-1
999,272,0,1.14.14.-,0,5.3.99.5,-1
1078,272,0,1.14.14.-,3,1.14.14.82,-1
1241,272,0,1.14.14.-,3,1.14.14.143,-1
1311,272,0,1.14.14.-,-1,,-1
1360,272,0,1.14.14.-,2,1.14.19.76,-1
1510,272,0,1.14.14.-,-1,,-1
1601,272,0,1.14.14.-,-1,,-1
72,276,0,1.14.14.119,-1,/,-1
95,276,0,1.14.14.119,-1,,-1
144,276,0,1.14.14.119,-1,,-1
170,276,0,,-1,/,-1
317,276,0,,-1,1.-.-.-,-1
521,276,1,1.14.14.119,0,,-1
557,276,0,,-1,/,-1
663,276,0,,-1,1.14.14.115,-1
687,276,0,,-1,1.14.14.126,-1
701,276,0,,-1,/,-1
754,276,0,,-1,1.14.-.-,-1
757,276,0,,-1,1.14.19.41,-1
791,276,0,1.14.14.119,3,1.14.14.32,-1
874,276,0,,-1,1.14.14.1,-1
884,276,0,1.14.14.119,0,4.2.1.92,-1
1028,276,0,,-1,,-1
1031,276,0,,-1,1.14.14.82,-1
1035,276,0,,-1,1.14.19.79,-1
1065,276,0,,-1,/,-1
1102,276,0,1.14.14.119,3,1.14.14.29,-1
1127,276,0,,-1,5.3.99.4,-1
1155,276,0,,-1,1.14.14.122,-1
1262,276,0,,-1,1.14.14.105,-1
1291,276,0,1.14.14.119,-1,,-1
1292,276,0,1.14.14.119,3,1.14.14.57,-1
1341,276,0,1.14.14.119,3,1.14.14.48,-1
1467,276,0,1.14.14.119,-1,,-1
1481,276,0,,-1,,-1
1484,276,0,,-1,,-1
1503,276,1,,0,,-1
1543,276,0,,-1,,-1
1588,276,1,,0,,-1
1592,276,0,,-1,,-1
10,278,0,1.14.14.32,-1,,-1
28,278,0,1.14.14.32,-1,/,-1
30,278,0,1.14.14.16,-1,/,-1
42,278,0,1.14.14.32,3,1.14.14.1/1.6.2.4,-1
78,278,0,1.14.14.16,3,1.14.14.86,-1
83,278,0,1.14.14.32,-1,,-1
91,278,0,1.14.14.16,3,1.14.14.86,-1
117,278,0,1.14.14.32,2,1.14.19.50,-1
121,278,0,1.14.14.16,-1,,-1
130,278,0,1.14.14.16,-1,,-1
132,278,0,1.14.14.32,-1,,-1
157,278,0,1.14.14.32,3,1.14.14.-; 1.14.14.61,-1
161,278,0,1.14.14.32,-1,,-1
223,278,0,1.14.14.16,2,1.14.19.64,-1
230,278,0,1.14.14.32,-1,,-1
253,278,0,1.14.14.32,2,1.14.-.-,-1
271,278,0,1.14.14.32,3,1.14.14.-,-1
275,278,0,1.14.14.32,-1,,-1
318,278,0,1.14.14.32,-1,/,-1
328,278,0,1.14.14.32,3,1.14.14.-,-1
358,278,0,1.14.14.32,-1,,-1
374,278,0,1.14.14.32,-1,/,-1
384,278,0,1.14.14.32,3,1.14.14.-,-1
395,278,1,1.14.14.32,0,,-1
399,278,0,,-1,,-1
406,278,0,1.14.14.16,-1,,-1
423,278,0,1.14.14.32,2,1.14.15.28,-1
424,278,0,1.14.14.32,2,1.14.15.29,-1
426,278,0,1.14.14.32,-1,,-1
446,278,0,1.14.14.32,3,1.14.14.76,-1
447,278,0,1.14.14.16,3,1.14.14.81,-1
470,278,0,1.14.14.32,-1,,-1
471,278,0,1.14.14.32,1,1.-.-.-,-1
487,278,0,1.14.14.16,2,1.14.15.6,-1
501,278,0,1.14.14.16,-1,,-1
508,278,0,1.14.14.16,3,1.14.14.80,-1
551,278,0,1.14.14.32,-1,/,-1
577,278,0,1.14.14.32,1,1.-.-.-,-1
582,278,0,1.14.14.16,-1,,-1
598,278,0,1.14.14.32,3,1.14.14.154,-1
600,278,0,1.14.14.32,1,1.-.-.-,-1
610,278,0,1.14.14.32,-1,,-1
622,278,0,1.14.14.32,-1,,-1
623,278,0,,-1,1.14.14.98,-1
624,278,0,1.14.14.16,3,1.14.14.86,-1
641,278,0,1.14.14.32,-1,,-1
653,278,0,1.14.14.32,3,1.14.14.1/1.6.2.4,-1
665,278,0,1.14.14.16,3,1.14.14.-,-1
667,278,0,1.14.14.32,2,1.14.99.22,-1
673,278,0,1.14.14.16,3,1.14.14.154,-1
691,278,0,1.14.14.32,-1,,-1
698,278,0,1.14.14.32,3,1.14.14.126,-1
710,278,0,1.14.14.32,-1,,-1
715,278,0,1.14.14.32,-1,,-1
719,278,0,1.14.14.32,-1,,-1
760,278,0,1.14.14.32,3,1.14.14.102,-1
774,278,0,1.14.14.16,3,1.14.14.139,-1
782,278,1,1.14.14.16,0,,-1
786,278,1,1.14.14.32,0,,-1
795,278,1,1.14.14.16,0,,-1
798,278,0,1.14.14.16,2,1.14.13.-,-1
799,278,0,1.14.14.32,1,1.5.1.27,-1
804,278,0,1.14.14.32,-1,,-1
826,278,0,1.14.14.32,3,1.14.14.154,-1
833,278,1,1.14.14.32,0,,-1
838,278,0,1.14.14.16,3,1.14.14.1; 1.6.2.4,-1
844,278,1,1.14.14.16,0,,-1
846,278,0,1.14.14.32,3,1.14.14.-,-1
847,278,0,1.14.14.32,1,1.6.2.4,-1
851,278,0,1.14.14.16,3,1.14.14.23,-1
864,278,0,1.14.14.32,-1,,-1
869,278,1,1.14.14.32,0,,-1
871,278,0,1.14.14.16,2,1.14.15.4,-1
872,278,1,1.14.14.32,0,,-1
875,278,0,1.14.14.32,3,1.14.14.51,-1
901,278,0,,-1,1.14.14.-,-1
903,278,1,1.14.14.32,0,,-1
907,278,0,1.14.14.16,3,1.14.14.162,-1
909,278,0,1.14.14.16,-1,,-1
912,278,0,,-1,1.14.14.B9,-1
920,278,0,1.14.14.32,-1,,-1
923,278,0,1.14.14.32,2,1.14.15.28,-1
925,278,0,1.14.14.32,2,1.14.15.27,-1
926,278,0,1.14.14.32,2,1.14.15.29,-1
930,278,0,1.14.14.16,2,1.14.15.36,-1
933,278,0,,-1,1.14.19.n5,-1
957,278,0,1.14.14.32,0,4.2.1.92,-1
963,278,0,1.14.14.32,-1,,-1
966,278,0,1.14.14.32,2,1.14.15.29,-1
981,278,0,1.14.14.32,0,4.2.1.152; 5.3.99.4,-1
996,278,0,1.14.14.32,-1,,-1
997,278,0,1.14.14.32,-1,,-1
999,278,0,1.14.14.16,0,5.3.99.5,-1
1004,278,0,1.14.14.32,-1,,-1
1017,278,0,1.14.14.32,-1,,-1
1020,278,1,1.14.14.32,0,,-1
1040,278,0,1.14.14.32,3,1.14.14.-,-1
1054,278,0,1.14.14.32,-1,,-1
1062,278,0,1.14.14.16,-1,,-1
1076,278,0,1.14.14.32,-1,,-1
1083,278,0,1.14.14.32,3,1.14.14.23,-1
1093,278,0,1.14.14.16,3,1.14.14.80,-1
1095,278,0,,-1,1.14.14.162,-1
1098,278,0,1.14.14.32,-1,/,-1
1106,278,1,1.14.14.32,0,,-1
1111,278,1,1.14.14.16,0,,-1
1175,278,0,,-1,1.14.14.80,-1
1211,278,0,1.14.14.16,-1,/,-1
1220,278,0,1.14.14.32,3,1.14.14.83,-1
1238,278,0,1.14.14.16,2,1.14.-.-,-1
1253,278,0,1.14.14.32,-1,,-1
1259,278,0,1.14.14.32,0,4.2.1.121,-1
1270,278,0,1.14.14.32,-1,,-1
1284,278,0,1.14.14.32,3,1.14.14.82,-1
1298,278,0,1.14.14.32,3,1.14.14.26,-1
1314,278,0,,-1,1.14.19.52,-1
1322,278,0,1.14.14.16,3,1.14.14.38; 1.14.14.39,-1
1327,278,0,1.14.14.16,3,1.14.14.32,-1
1351,278,0,1.14.14.16,3,1.14.14.164,-1
1358,278,0,1.14.14.32,2,1.14.15.-,-1
1392,278,0,1.14.14.32,-1,,-1
1417,278,0,1.14.14.16,3,1.14.14.81,-1
1426,278,0,1.14.14.32,3,1.14.14.137,-1
1435,278,0,,-1,,-1
1450,278,0,1.14.14.16,3,1.14.14.161,-1
1471,278,0,1.14.14.32,-1,,-1
1485,278,1,,0,,-1
1492,278,0,1.14.14.16,-1,,-1
1500,278,0,1.14.14.16,-1,,-1
1508,278,0,1.14.14.32,-1,,-1
1509,278,0,1.14.14.16,-1,,-1
1524,278,0,1.14.14.32,-1,,-1
1531,278,0,1.14.14.32,-1,,-1
1535,278,0,1.14.14.32,-1,,-1
1548,278,0,1.14.14.32,-1,,-1
1552,278,0,1.14.14.16,-1,,-1
1559,278,0,1.14.14.32,-1,,-1
1584,278,0,1.14.14.16,-1,,-1
1599,278,0,1.14.14.32,-1,,-1
1601,278,0,1.14.14.16,-1,,-1
1608,278,0,1.14.14.32,-1,,-1
1612,278,0,,-1,,-1
1621,278,0,1.14.14.16,-1,,-1
31,279,0,1.14.-.-,-1,/,-1
33,279,0,1.14.-.-,2,1.14.14.1\1.6.2.4,-1
255,279,0,1.14.-.-,1,1.6.2.4,-1
302,279,0,1.14.-.-,-1,,-1
336,279,0,1.14.-.-,2,1.14.14.-,-1
602,279,0,1.14.-.-,-1,,-1
662,279,0,1.14.-.-,-1,/,-1
755,279,0,1.14.-.-,-1,,-1
787,279,0,1.14.-.-,2,1.14.15.6,-1
1071,279,1,1.14.-.-,0,,-1
1195,279,0,1.14.-.-,2,1.14.14.-,-1
92,280,0,1.14.14.78,2,1.14.-.-,-1
97,280,0,1.14.14.80,1,1.-.-.-,-1
148,280,0,1.14.14.80,-1,/,-1
197,280,0,1.14.14.94,3,1.14.14.102,-1
260,280,0,1.14.14.80,-1,,-1
297,280,0,1.14.14.78,3,1.14.14.126,-1
314,280,0,1.14.14.94,3,1.14.14.-,-1
349,280,0,1.14.14.94,-1,,-1
384,280,0,1.14.14.78,3,1.14.14.-,-1
457,280,0,1.14.14.80,2,1.14.19.51,-1
478,280,0,1.14.14.78,-1,/,-1
500,280,0,1.14.14.80,-1,,-1
546,280,0,1.14.14.94,-1,,-1
550,280,0,1.14.14.94,-1,,-1
580,280,0,1.14.14.80,0,4.2.1.B8,-1
655,280,0,1.14.14.94,-1,/,-1
792,280,1,1.14.14.80,0,,-1
904,280,1,1.14.14.78,0,,-1
947,280,1,1.14.14.94,0,,-1
971,280,0,1.14.14.94,2,1.14.-.-,-1
976,280,0,1.14.14.94,3,1.14.14.116,-1
989,280,0,1.14.14.78,2,1.14.-.-,-1
1044,280,0,1.14.14.78,-1,,-1
1069,280,0,1.14.14.94,-1,/,-1
1077,280,0,1.14.14.78,-1,,-1
1121,280,0,1.14.14.78,3,1.14.14.99,-1
1188,280,0,1.14.14.94,-1,,-1
1196,280,0,1.14.14.78,-1,/,-1
1230,280,0,1.14.14.80,3,1.14.14.1,-1
1270,280,0,1.14.14.80,-1,,-1
1277,280,0,1.14.14.78,2,1.14.-.-,-1
1279,280,0,1.14.14.80,2,1.14.-.-,-1
1455,280,0,1.14.14.80,3,1.14.14.150,-1
71,284,1,/,0,,-1
163,284,0,/,-1,/,-1
216,284,0,/,-1,1.14.14.91,-1
243,284,0,/,-1,,-1
313,284,0,/,-1,1.14.14.-,-1
448,284,0,/,-1,1.14.14.126,-1
696,284,0,/,-1,1.14.14.B11,-1
1090,284,0,/,-1,,-1
1364,284,0,/,-1,1.14.14.51,-1
1433,284,0,/,-1,,-1
1490,284,0,/,-1,,-1
128,285,0,1.14.14.1; 1.6.2.4,-1,/,-1
309,285,0,1.14.14.1; 1.6.2.4,-1,,-1
328,285,0,1.14.14.1; 1.6.2.4,3,1.14.14.-,-1
517,285,0,1.14.14.1; 1.6.2.4,-1,,-1
520,285,0,1.14.14.1; 1.6.2.4,2,1.14.19.71,-1
690,285,0,1.14.14.1; 1.6.2.4,3,1.14.14.1/1.6.2.4,-1
789,285,0,1.14.14.1; 1.6.2.4,2,1.14.13.n7; 1.14.14.1,-1
838,285,1,1.14.14.1; 1.6.2.4,0,,-1
1315,285,0,1.14.14.1; 1.6.2.4,2,1.14.-.-,-1
1539,285,0,1.14.14.1; 1.6.2.4,-1,,-1
1610,285,0,1.14.14.1; 1.6.2.4,-1,,-1
11,287,0,,-1,,-1
97,287,0,,-1,1.-.-.-,-1
131,287,0,,-1,,-1
164,287,0,,-1,/,-1
258,287,1,,0,,-1
386,287,0,,-1,,-1
388,287,0,,-1,,-1
577,287,0,,-1,1.-.-.-,-1
769,287,0,1.14.14.1; 1.6.2.4,3,1.14.14.156,-1
838,287,1,1.14.14.1; 1.6.2.4,0,,-1
981,287,0,1.14.14.1; 1.6.2.4,0,4.2.1.152; 5.3.99.4,-1
1004,287,0,,-1,,-1
1019,287,0,,-1,4.2.1.B9,-1
1142,287,0,1.14.14.1; 1.6.2.4,3,1.14.14.176,-1
1147,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1325,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1379,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1410,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1530,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1553,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1559,287,0,1.14.14.1; 1.6.2.4,-1,,-1
1565,287,0,,-1,,-1
88,288,0,1.14.14.-,-1,,-1
117,288,0,1.14.14.-,2,1.14.19.50,-1
472,288,0,1.14.14.-,2,1.14.19.67,-1
549,288,0,1.14.14.56,2,1.14.99.62,-1
598,288,0,1.14.14.56,3,1.14.14.154,-1
721,288,0,1.14.14.-,0,4.2.1.92,-1
753,288,0,1.14.14.56,-1,,-1
778,288,0,1.14.14.-,-1,,-1
794,288,1,1.14.14.56,0,,-1
828,288,1,1.14.14.-,0,,-1
840,288,0,1.14.14.56,3,1.14.14.1,-1
854,288,0,1.14.14.56,2,1.14.15.4,-1
929,288,0,1.14.14.-,2,1.14.19.70,-1
1041,288,0,1.14.14.56,3,1.14.14.109,-1
1095,288,0,1.14.14.56,3,1.14.14.162,-1
1134,288,0,1.14.14.-,1,1.13.11.60; 5.4.4.5,-1
1148,288,0,1.14.14.-,3,1.14.14.86,-1
1238,288,0,1.14.14.-,2,1.14.-.-,-1
1294,288,0,1.14.14.56,3,1.14.14.32,-1
1434,288,0,1.14.14.56,-1,/,-1
1449,288,0,1.14.14.-,3,1.14.14.-,-1
1544,288,0,1.14.14.56,-1,,-1
142,292,0,,-1,/,-1
164,292,0,,-1,/,-1
190,292,0,,-1,1.14.14.80,-1
206,292,0,,-1,,-1
581,292,0,,-1,,-1
631,292,0,,-1,1.14.14.82,-1
637,292,0,,-1,1.-.-.-; 1.13.11.-; 1.13.11.62,-1
638,292,0,,-1,,-1
994,292,1,,0,,-1
1247,292,0,,-1,1.14.14.42,-1
1458,292,0,,-1,,-1
35,295,0,,-1,/,-1
