compound_id,smiles,name
265,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,
266,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)CCC4(C)[C@H]3CCC2(C)C1C(=O)CO,
267,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](O)C(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
268,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@H]1O,
269,C=C1C(O)C/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@@H](C)CCCC(C)(C)O)C[C@H]1O,
270,C=C1/C(=C\C=C2/CCC[C@@]3(C)C2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,
271,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CC(O)CC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,
272,O=C(O)CCC[C@H](O)/C=C/C=C\C=C\[C@H](O)C/C=C\CCCCCO,
273,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,
274,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,
275,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,
276,C=C(CC[C@@H](C)[C@H]1CC[C@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3)C(C)C,
277,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc(O)c(OC)c2)ccc1O,
278,COc1cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2ccc3c(c2)OCO3)ccc1O,
279,COc1cc(/C=C/CO)ccc1O,
280,COc1cc(/C=C/C=O)ccc1O,
281,COc1cc(/C=C/C(=O)O)ccc1O,
282,Oc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21,
283,O=[N+]([O-])CCc1ccc(O)cc1,
284,O=C(O)[C@H](Cc1ccc(O)cc1)N(O)O,
285,N[C@@H](Cc1ccc(O)cc1)C(=O)O,
286,O=C(O)[C@H](Cc1ccc(O)cc1)NO,
287,OC1=Nc2ccccc2C1O,
288,OC1=Nc2ccccc2OC1,
289,OC1=Nc2ccccc2C1,
290,c1ccc2[nH]ccc2c1,
291,C=C[C@@]1(C)CC[C@H]2C(=CC[C@H]3[C@](C)(CO)CCC[C@]23C)C1,
292,C=C[C@@]1(C)CC[C@H]2C(=CC[C@@H]3[C@]2(C)CCC[C@@]3(C)C=O)C1,
293,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(CO)CCC[C@]21C,
294,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C=O)[C@H]2CC1,
295,CC(C)C1=CC2=CC[C@H]3[C@](C)(CO)CCC[C@]3(C)[C@H]2CC1,
296,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,
297,CC(C)C1=CC[C@H]2C(=C1)CC[C@H]1[C@](C)(CO)CCC[C@]21C,
298,COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2,
299,COc1cc2c(cc1O)C1Cc3ccc4c(c3CN1CC2)OCO4,
300,Cc1cccc(C)c1,
301,c1ccc2c(c1)Cc1ccccc1-2,
302,c1cc2c3c(cccc3c1)CC2,
303,c1ccc2ccccc2c1,
304,CCc1ccccc1,
305,C1=Cc2ccccc2C1,
306,C=CC(C)(O)CCC=C(C)C,
307,C/C=C/CCC(C)O,
308,C=CC(C)(O)CC/C=C(\C)CO,
309,CC(C)CCC(O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
310,CC(C)[C@@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
311,C[C@H](CCC1OC1(C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
312,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,
313,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,
314,CC1=CCCC(C)(C)C1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,
315,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,
316,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1,
317,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,
318,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,
319,CCC(C)/C=N/O,
320,CCC(C)/C=N\O,
321,CC(C)C#N,
322,CCC(C)C#N,
323,CC(C)/C=N/O,
324,CC(C)/C=N\O,
325,CC/C=C\C/C=C\C/C=C\CCCCCCCCCC(=O)O,
326,C=C1[C@@H](OC(C)=O)CC[C@@]2(C)CCC3=C(C)CCC(C[C@H]12)C3(C)C,
327,C=C1[C@@H](OC(C)=O)CC[C@@]2(C)C[C@H](O)C3=C(C)CCC(C[C@H]12)C3(C)C,
328,CC1(C)CC2CCC1CC2,
329,CC12CCC(CC1)C2(C)C,
330,CC1=C[C@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@H]1C3,
331,C=C(C)[C@@H]1CC=C2[C@H](O)CC[C@@H](C)[C@@]2(C)C1,
332,C=C(C)[C@@H]1CC=C2CC[C@@H](O)[C@@H](C)[C@@]2(C)C1,
333,C=C(C)[C@@H]1CC=C2CCC[C@@H](C)[C@@]2(C)C1,
334,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
335,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
336,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
337,CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
338,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,
339,CC1=C(SCCCCS)C(=O)CC(C)(C)C1(O)/C=C/C(C)=C/C(=O)O,
340,CC(=C/C(=O)O)/C=C/[C@]1(O)C(C)(C)CC(=O)[C@H]2O[C@]21C,
341,CC(=C/C(=O)O)/C=C/[C@@]1(O)C=CC(=O)CC1(C)C,
342,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/C(C)=C\C(=O)O,
343,CC1=CC(=O)C[C@@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
344,C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,
345,CC1=CC(=O)C[C@](C)(CF)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
346,CC1=CC(=O)CC(C)(C)[C@@]1(F)/C=C/C(C)=C\C(=O)O,
347,CC1=CC(=O)C[C@@](C)(C(F)F)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
348,CC1=C(Cl)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
349,CC[C@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,
350,CC1=C(Br)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
351,C[C@H]1CCCC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O,
352,CC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C=C\C(=O)O,
353,CC1=C(F)C(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
354,CC1=C(C)C(O)(/C=C/C(C)=C\C(=O)O)C(C)(C)CC1=O,
355,C[C@@H]1CCCC(C)(C)[C@]1(O)/C=C/C=C\C(=O)O,
356,CCC1=CC(=O)CC(C)(C)[C@@]1(O)/C=C/C(C)=C\C(=O)O,
357,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](CC(C)C)C(=O)O,
358,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@H](C(=O)O)C(C)C,
359,CC/C=C\C[C@H]1C(=O)CC[C@@H]1CC(O)=N[C@@H](Cc1ccccc1)C(=O)O,
360,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,
361,CC(C)=CCC/C(C)=C/CC[C@@](C)(O)[C@@H]1CC[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,
362,N#CC(SC[C@H](N)C(=O)O)c1c[nH]c2ccccc12,
363,O=C(O)/C=C/c1ccccc1[N+](=O)[O-],
364,COc1ccccc1/C=C/C(=O)O,
365,Cc1ccccc1/C=C/C(=O)O,
366,O=C(O)/C=C/c1ccccc1F,
367,Cc1cccc(/C=C/C(=O)O)c1,
368,CCOc1ccccc1/C=C/C(=O)O,
369,O=C(O)/C=C/c1ccccc1O,
370,O=C(O)/C=C/c1ccccc1Cl,
371,O=C(O)/C=C/c1cccc(F)c1,
372,O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,
373,O=C(O)/C=C/c1cccc(Cl)c1,
374,COc1cccc(/C=C/C(=O)O)c1,
375,COc1cccc(/C=C/C(=O)O)c1OC,
376,COc1cc2ccc(=O)oc2c(O)c1O,
377,CC1=CCC(C(C)C)CC1,
378,CC1=CC[C@@H](C(C)C)CC1,
379,C=C(C)[C@H]1CC=C(C)CC1,
380,CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3C[C@@H](C)C21,
381,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]2CC1,
382,C[C@@H]1CC[C@H]2C(=C[C@@H](O)[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C1,
383,C[C@@H]1CC[C@@H]2[C@@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H](C)C=C[C@H]2C1,
384,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,
385,CC[C@H](C)[C@H](N=C(O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO)C(=O)O,
386,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12,
387,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC[C@@H]2C,
388,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CO,
389,C[C@H]1CC[C@H](/C(C=O)=C/O)[C@@H]1C=O,
