uniprot_id,organism_name,organism_id,lineage,category,subcategory,is_bia_related
B4FVP3,Zea mays (Maize),4577,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), PACMAD clade (clade), Panicoideae (subfamily), Andropogonodae (no rank), Andropogoneae (tribe), Tripsacinae (subtribe), Zea (genus)",Plants_Other,Other plants,False
B5BSX1,Glycyrrhiza uralensis (Chinese licorice) (Glycyrrhiza shiheziensis),74613,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Fabales (order), Fabaceae (family), Papilionoideae (subfamily), 50 kb inversion clade (clade), NPAAA clade (clade), Hologalegina (clade), IRL clade (clade), Galegeae (tribe), Glycyrrhiza (genus)",Plants_Other,Other plants,False
C0SJS2,Pastinaca sativa (Wild parsnip) (Anethum pastinaca),4041,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Apiaceae (family), Apioideae (subfamily), apioid superclade (clade), Tordylieae (tribe), Tordyliinae (subtribe), Pastinaca (genus)",Plants_Other,Other plants,False
C0SJS3,Pastinaca sativa (Wild parsnip) (Anethum pastinaca),4041,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Apiaceae (family), Apioideae (subfamily), apioid superclade (clade), Tordylieae (tribe), Tordyliinae (subtribe), Pastinaca (genus)",Plants_Other,Other plants,False
C0SJS4,Apium graveolens (Celery),4045,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Apiaceae (family), Apioideae (subfamily), apioid superclade (clade), Apieae (tribe), Apium (genus)",Plants_Other,Other plants,False
C1J0N9,Tagetes erecta (African marigold),13708,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Heliantheae alliance (clade), Tageteae (tribe), Tagetes (genus)",Plants_Other,Other plants,False
C5IGQ5,Malus domestica (Apple) (Pyrus malus),3750,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Rosales (order), Rosaceae (family), Amygdaloideae (subfamily), Maleae (tribe), Malus (genus)",Plants_Other,Other plants,False
C5IWL6,Glycine max (Soybean) (Glycine hispida),3847,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Fabales (order), Fabaceae (family), Papilionoideae (subfamily), 50 kb inversion clade (clade), NPAAA clade (clade), indigoferoid/millettioid clade (clade), Phaseoleae (tribe), Glycine (genus), Glycine subgen. Soja (subgenus)",Plants_Other,Other plants,False
C5X6I4,Sorghum bicolor (Sorghum) (Sorghum vulgare),4558,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), PACMAD clade (clade), Panicoideae (subfamily), Andropogonodae (no rank), Andropogoneae (tribe), Sorghinae (subtribe), Sorghum (genus)",Plants_Other,Other plants,False
C5XWH8,Sorghum bicolor (Sorghum) (Sorghum vulgare),4558,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), PACMAD clade (clade), Panicoideae (subfamily), Andropogonodae (no rank), Andropogoneae (tribe), Sorghinae (subtribe), Sorghum (genus)",Plants_Other,Other plants,False
C7T4H2,Triticum aestivum (Wheat),4565,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Pooideae (subfamily), Triticodae (no rank), Triticeae (tribe), Triticinae (subtribe), Triticum (genus)",Plants_Other,Other plants,False
C7T4H3,Triticum urartu (Red wild einkorn) (Crithodium urartu),4572,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Pooideae (subfamily), Triticodae (no rank), Triticeae (tribe), Triticinae (subtribe), Triticum (genus)",Plants_Other,Other plants,False
C7T4H4,Aegilops tauschii (Tausch's goatgrass) (Aegilops squarrosa),37682,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), BOP clade (clade), Pooideae (subfamily), Triticodae (no rank), Triticeae (tribe), Triticinae (subtribe), Aegilops (genus)",Plants_Other,Other plants,False
D1MI46,Swertia mussotii (Felwort),137888,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Gentianales (order), Gentianaceae (family), Gentianeae (tribe), Swertiinae (subtribe), Swertia (genus)",Plants_Other,Other plants,False
D3IWE6,Dahlia pinnata (Pinnate dahlia) (Dahlia variabilis),101596,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Heliantheae alliance (clade), Coreopsideae (tribe), Dahlia (genus)",Plants_Other,Other plants,False
D3K2N2,Cenchrus americanus (Pearl millet) (Pennisetum glaucum),4543,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), PACMAD clade (clade), Panicoideae (subfamily), Panicodae (no rank), Paniceae (tribe), Cenchrinae (subtribe), Cenchrus (genus)",Plants_Other,Other plants,False
D5J9U8,Lactuca sativa (Garden lettuce),4236,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Cichorioideae (subfamily), Cichorieae (tribe), Lactucinae (subtribe), Lactuca (genus)",Plants_Other,Other plants,False
D5JBW9,Saussurea costus (Costus) (Aucklandia costus),324593,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Carduoideae (subfamily), Cardueae (tribe), Saussureinae (subtribe), Dolomiaea (genus)",Plants_Other,Other plants,False
D5JBX0,Helianthus annuus (Common sunflower),4232,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Heliantheae alliance (clade), Heliantheae (tribe), Helianthus (genus)",Plants_Other,Other plants,False
D5JBX1,Barnadesia spinosa (Spiny barnadesia),171760,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Barnadesioideae (subfamily), Barnadesia (genus)",Plants_Other,Other plants,False
D8QZ31,Selaginella moellendorffii (Spikemoss),88036,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Lycopodiopsida (class), Selaginellales (order), Selaginellaceae (family), Selaginella (genus)",Plants_Other,Other plants,False
D8S724,Selaginella moellendorffii (Spikemoss),88036,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Lycopodiopsida (class), Selaginellales (order), Selaginellaceae (family), Selaginella (genus)",Plants_Other,Other plants,False
E0D4W1,Antirrhinum kelloggii,69907,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Plantaginaceae (family), Antirrhineae (tribe), Antirrhinum (genus)",Plants_Other,Other plants,False
E0D4W2,Antirrhinum kelloggii,69907,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Plantaginaceae (family), Antirrhineae (tribe), Antirrhinum (genus)",Plants_Other,Other plants,False
E3T9X1,Allium sativum (Garlic),4682,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), Asparagales (order), Amaryllidaceae (family), Allioideae (subfamily), Allieae (tribe), Allium (genus)",Plants_Other,Other plants,False
E3TB05,Prunus avium (Cherry) (Cerasus avium),42229,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Rosales (order), Rosaceae (family), Amygdaloideae (subfamily), Amygdaleae (tribe), Prunus (genus)",Plants_Other,Other plants,False
E3W9C4,Zingiber zerumbet (Shampoo ginger) (Amomum zerumbet),311405,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Zingiberales (order), Zingiberaceae (family), Zingiber (genus)",Plants_Other,Other plants,False
E9KBR8,Glycine max (Soybean) (Glycine hispida),3847,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Fabales (order), Fabaceae (family), Papilionoideae (subfamily), 50 kb inversion clade (clade), NPAAA clade (clade), indigoferoid/millettioid clade (clade), Phaseoleae (tribe), Glycine (genus), Glycine subgen. Soja (subgenus)",Plants_Other,Other plants,False
F1T0M7,Malus domestica (Apple) (Pyrus malus),3750,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Rosales (order), Rosaceae (family), Amygdaloideae (subfamily), Maleae (tribe), Malus (genus)",Plants_Other,Other plants,False
F2ZAE0,Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens),3218,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Bryophyta (clade), Bryophytina (clade), Bryopsida (class), Funariidae (subclass), Funariales (order), Funariaceae (family), Physcomitrium (genus)",Plants_Other,Other plants,False
F4YRL2,Angelica gigas,85712,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Apiaceae (family), Apioideae (subfamily), apioid superclade (clade), Selineae (tribe), Angelica (genus)",Plants_Other,Other plants,False
F6H9N6,Vitis vinifera (Grape),29760,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), rosids incertae sedis (no rank), Vitales (order), Vitaceae (family), Viteae (tribe), Vitis (genus)",Plants_Other,Other plants,False
F6KZD5,Zea mays (Maize),4577,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), Liliopsida (clade), Petrosaviidae (subclass), commelinids (clade), Poales (order), Poaceae (family), PACMAD clade (clade), Panicoideae (subfamily), Andropogonodae (no rank), Andropogoneae (tribe), Tripsacinae (subtribe), Zea (genus)",Plants_Other,Other plants,False
F8S1H3,Helianthus annuus (Common sunflower),4232,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Heliantheae alliance (clade), Heliantheae (tribe), Helianthus (genus)",Plants_Other,Other plants,False
F8S1H8,Helianthus annuus (Common sunflower),4232,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Heliantheae alliance (clade), Heliantheae (tribe), Helianthus (genus)",Plants_Other,Other plants,False
F8S1I0,Lactuca sativa (Garden lettuce),4236,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Cichorioideae (subfamily), Cichorieae (tribe), Lactucinae (subtribe), Lactuca (genus)",Plants_Other,Other plants,False
G4VV60,Camellia sinensis (Tea plant) (Thea sinensis),4442,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), Ericales (order), Theaceae (family), Camellia (genus)",Plants_Other,Other plants,False
G8XQN2,Olea europaea (Common olive),4146,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Lamiales (order), Oleaceae (family), Oleeae (tribe), Olea (genus)",Plants_Other,Other plants,False
H1A988,Glycyrrhiza uralensis (Chinese licorice) (Glycyrrhiza shiheziensis),74613,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Fabales (order), Fabaceae (family), Papilionoideae (subfamily), 50 kb inversion clade (clade), NPAAA clade (clade), Hologalegina (clade), IRL clade (clade), Galegeae (tribe), Glycyrrhiza (genus)",Plants_Other,Other plants,False
H2DH16,Panax ginseng (Korean ginseng),4054,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Araliaceae (family), Panax (genus)",Plants_Other,Other plants,False
H9LJF9,Ruta graveolens (Common rue),37565,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), malvids (clade), Sapindales (order), Rutaceae (family), Rutoideae (subfamily), Ruta (genus)",Plants_Other,Other plants,False
I1TEM1,Catharanthus roseus (Madagascar periwinkle) (Vinca rosea),4058,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Gentianales (order), Apocynaceae (family), Rauvolfioideae (subfamily), Vinceae (tribe), Catharanthinae (subtribe), Catharanthus (genus)",Plants_Other,Other plants,False
I7C6E8,Panax ginseng (Korean ginseng),4054,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Araliaceae (family), Panax (genus)",Plants_Other,Other plants,False
I7CT85,Panax ginseng (Korean ginseng),4054,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Araliaceae (family), Panax (genus)",Plants_Other,Other plants,False
J7M8Q0,Nicotiana langsdorffii (Langsdorff's tobacco),118700,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Solanales (order), Solanaceae (family), Nicotianoideae (subfamily), Nicotianeae (tribe), Nicotiana (genus)",Plants_Other,Other plants,False
J7MB22,Nicotiana alata (Winged tobacco) (Persian tobacco),4087,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Solanales (order), Solanaceae (family), Nicotianoideae (subfamily), Nicotianeae (tribe), Nicotiana (genus)",Plants_Other,Other plants,False
K4CI52,Solanum lycopersicum (Tomato) (Lycopersicon esculentum),4081,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), lamiids (clade), Solanales (order), Solanaceae (family), Solanoideae (subfamily), Solaneae (tribe), Solanum (genus), Solanum subgen. Lycopersicon (subgenus)",Plants_Other,Other plants,False
K4K542,Panax quinquefolius (American ginseng) (Aralia quinquefolia),44588,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Araliaceae (family), Panax (genus)",Plants_Other,Other plants,False
K7NBR2,Siraitia grosvenorii (Monk's fruit) (Luo han guo),190515,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), rosids (clade), fabids (clade), Cucurbitales (order), Cucurbitaceae (family), Siraitieae (tribe), Siraitia (genus)",Plants_Other,Other plants,False
K7ZPJ9,Artemisia absinthium (Absinth wormwood),72332,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Anthemideae (tribe), Artemisiinae (subtribe), Artemisia (genus)",Plants_Other,Other plants,False
K7ZR99,Artemisia afra,72333,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Asterales (order), Asteraceae (family), Asteroideae (subfamily), Anthemideae (tribe), Artemisiinae (subtribe), Artemisia (genus)",Plants_Other,Other plants,False
L7TF20,Panax quinquefolius (American ginseng) (Aralia quinquefolia),44588,"cellular organisms (no rank), Eukaryota (domain), Viridiplantae (kingdom), Streptophyta (phylum), Streptophytina (subphylum), Embryophyta (clade), Tracheophyta (clade), Euphyllophyta (clade), Spermatophyta (clade), Magnoliopsida (class), Mesangiospermae (clade), eudicotyledons (clade), Gunneridae (clade), Pentapetalae (clade), asterids (clade), campanulids (clade), Apiales (order), Apiineae (suborder), Araliaceae (family), Panax (genus)",Plants_Other,Other plants,False
