interaction_id,enzyme_id,compound_id,label,source,quality_tier,num_reactions,has_pmid,has_products
535,188,382,1,S3_P450Rdb,B,1,1,1
536,189,380,1,S3_P450Rdb,B,1,1,1
537,189,381,1,S3_P450Rdb,B,1,1,1
538,189,382,1,S3_P450Rdb,B,1,1,1
539,190,383,1,S3_P450Rdb,B,1,1,1
540,191,384,1,S3_P450Rdb,B,1,1,1
541,192,66,1,S3_P450Rdb,B,1,1,1
542,193,384,1,S3_P450Rdb,B,1,1,1
543,194,67,1,S3_P450Rdb,B,1,1,1
544,195,67,1,S3_P450Rdb,B,1,1,1
545,196,66,1,S3_P450Rdb,B,2,1,0
546,197,66,1,S3_P450Rdb,B,1,1,1
547,198,6,1,S3_P450Rdb,B,1,1,1
548,199,385,1,S3_P450Rdb,B,1,1,1
549,199,386,1,S3_P450Rdb,B,1,1,1
550,199,387,1,S3_P450Rdb,B,1,1,1
551,200,388,1,S3_P450Rdb,B,1,1,1
552,201,5,1,S3_P450Rdb,B,1,1,1
553,202,66,1,S3_P450Rdb,B,1,1,1
554,203,51,1,S3_P450Rdb,B,1,1,1
555,203,90,1,S3_P450Rdb,B,1,1,1
556,203,52,1,S3_P450Rdb,B,1,1,1
557,203,37,1,S3_P450Rdb,B,1,1,1
558,204,389,1,S3_P450Rdb,B,1,1,1
559,205,390,1,S3_P450Rdb,B,1,1,1
560,206,391,1,S3_P450Rdb,B,1,1,1
561,206,392,1,S3_P450Rdb,B,1,1,1
562,207,393,1,S3_P450Rdb,B,1,1,1
563,207,143,1,S3_P450Rdb,B,1,1,1
564,207,144,1,S3_P450Rdb,B,1,1,1
565,207,134,1,S3_P450Rdb,B,1,1,1
566,207,145,1,S3_P450Rdb,B,1,1,1
567,208,394,1,S3_P450Rdb,B,1,1,1
568,209,395,1,S3_P450Rdb,B,1,1,1
569,210,351,1,S3_P450Rdb,B,1,1,1
570,210,396,1,S3_P450Rdb,B,1,1,1
571,210,355,1,S3_P450Rdb,B,1,1,1
572,210,357,1,S3_P450Rdb,B,1,1,1
573,211,397,1,S3_P450Rdb,B,1,1,1
574,212,398,1,S3_P450Rdb,B,1,1,1
575,213,398,1,S3_P450Rdb,B,1,1,1
576,214,399,1,S3_P450Rdb,B,1,1,1
577,215,400,1,S3_P450Rdb,B,1,1,1
578,215,401,1,S3_P450Rdb,B,1,1,1
579,215,402,1,S3_P450Rdb,B,1,1,1
580,215,403,1,S3_P450Rdb,B,1,1,1
581,216,404,1,S3_P450Rdb,B,1,0,1
582,216,405,1,S3_P450Rdb,B,1,0,1
583,216,24,1,S3_P450Rdb,B,1,0,1
584,216,406,1,S3_P450Rdb,B,1,0,1
585,216,407,1,S3_P450Rdb,B,1,0,1
586,217,354,1,S3_P450Rdb,B,1,1,1
587,218,408,1,S3_P450Rdb,B,1,1,1
588,219,409,1,S3_P450Rdb,B,1,1,1
589,220,410,1,S3_P450Rdb,B,2,1,1
590,221,410,1,S3_P450Rdb,B,1,1,1
591,222,359,1,S3_P450Rdb,B,1,1,1
592,223,3,1,S3_P450Rdb,B,1,1,1
593,224,411,1,S3_P450Rdb,B,1,1,1
594,225,412,1,S3_P450Rdb,B,1,1,1
595,226,412,1,S3_P450Rdb,B,1,1,1
596,227,413,1,S3_P450Rdb,B,1,1,1
597,228,413,1,S3_P450Rdb,B,1,1,1
598,229,37,1,S3_P450Rdb,B,1,1,1
599,229,114,1,S3_P450Rdb,B,1,1,0
600,230,33,1,S3_P450Rdb,B,1,1,1
601,231,32,1,S3_P450Rdb,B,1,1,1
602,232,414,1,S3_P450Rdb,B,1,1,1
603,233,415,1,S3_P450Rdb,B,1,1,1
604,234,415,1,S3_P450Rdb,B,1,1,1
605,235,36,1,S3_P450Rdb,B,1,1,1
606,235,416,1,S3_P450Rdb,B,4,1,1
607,235,417,1,S3_P450Rdb,B,3,1,1
608,235,46,1,S3_P450Rdb,B,2,1,1
609,236,118,1,S3_P450Rdb,B,1,1,1
610,236,119,1,S3_P450Rdb,B,1,1,1
611,237,79,1,S3_P450Rdb,B,1,1,1
612,238,46,1,S3_P450Rdb,B,1,1,1
613,238,47,1,S3_P450Rdb,B,1,1,1
614,238,48,1,S3_P450Rdb,B,3,1,1
615,239,418,1,S3_P450Rdb,B,1,1,1
616,240,125,1,S3_P450Rdb,B,1,1,1
617,241,419,1,S3_P450Rdb,B,1,1,1
618,242,37,1,S3_P450Rdb,B,2,1,1
619,242,50,1,S3_P450Rdb,B,1,1,1
620,243,420,1,S3_P450Rdb,B,1,1,1
621,244,152,1,S3_P450Rdb,B,1,0,1
622,244,153,1,S3_P450Rdb,B,1,0,1
623,244,421,1,S3_P450Rdb,B,1,0,1
624,244,422,1,S3_P450Rdb,B,1,0,1
625,244,155,1,S3_P450Rdb,B,1,0,1
626,244,423,1,S3_P450Rdb,B,1,0,1
627,244,156,1,S3_P450Rdb,B,2,0,1
628,244,160,1,S3_P450Rdb,B,1,0,1
629,244,161,1,S3_P450Rdb,B,1,0,1
630,244,424,1,S3_P450Rdb,B,1,0,1
631,244,425,1,S3_P450Rdb,B,1,0,1
632,245,426,1,S3_P450Rdb,B,1,1,1
633,246,427,1,S3_P450Rdb,B,1,1,1
634,247,428,1,S3_P450Rdb,B,1,1,1
635,247,429,1,S3_P450Rdb,B,1,1,1
636,248,144,1,S3_P450Rdb,B,1,1,1
637,248,145,1,S3_P450Rdb,B,1,1,1
638,249,428,1,S3_P450Rdb,B,2,1,1
639,249,429,1,S3_P450Rdb,B,2,1,1
640,249,430,1,S3_P450Rdb,B,1,1,1
641,250,431,1,S3_P450Rdb,B,1,1,1
642,251,432,1,S3_P450Rdb,B,1,1,1
643,252,433,1,S3_P450Rdb,B,1,1,1
644,253,434,1,S3_P450Rdb,B,1,1,1
645,253,435,1,S3_P450Rdb,B,1,1,1
646,253,436,1,S3_P450Rdb,B,1,1,1
647,254,434,1,S3_P450Rdb,B,1,1,1
648,255,437,1,S3_P450Rdb,B,1,1,1
649,255,438,1,S3_P450Rdb,B,1,1,1
650,255,439,1,S3_P450Rdb,B,1,1,1
651,255,440,1,S3_P450Rdb,B,1,1,1
652,255,441,1,S3_P450Rdb,B,1,1,1
653,255,442,1,S3_P450Rdb,B,1,1,1
654,256,66,1,S3_P450Rdb,B,1,1,1
655,257,36,1,S3_P450Rdb,B,1,1,1
656,257,443,1,S3_P450Rdb,B,1,1,1
657,257,444,1,S3_P450Rdb,B,1,1,1
658,257,445,1,S3_P450Rdb,B,1,1,1
659,257,446,1,S3_P450Rdb,B,1,1,1
660,258,447,1,S3_P450Rdb,B,1,1,1
661,258,448,1,S3_P450Rdb,B,1,1,1
662,259,449,1,S3_P450Rdb,B,1,1,1
663,260,450,1,S3_P450Rdb,B,1,1,1
664,261,451,1,S3_P450Rdb,B,1,1,1
665,261,452,1,S3_P450Rdb,B,1,1,1
666,262,37,1,S3_P450Rdb,B,2,1,1
667,262,453,1,S3_P450Rdb,B,1,1,1
668,262,454,1,S3_P450Rdb,B,2,1,1
669,263,455,1,S3_P450Rdb,B,1,1,0
670,263,37,1,S3_P450Rdb,B,2,1,1
671,263,38,1,S3_P450Rdb,B,1,1,0
672,264,434,1,S3_P450Rdb,B,1,1,1
673,265,456,1,S3_P450Rdb,B,1,1,1
674,266,457,1,S3_P450Rdb,B,1,1,1
675,267,458,1,S3_P450Rdb,B,1,1,1
676,267,459,1,S3_P450Rdb,B,1,1,1
677,267,460,1,S3_P450Rdb,B,2,1,1
678,267,461,1,S3_P450Rdb,B,1,1,1
679,267,462,1,S3_P450Rdb,B,2,1,1
680,267,463,1,S3_P450Rdb,B,1,1,1
681,267,464,1,S3_P450Rdb,B,1,1,1
682,268,459,1,S3_P450Rdb,B,1,1,1
683,268,461,1,S3_P450Rdb,B,1,1,1
684,268,462,1,S3_P450Rdb,B,1,1,1
685,268,463,1,S3_P450Rdb,B,1,1,1
686,269,459,1,S3_P450Rdb,B,1,1,1
687,269,460,1,S3_P450Rdb,B,1,1,1
688,269,461,1,S3_P450Rdb,B,1,1,1
689,269,462,1,S3_P450Rdb,B,1,1,1
690,269,463,1,S3_P450Rdb,B,1,1,1
691,269,464,1,S3_P450Rdb,B,1,1,1
692,270,418,1,S3_P450Rdb,B,1,1,1
693,271,465,1,S3_P450Rdb,B,1,1,1
694,271,466,1,S3_P450Rdb,B,1,1,1
695,271,467,1,S3_P450Rdb,B,1,1,1
696,272,468,1,S3_P450Rdb,B,1,1,1
697,273,469,1,S3_P450Rdb,B,1,1,1
698,274,470,1,S3_P450Rdb,B,1,1,1
699,275,471,1,S3_P450Rdb,B,1,1,1
700,276,472,1,S3_P450Rdb,B,1,1,1
701,277,471,1,S3_P450Rdb,B,1,1,1
702,278,473,1,S3_P450Rdb,B,1,1,1
703,279,474,1,S3_P450Rdb,B,2,1,1
704,279,64,1,S3_P450Rdb,B,3,1,1
705,279,39,1,S3_P450Rdb,B,3,1,1
706,279,475,1,S3_P450Rdb,B,3,1,1
707,279,476,1,S3_P450Rdb,B,3,1,1
708,279,477,1,S3_P450Rdb,B,3,1,1
709,279,478,1,S3_P450Rdb,B,3,1,1
710,280,479,1,S3_P450Rdb,B,1,1,1
711,280,480,1,S3_P450Rdb,B,2,1,1
712,281,481,1,S3_P450Rdb,B,1,0,1
713,281,482,1,S3_P450Rdb,B,1,0,1
714,281,483,1,S3_P450Rdb,B,1,0,1
715,281,484,1,S3_P450Rdb,B,1,0,1
716,281,485,1,S3_P450Rdb,B,1,0,1
717,281,486,1,S3_P450Rdb,B,2,0,1
718,282,45,1,S3_P450Rdb,B,1,1,1
719,283,487,1,S3_P450Rdb,B,2,1,1
720,283,488,1,S3_P450Rdb,B,1,1,1
721,284,489,1,S3_P450Rdb,B,1,1,1
722,284,365,1,S3_P450Rdb,B,1,1,1
723,284,490,1,S3_P450Rdb,B,1,1,1
724,284,491,1,S3_P450Rdb,B,1,1,1
725,284,492,1,S3_P450Rdb,B,1,1,1
726,284,493,1,S3_P450Rdb,B,1,1,1
727,284,494,1,S3_P450Rdb,B,1,1,1
728,285,495,1,S3_P450Rdb,B,1,1,1
729,286,496,1,S3_P450Rdb,B,1,1,1
730,287,497,1,S3_P450Rdb,B,1,1,1
731,288,24,1,S3_P450Rdb,B,1,1,0
732,289,498,1,S3_P450Rdb,B,1,1,1
733,290,331,1,S3_P450Rdb,B,1,1,1
734,291,499,1,S3_P450Rdb,B,1,1,1
735,292,500,1,S3_P450Rdb,B,1,1,1
736,293,501,1,S3_P450Rdb,B,1,1,1
737,293,502,1,S3_P450Rdb,B,1,1,1
738,294,503,1,S3_P450Rdb,B,1,1,1
739,294,504,1,S3_P450Rdb,B,1,1,1
740,294,505,1,S3_P450Rdb,B,1,1,1
741,294,506,1,S3_P450Rdb,B,1,1,1
742,295,145,1,S3_P450Rdb,B,1,1,1
743,296,507,1,S3_P450Rdb,B,1,1,1
744,297,508,1,S3_P450Rdb,B,1,1,1
745,298,508,1,S3_P450Rdb,B,1,1,1
746,299,508,1,S3_P450Rdb,B,1,1,1
747,300,509,1,S3_P450Rdb,B,1,1,1
748,301,508,1,S3_P450Rdb,B,1,1,1
749,302,36,1,S3_P450Rdb,B,1,1,1
750,302,510,1,S3_P450Rdb,B,1,1,1
751,302,511,1,S3_P450Rdb,B,1,1,1
752,303,512,1,S3_P450Rdb,B,1,1,1
753,304,513,1,S3_P450Rdb,B,1,1,1
754,304,514,1,S3_P450Rdb,B,1,1,1
755,304,515,1,S3_P450Rdb,B,1,1,1
756,305,516,1,S3_P450Rdb,B,4,1,1
757,305,76,1,S3_P450Rdb,B,3,1,1
758,306,76,1,S3_P450Rdb,B,1,1,1
759,306,116,1,S3_P450Rdb,B,1,1,1
760,307,76,1,S3_P450Rdb,B,1,1,1
761,307,116,1,S3_P450Rdb,B,1,1,1
762,308,517,1,S3_P450Rdb,B,1,1,1
763,308,518,1,S3_P450Rdb,B,1,1,1
764,309,519,1,S3_P450Rdb,B,1,1,1
765,309,520,1,S3_P450Rdb,B,1,1,1
766,310,519,1,S3_P450Rdb,B,1,1,1
767,311,521,1,S3_P450Rdb,B,1,1,1
768,312,522,1,S3_P450Rdb,B,1,1,1
769,312,57,1,S3_P450Rdb,B,1,1,1
770,312,523,1,S3_P450Rdb,B,1,1,1
771,312,524,1,S3_P450Rdb,B,1,1,1
772,312,84,1,S3_P450Rdb,B,1,1,1
773,312,525,1,S3_P450Rdb,B,1,1,1
774,312,58,1,S3_P450Rdb,B,1,1,1
775,312,34,1,S3_P450Rdb,B,1,1,1
776,312,526,1,S3_P450Rdb,B,1,1,1
777,312,527,1,S3_P450Rdb,B,1,1,1
778,312,528,1,S3_P450Rdb,B,1,1,1
779,313,529,1,S3_P450Rdb,B,1,1,1
780,314,530,1,S3_P450Rdb,B,1,0,1
781,314,531,1,S3_P450Rdb,B,1,0,1
782,314,532,1,S3_P450Rdb,B,1,0,1
783,314,533,1,S3_P450Rdb,B,1,0,1
784,314,534,1,S3_P450Rdb,B,1,0,1
785,314,535,1,S3_P450Rdb,B,1,0,1
786,314,536,1,S3_P450Rdb,B,1,0,1
787,314,537,1,S3_P450Rdb,B,1,0,1
788,314,538,1,S3_P450Rdb,B,1,0,1
789,314,539,1,S3_P450Rdb,B,1,0,1
790,314,540,1,S3_P450Rdb,B,1,0,1
791,314,541,1,S3_P450Rdb,B,1,0,1
792,314,542,1,S3_P450Rdb,B,1,0,1
793,314,543,1,S3_P450Rdb,B,1,0,1
794,314,544,1,S3_P450Rdb,B,1,0,1
795,314,545,1,S3_P450Rdb,B,1,1,1
796,315,417,1,S3_P450Rdb,B,3,1,1
797,316,546,1,S3_P450Rdb,B,2,1,1
798,316,547,1,S3_P450Rdb,B,1,1,1
799,316,548,1,S3_P450Rdb,B,1,1,1
800,316,549,1,S3_P450Rdb,B,2,1,1
801,316,550,1,S3_P450Rdb,B,1,1,1
802,316,551,1,S3_P450Rdb,B,1,1,1
803,316,552,1,S3_P450Rdb,B,2,1,1
804,316,553,1,S3_P450Rdb,B,1,1,1
805,316,554,1,S3_P450Rdb,B,1,1,1
806,317,555,1,S3_P450Rdb,B,1,1,1
807,318,556,1,S3_P450Rdb,B,1,1,1
808,319,556,1,S3_P450Rdb,B,1,1,1
809,320,557,1,S3_P450Rdb,B,1,1,1
810,321,342,1,S3_P450Rdb,B,1,1,1
811,321,558,1,S3_P450Rdb,B,1,1,1
812,321,559,1,S3_P450Rdb,B,1,1,1
813,322,51,1,S3_P450Rdb,B,1,1,1
814,322,90,1,S3_P450Rdb,B,1,1,1
815,322,52,1,S3_P450Rdb,B,1,1,1
816,322,99,1,S3_P450Rdb,B,1,1,1
817,322,37,1,S3_P450Rdb,B,2,1,1
818,322,50,1,S3_P450Rdb,B,1,1,1
819,323,560,1,S3_P450Rdb,B,1,1,0
820,323,561,1,S3_P450Rdb,B,1,1,0
821,323,562,1,S3_P450Rdb,B,1,1,1
822,324,142,1,S3_P450Rdb,B,1,1,1
823,325,563,1,S3_P450Rdb,B,1,1,1
824,326,142,1,S3_P450Rdb,B,1,1,1
825,327,564,1,S3_P450Rdb,B,1,1,1
826,327,565,1,S3_P450Rdb,B,1,1,1
827,327,566,1,S3_P450Rdb,B,1,1,1
828,328,374,1,S3_P450Rdb,B,1,1,1
829,329,142,1,S3_P450Rdb,B,1,1,1
830,330,567,1,S3_P450Rdb,B,1,1,1
831,331,118,1,S3_P450Rdb,B,1,1,1
832,331,119,1,S3_P450Rdb,B,1,1,1
833,332,568,1,S3_P450Rdb,B,1,1,1
834,332,569,1,S3_P450Rdb,B,2,1,1
835,332,570,1,S3_P450Rdb,B,2,1,1
836,332,571,1,S3_P450Rdb,B,1,1,1
837,332,116,1,S3_P450Rdb,B,2,1,1
838,332,572,1,S3_P450Rdb,B,1,1,1
839,332,564,1,S3_P450Rdb,B,1,1,1
840,332,573,1,S3_P450Rdb,B,2,1,1
841,332,565,1,S3_P450Rdb,B,1,1,1
842,332,574,1,S3_P450Rdb,B,1,1,1
843,332,566,1,S3_P450Rdb,B,2,1,1
844,333,36,1,S3_P450Rdb,B,1,1,1
845,333,45,1,S3_P450Rdb,B,1,1,1
846,333,48,1,S3_P450Rdb,B,2,1,1
847,334,36,1,S3_P450Rdb,B,1,1,1
848,334,45,1,S3_P450Rdb,B,1,1,1
849,334,46,1,S3_P450Rdb,B,1,1,1
850,334,47,1,S3_P450Rdb,B,1,1,1
851,334,48,1,S3_P450Rdb,B,3,1,1
852,335,575,1,S3_P450Rdb,B,1,1,0
853,336,36,1,S3_P450Rdb,B,1,1,1
854,336,45,1,S3_P450Rdb,B,1,1,1
855,336,46,1,S3_P450Rdb,B,1,1,1
856,336,47,1,S3_P450Rdb,B,1,1,1
857,336,48,1,S3_P450Rdb,B,2,1,1
858,337,38,1,S3_P450Rdb,B,1,1,1
859,338,576,1,S3_P450Rdb,B,1,1,1
860,338,37,1,S3_P450Rdb,B,1,1,1
861,338,454,1,S3_P450Rdb,B,1,1,1
862,339,28,1,S3_P450Rdb,B,1,1,1
863,339,29,1,S3_P450Rdb,B,1,1,1
864,339,38,1,S3_P450Rdb,B,1,1,1
865,339,30,1,S3_P450Rdb,B,1,1,1
866,339,31,1,S3_P450Rdb,B,1,1,1
867,340,576,1,S3_P450Rdb,B,3,1,1
868,340,37,1,S3_P450Rdb,B,1,1,1
869,340,577,1,S3_P450Rdb,B,1,1,1
870,340,578,1,S3_P450Rdb,B,1,1,1
871,341,579,1,S3_P450Rdb,B,2,1,1
872,341,580,1,S3_P450Rdb,B,1,1,1
873,342,581,1,S3_P450Rdb,B,1,1,1
874,342,413,1,S3_P450Rdb,B,1,1,1
875,342,479,1,S3_P450Rdb,B,1,1,1
876,343,582,1,S3_P450Rdb,B,1,1,1
877,343,583,1,S3_P450Rdb,B,1,1,1
878,344,584,1,S3_P450Rdb,B,1,1,1
879,344,585,1,S3_P450Rdb,B,1,1,1
880,344,586,1,S3_P450Rdb,B,2,1,1
881,344,587,1,S3_P450Rdb,B,2,1,1
882,344,588,1,S3_P450Rdb,B,2,1,1
883,344,589,1,S3_P450Rdb,B,4,1,1
884,345,590,1,S3_P450Rdb,B,1,1,1
885,345,591,1,S3_P450Rdb,B,1,1,1
886,345,592,1,S3_P450Rdb,B,1,1,1
887,345,593,1,S3_P450Rdb,B,1,1,1
888,346,594,1,S3_P450Rdb,B,1,1,1
889,346,595,1,S3_P450Rdb,B,2,1,1
890,347,589,1,S3_P450Rdb,B,1,1,1
891,347,596,1,S3_P450Rdb,B,1,1,1
892,348,597,1,S3_P450Rdb,B,1,1,1
893,349,546,1,S3_P450Rdb,B,2,1,1
894,349,547,1,S3_P450Rdb,B,1,1,1
895,349,548,1,S3_P450Rdb,B,1,1,1
896,349,549,1,S3_P450Rdb,B,2,1,1
897,349,550,1,S3_P450Rdb,B,1,1,1
898,349,551,1,S3_P450Rdb,B,1,1,1
899,349,552,1,S3_P450Rdb,B,2,1,1
900,349,553,1,S3_P450Rdb,B,1,1,1
901,349,554,1,S3_P450Rdb,B,1,1,1
902,350,43,1,S3_P450Rdb,B,1,1,1
903,351,546,1,S3_P450Rdb,B,2,1,1
904,351,547,1,S3_P450Rdb,B,1,1,1
905,351,548,1,S3_P450Rdb,B,1,1,1
906,351,549,1,S3_P450Rdb,B,2,1,1
907,351,550,1,S3_P450Rdb,B,1,1,1
908,351,551,1,S3_P450Rdb,B,1,1,1
909,351,552,1,S3_P450Rdb,B,2,1,1
910,351,553,1,S3_P450Rdb,B,1,1,1
911,351,554,1,S3_P450Rdb,B,1,1,1
912,352,598,1,S3_P450Rdb,B,2,1,1
913,353,342,1,S3_P450Rdb,B,1,1,1
914,353,599,1,S3_P450Rdb,B,1,1,1
915,354,51,1,S3_P450Rdb,B,1,1,1
916,354,90,1,S3_P450Rdb,B,2,1,1
917,354,52,1,S3_P450Rdb,B,1,1,1
918,354,99,1,S3_P450Rdb,B,1,1,1
919,354,37,1,S3_P450Rdb,B,1,1,1
920,354,50,1,S3_P450Rdb,B,1,1,1
921,355,600,1,S3_P450Rdb,B,1,1,1
922,355,46,1,S3_P450Rdb,B,1,1,1
923,355,601,1,S3_P450Rdb,B,1,1,1
924,355,602,1,S3_P450Rdb,B,1,1,1
925,356,603,1,S3_P450Rdb,B,1,1,1
926,357,604,1,S3_P450Rdb,B,1,1,1
927,358,435,1,S3_P450Rdb,B,1,1,1
928,359,605,1,S3_P450Rdb,B,1,1,1
929,360,579,1,S3_P450Rdb,B,1,1,1
930,360,37,1,S3_P450Rdb,B,2,1,1
931,360,50,1,S3_P450Rdb,B,1,1,1
932,361,606,1,S3_P450Rdb,B,1,1,1
933,361,607,1,S3_P450Rdb,B,1,1,1
934,362,54,1,S3_P450Rdb,B,1,1,1
935,362,55,1,S3_P450Rdb,B,1,1,1
936,363,36,1,S3_P450Rdb,B,1,1,1
937,363,45,1,S3_P450Rdb,B,1,1,1
938,363,46,1,S3_P450Rdb,B,1,1,1
939,363,47,1,S3_P450Rdb,B,1,1,1
940,364,76,1,S3_P450Rdb,B,1,1,1
941,364,116,1,S3_P450Rdb,B,1,1,1
942,365,52,1,S3_P450Rdb,B,1,1,1
943,365,99,1,S3_P450Rdb,B,1,1,1
944,365,37,1,S3_P450Rdb,B,2,1,1
945,365,49,1,S3_P450Rdb,B,1,1,1
946,365,50,1,S3_P450Rdb,B,1,1,1
947,366,608,1,S3_P450Rdb,B,1,1,1
948,366,609,1,S3_P450Rdb,B,1,1,1
949,367,44,1,S3_P450Rdb,B,2,1,1
950,367,610,1,S3_P450Rdb,B,1,1,1
951,368,44,1,S3_P450Rdb,B,1,1,1
952,368,610,1,S3_P450Rdb,B,1,1,1
953,369,611,1,S3_P450Rdb,B,1,1,1
954,370,611,1,S3_P450Rdb,B,1,1,1
955,371,557,1,S3_P450Rdb,B,1,1,1
956,372,612,1,S3_P450Rdb,B,1,1,1
957,372,613,1,S3_P450Rdb,B,1,1,1
958,372,604,1,S3_P450Rdb,B,1,1,1
959,372,614,1,S3_P450Rdb,B,1,1,1
960,373,66,1,S3_P450Rdb,B,1,1,0
961,374,615,1,S3_P450Rdb,B,1,0,1
962,375,616,1,S3_P450Rdb,B,1,1,1
963,375,617,1,S3_P450Rdb,B,1,1,1
964,375,618,1,S3_P450Rdb,B,1,1,1
965,375,619,1,S3_P450Rdb,B,1,1,1
966,376,616,1,S3_P450Rdb,B,1,1,1
967,376,620,1,S3_P450Rdb,B,1,1,1
968,376,618,1,S3_P450Rdb,B,1,1,1
969,376,621,1,S3_P450Rdb,B,1,1,1
970,377,129,1,S3_P450Rdb,B,1,1,1
971,378,622,1,S3_P450Rdb,B,1,1,1
972,378,623,1,S3_P450Rdb,B,1,1,1
973,378,624,1,S3_P450Rdb,B,3,1,1
974,378,625,1,S3_P450Rdb,B,1,1,1
975,378,626,1,S3_P450Rdb,B,2,1,1
976,378,627,1,S3_P450Rdb,B,1,1,1
977,378,628,1,S3_P450Rdb,B,1,1,1
978,378,629,1,S3_P450Rdb,B,7,1,1
979,378,630,1,S3_P450Rdb,B,1,1,1
980,378,631,1,S3_P450Rdb,B,1,1,1
981,378,632,1,S3_P450Rdb,B,1,1,1
982,378,633,1,S3_P450Rdb,B,1,1,1
983,378,634,1,S3_P450Rdb,B,1,1,1
984,378,635,1,S3_P450Rdb,B,1,1,1
985,379,636,1,S3_P450Rdb,B,1,1,1
986,379,495,1,S3_P450Rdb,B,1,1,1
987,379,637,1,S3_P450Rdb,B,1,1,1
988,380,378,1,S3_P450Rdb,B,1,1,1
989,381,36,1,S3_P450Rdb,B,1,1,1
990,381,45,1,S3_P450Rdb,B,1,1,1
991,382,36,1,S3_P450Rdb,B,1,1,1
992,382,45,1,S3_P450Rdb,B,1,1,1
993,383,638,1,S3_P450Rdb,B,1,1,1
994,383,639,1,S3_P450Rdb,B,1,1,1
995,384,43,1,S3_P450Rdb,B,1,1,1
996,385,640,1,S3_P450Rdb,B,1,1,1
997,385,641,1,S3_P450Rdb,B,1,1,1
998,385,642,1,S3_P450Rdb,B,1,1,1
999,385,643,1,S3_P450Rdb,B,1,1,1
1000,386,644,1,S3_P450Rdb,B,1,1,1
1001,387,365,1,S3_P450Rdb,B,1,1,1
1002,387,645,1,S3_P450Rdb,B,1,1,1
1003,387,646,1,S3_P450Rdb,B,1,1,1
1004,387,647,1,S3_P450Rdb,B,1,1,1
1005,388,481,1,S3_P450Rdb,B,1,0,1
1006,388,648,1,S3_P450Rdb,B,2,1,1
1007,388,649,1,S3_P450Rdb,B,1,1,1
1008,388,482,1,S3_P450Rdb,B,1,0,1
1009,388,483,1,S3_P450Rdb,B,1,0,1
1010,388,484,1,S3_P450Rdb,B,1,0,1
1011,388,485,1,S3_P450Rdb,B,1,0,1
1012,388,486,1,S3_P450Rdb,B,2,0,1
1013,389,650,1,S3_P450Rdb,B,1,1,1
1014,389,651,1,S3_P450Rdb,B,1,1,1
1015,389,652,1,S3_P450Rdb,B,1,1,1
1016,389,653,1,S3_P450Rdb,B,1,1,1
1017,389,654,1,S3_P450Rdb,B,1,1,1
1018,389,655,1,S3_P450Rdb,B,1,1,1
1019,389,656,1,S3_P450Rdb,B,1,1,1
1020,389,657,1,S3_P450Rdb,B,1,1,1
1021,389,658,1,S3_P450Rdb,B,1,1,1
1022,389,659,1,S3_P450Rdb,B,1,1,1
1023,389,539,1,S3_P450Rdb,B,1,1,1
1024,389,660,1,S3_P450Rdb,B,1,1,1
1025,389,661,1,S3_P450Rdb,B,1,1,1
1026,389,662,1,S3_P450Rdb,B,1,1,1
1027,389,663,1,S3_P450Rdb,B,1,1,1
1028,389,63,1,S3_P450Rdb,B,1,1,1
1029,389,474,1,S3_P450Rdb,B,1,1,1
1030,389,664,1,S3_P450Rdb,B,1,1,1
1031,389,64,1,S3_P450Rdb,B,1,1,1
1032,389,665,1,S3_P450Rdb,B,1,1,1
1033,389,39,1,S3_P450Rdb,B,1,1,1
1034,389,475,1,S3_P450Rdb,B,1,1,1
1035,389,47,1,S3_P450Rdb,B,3,1,1
1036,389,476,1,S3_P450Rdb,B,1,1,1
1037,389,477,1,S3_P450Rdb,B,1,1,1
1038,389,478,1,S3_P450Rdb,B,1,1,1
1039,389,666,1,S3_P450Rdb,B,1,1,1
1040,389,667,1,S3_P450Rdb,B,1,1,1
1041,389,668,1,S3_P450Rdb,B,1,1,1
1042,389,669,1,S3_P450Rdb,B,1,1,1
1043,389,670,1,S3_P450Rdb,B,1,1,1
1044,389,494,1,S3_P450Rdb,B,2,0,1
1045,389,671,1,S3_P450Rdb,B,1,1,1
1046,389,601,1,S3_P450Rdb,B,1,1,1
1047,389,602,1,S3_P450Rdb,B,1,1,1
1048,390,672,1,S3_P450Rdb,B,1,1,1
1049,390,673,1,S3_P450Rdb,B,1,1,1
1050,390,674,1,S3_P450Rdb,B,1,1,1
1051,391,642,1,S3_P450Rdb,B,1,1,1
1052,391,643,1,S3_P450Rdb,B,1,1,1
1053,392,417,1,S3_P450Rdb,B,1,1,1
1054,392,46,1,S3_P450Rdb,B,2,1,1
1055,393,443,1,S3_P450Rdb,B,2,1,1
1056,393,675,1,S3_P450Rdb,B,1,1,1
1057,394,676,1,S3_P450Rdb,B,1,1,1
1058,394,677,1,S3_P450Rdb,B,1,1,1
1059,394,678,1,S3_P450Rdb,B,1,1,1
1060,394,679,1,S3_P450Rdb,B,1,1,1
1061,394,46,1,S3_P450Rdb,B,2,1,1
1062,395,680,1,S3_P450Rdb,B,1,1,1
1063,395,681,1,S3_P450Rdb,B,1,1,1
1064,396,682,1,S3_P450Rdb,B,2,1,1
1065,396,683,1,S3_P450Rdb,B,1,1,1
1066,396,684,1,S3_P450Rdb,B,1,1,1
1067,397,685,1,S3_P450Rdb,B,1,1,1
1068,398,686,1,S3_P450Rdb,B,1,1,1
