compound_id,smiles,name
209,O=C(O)C(N)CC1=CN(C=2C=CC=C(C=3C=CN=CC3)C21)C,1-Methyl-4-(4-pyridinyl)tryptophan
210,O=C(O)C(N)CC1=CN(C=2C=CC=C(C=C)C21)C,4-Ethenyl-1-methyltryptophan
211,O=C(O)C(N)CC1=CN(C=2C=CC=C(Cl)C21)C,"Tryptophan, 4-chloro-1-methyl- (ACI)"
212,O=C(O)C(N)CC1=CN(C=2C=CC=C(N)C21)C,4-Amino-1-methyltryptophan
213,O=C(O)C(N)CC1=CN(C=2C=CC=C(SC)C21)C,1-Methyl-4-(methylthio)tryptophan
214,O=C(O)C(N)CC1=CNC2=C1C=CC=C2C3CC3,7-Cyclopropyl-L-tryptophan
215,O=C(O)C(N)CC1=CNC2=C1C=CC=C2N3CCOCC3,7-(4-Morpholinyl)-L-tryptophan
216,O=C(O)C(N)CC1=CNC2=CC=C(C=C21)C=3C=CC=CC3,5-Phenyltryptophan
217,O=C(O)C(N)CC1=CNC2=CC=C(C=C21)C=3C=CN=CC3,5-(4-Pyridinyl)-L-tryptophan
218,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)C3CC3,4-Cyclopropyl-L-tryptophan
219,O=C(O)C(N)CC1=CNC2=CC=CC(=C21)N3CCOCC3,4-(4-Morpholinyl)-L-tryptophan
220,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CC=CC3)=C21,4-Phenyl-L-tryptophan
221,O=C(O)C(N)CC1=CNC2=CC=CC(C=3C=CN=CC3)=C21,4-(4-Pyridinyl)-L-tryptophan
222,O=C(O)C(N)CC1=CNC=2C(=CC=CC12)C=3C=CC=CC3,7-Phenyltryptophan
223,O=C(O)C(N)CC1=CNC=2C(=CC=CC12)C=3C=CN=CC3,7-(4-Pyridinyl)-L-tryptophan
224,O=C(O)C(N)CC1=CNC=2C(C#C)=CC=CC12,7-Ethynyltryptophan
225,O=C(O)C(N)CC1=CNC=2C(C=C)=CC=CC12,7-Ethenyltryptophan
226,O=C(O)C(N)CC1=CNC=2C(SC)=CC=CC12,7-(Methylthio)-L-tryptophan
227,O=C(O)C(N)CC1=CNC=2C=C(C=C)C=CC21,"L-Tryptophan, 6-ethenyl- (ACI)"
228,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C3CC3,6-Cyclopropyl-L-tryptophan
229,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C=3C=CC=CC3,6-Phenyltryptophan
230,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)C=3C=CN=CC3,6-(4-Pyridinyl)-L-tryptophan
231,O=C(O)C(N)CC1=CNC=2C=C(C=CC21)N3CCOCC3,6-(4-Morpholinyl)-L-tryptophan
232,O=C(O)C(N)CC1=CNC=2C=C(SC)C=CC21,6-(Methylthio)-L-tryptophan
233,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)C3CC3,5-Cyclopropyl-L-tryptophan
234,O=C(O)C(N)CC1=CNC=2C=CC(=CC21)N3CCOCC3,5-(4-Morpholinyl)-L-tryptophan
235,O=C(O)C(N)CC1=CNC=2C=CC(C=C)=CC21,5-Ethenyl-L-tryptophan
236,O=C(O)C(N)CC1=CNC=2C=CC(SC)=CC21,5-(Methylthio)tryptophan
237,O=C(O)C(N)CC1=CNC=2C=CC=C(C#C)C21,4-Ethynyl-L-tryptophan
238,O=C(O)C(N)CC1=CNC=2C=CC=C(C=C)C21,4-Ethenyl-L-tryptophan
239,O=C(O)C(N)CC1=CNC=2C=CC=C(N)C21,4-Aminotryptophan
240,O=C(O)C(N)CC1=CNC=2C=CC=C(SC)C21,4-(Methylthio)-L-tryptophan
241,O=C(O)C(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CC=CC3,"Tryptophan, 2,1-dimethyl-5-phenyl- (ACI)"
242,O=C(O)C(N)CC=1C2=CC(=CC=C2N(C1C)C)C=3C=CN=CC3,"Tryptophan, 2,1-dimethyl-5-(4-pyridinyl)- (ACI)"
243,O=C(O)C(N)CC=1C2=CC(=CC=C2NC1C)C=3C=CC=CC3,2-Methyl-5-phenyltryptophan
244,O=C(O)C(N)CC=1C2=CC(=CC=C2NC1C)C=3C=CN=CC3,2-Methyl-5-(4-pyridinyl)tryptophan
245,O=C(O)C(N)CC=1C=2C(=CC=CC2C)N(C1C)C,"Tryptophan, 2,4,1-trimethyl- (ACI)"
246,O=C(O)C(N)CC=1C=2C(=CC=CC2C3CC3)N(C1C)C,"Tryptophan, 4-cyclopropyl-2,1-dimethyl- (ACI)"
247,O=C(O)C(N)CC=1C=2C(=CC=CC2C3CC3)NC1C,4-Cyclopropyl-2-methyltryptophan
248,O=C(O)C(N)CC=1C=2C(=CC=CC2C=3C=CC=CC3)NC1C,2-Methyl-4-phenyltryptophan
249,O=C(O)C(N)CC=1C=2C(=CC=CC2C=3C=CN=CC3)NC1C,2-Methyl-4-(4-pyridinyl)tryptophan
250,O=C(O)C(N)CC=1C=2C(=CC=CC2N(C1C)C)C=3C=CC=CC3,"Tryptophan, 2,1-dimethyl-4-phenyl- (ACI)"
251,O=C(O)C(N)CC=1C=2C(=CC=CC2N3CCOCC3)N(C1C)C,"Tryptophan, 2,1-dimethyl-4-(4-morpholinyl)- (ACI)"
252,O=C(O)C(N)CC=1C=2C(=CC=CC2N3CCOCC3)NC1C,2-Methyl-4-(4-morpholinyl)tryptophan
253,O=C(O)C(N)CC=1C=2C(Br)=CC=CC2N(C1C)C,"Tryptophan, 4-bromo-2,1-dimethyl- (ACI)"
254,O=C(O)C(N)CC=1C=2C(Br)=CC=CC2NC1C,4-Bromo-2-methyltryptophan
255,O=C(O)C(N)CC=1C=2C(C#C)=CC=CC2N(C1C)C,"4-Ethynyl-1,2-dimethyltryptophan"
256,O=C(O)C(N)CC=1C=2C(C#C)=CC=CC2NC1C,4-Ethynyl-2-methyltryptophan
257,O=C(O)C(N)CC=1C=2C(C=C)=CC=CC2N(C1C)C,"4-Ethenyl-1,2-dimethyltryptophan"
258,O=C(O)C(N)CC=1C=2C(C=C)=CC=CC2NC1C,4-Ethenyl-2-methyltryptophan
259,O=C(O)C(N)CC=1C=2C(Cl)=CC=CC2N(C1C)C,"Tryptophan, 4-chloro-2,1-dimethyl- (ACI)"
260,O=C(O)C(N)CC=1C=2C(Cl)=CC=CC2NC1C,4-Chloro-2-methyltryptophan
261,O=C(O)C(N)CC=1C=2C(F)=CC=CC2N(C1C)C,"Tryptophan, 4-fluoro-2,1-dimethyl- (ACI)"
262,O=C(O)C(N)CC=1C=2C(N)=CC=CC2N(C1C)C,"Tryptophan, 4-amino-2,1-dimethyl- (ACI)"
263,O=C(O)C(N)CC=1C=2C(N)=CC=CC2NC1C,4-Amino-2-methyltryptophan
264,O=C(O)C(N)CC=1C=2C(O)=CC=CC2N(C1C)C,"Tryptophan, 4-hydroxy-2,1-dimethyl- (ACI)"
265,O=C(O)C(N)CC=1C=2C(OC)=CC=CC2N(C1C)C,"Tryptophan, 4-methoxy-2,1-dimethyl- (ACI)"
266,O=C(O)C(N)CC=1C=2C(OC)=CC=CC2NC1C,4-Methoxy-2-methyltryptophan
267,O=C(O)C(N)CC=1C=2C(SC)=CC=CC2N(C1C)C,"Tryptophan, 2,1-dimethyl-4-(methylthio)- (ACI)"
268,O=C(O)C(N)CC=1C=2C(SC)=CC=CC2NC1C,2-Methyl-4-(methylthio)tryptophan
269,O=C(O)C(N)CC=1C=2C=C(Br)C=CC2N(C1C)C,"Tryptophan, 5-bromo-2,1-dimethyl- (ACI)"
270,O=C(O)C(N)CC=1C=2C=C(C#C)C=CC2N(C1C)C,"5-Ethynyl-1,2-dimethyltryptophan"
271,O=C(O)C(N)CC=1C=2C=C(C#C)C=CC2NC1C,5-Ethynyl-2-methyltryptophan
272,O=C(O)C(N)CC=1C=2C=C(C=C)C=CC2N(C1C)C,"5-Ethenyl-1,2-dimethyltryptophan"
273,O=C(O)C(N)CC=1C=2C=C(C=C)C=CC2NC1C,5-Ethenyl-2-methyltryptophan
274,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)C,"Tryptophan, 2,1,5-trimethyl- (ACI)"
275,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)C3CC3,"Tryptophan, 5-cyclopropyl-2,1-dimethyl- (ACI)"
276,O=C(O)C(N)CC=1C=2C=C(C=CC2N(C1C)C)N3CCOCC3,"Tryptophan, 2,1-dimethyl-5-(4-morpholinyl)- (ACI)"
277,O=C(O)C(N)CC=1C=2C=C(C=CC2NC1C)C3CC3,5-Cyclopropyl-2-methyltryptophan
278,O=C(O)C(N)CC=1C=2C=C(C=CC2NC1C)N3CCOCC3,2-Methyl-5-(4-morpholinyl)tryptophan
279,O=C(O)C(N)CC=1C=2C=C(Cl)C=CC2N(C1C)C,"Tryptophan, 5-chloro-2,1-dimethyl- (ACI)"
280,O=C(O)C(N)CC=1C=2C=C(N)C=CC2N(C1C)C,"Tryptophan, 5-amino-2,1-dimethyl- (ACI)"
281,O=C(O)C(N)CC=1C=2C=C(N)C=CC2NC1C,5-Amino-2-methyltryptophan
282,O=C(O)C(N)CC=1C=2C=C(O)C=CC2N(C1C)C,"Tryptophan, 5-hydroxy-2,1-dimethyl- (ACI)"
283,O=C(O)C(N)CC=1C=2C=C(OC)C=CC2N(C1C)C,"Tryptophan, 5-methoxy-2,1-dimethyl- (ACI)"
284,O=C(O)C(N)CC=1C=2C=C(SC)C=CC2N(C1C)C,"Tryptophan, 2,1-dimethyl-5-(methylthio)- (ACI)"
285,O=C(O)C(N)CC=1C=2C=C(SC)C=CC2NC1C,2-Methyl-5-(methylthio)tryptophan
286,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C,"Tryptophan, 2,1,6-trimethyl- (ACI)"
287,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C3CC3,"6-Cyclopropyl-1,2-dimethyltryptophan"
288,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)C=3C=CC=CC3,"1,2-Dimethyl-6-phenyltryptophan"
289,O=C(O)C(N)CC=1C=2C=CC(=CC2N(C1C)C)N3CCOCC3,"1,2-Dimethyl-6-(4-morpholinyl)tryptophan"
290,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C,"2,6-Dimethyltryptophan"
291,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C3CC3,6-Cyclopropyl-2-methyltryptophan
292,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CC=CC3,2-Methyl-6-phenyltryptophan
293,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)C=3C=CN=CC3,2-Methyl-6-(4-pyridinyl)tryptophan
294,O=C(O)C(N)CC=1C=2C=CC(=CC2NC1C)N3CCOCC3,2-Methyl-6-(4-morpholinyl)tryptophan
295,O=C(O)C(N)CC=1C=2C=CC(Br)=CC2N(C1C)C,"Tryptophan, 6-bromo-2,1-dimethyl- (ACI)"
296,O=C(O)C(N)CC=1C=2C=CC(Br)=CC2NC1C,6-Bromo-2-methyltryptophan
297,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2N(C1C)C,"6-Ethynyl-1,2-dimethyltryptophan"
298,O=C(O)C(N)CC=1C=2C=CC(C#C)=CC2NC1C,6-Ethynyl-2-methyltryptophan
299,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2N(C1C)C,"6-Ethenyl-1,2-dimethyltryptophan"
300,O=C(O)C(N)CC=1C=2C=CC(C=C)=CC2NC1C,6-Ethenyl-2-methyltryptophan
301,O=C(O)C(N)CC=1C=2C=CC(Cl)=CC2N(C1C)C,"Tryptophan, 6-chloro-2,1-dimethyl- (ACI)"
302,O=C(O)C(N)CC=1C=2C=CC(F)=CC2N(C1C)C,"Tryptophan, 6-fluoro-2,1-dimethyl- (ACI)"
303,O=C(O)C(N)CC=1C=2C=CC(N)=CC2N(C1C)C,"Tryptophan, 6-amino-2,1-dimethyl- (ACI)"
304,O=C(O)C(N)CC=1C=2C=CC(N)=CC2NC1C,6-Amino-2-methyltryptophan
305,O=C(O)C(N)CC=1C=2C=CC(O)=CC2N(C1C)C,"Tryptophan, 6-hydroxy-2,1-dimethyl- (ACI)"
306,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2N(C1C)C,"6-Methoxy-1,2-dimethyltryptophan"
307,O=C(O)C(N)CC=1C=2C=CC(OC)=CC2NC1C,6-Methoxy-2-methyltryptophan
308,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2N(C1C)C,"1,2-Dimethyl-6-(methylthio)tryptophan"
309,O=C(O)C(N)CC=1C=2C=CC(SC)=CC2NC1C,2-Methyl-6-(methylthio)tryptophan
310,O=C(O)C(N)CC=1C=2C=CC=C(Br)C2N(C1C)C,"Tryptophan, 7-bromo-2,1-dimethyl- (ACI)"
311,O=C(O)C(N)CC=1C=2C=CC=C(Br)C2NC1C,7-Bromo-2-methyltryptophan
312,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2N(C1C)C,"7-Ethynyl-1,2-dimethyltryptophan"
313,O=C(O)C(N)CC=1C=2C=CC=C(C#C)C2NC1C,7-Ethynyl-2-methyltryptophan
314,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)C,"1,2,7-Trimethyltryptophan"
315,O=C(O)C(N)CC=1C=2C=CC=C(C2N(C1C)C)N3CCOCC3,"1,2-Dimethyl-7-(4-morpholinyl)tryptophan"
316,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)C3CC3,7-Cyclopropyl-2-methyltryptophan
317,O=C(O)C(N)CC=1C=2C=CC=C(C2NC1C)N3CCOCC3,2-Methyl-7-(4-morpholinyl)tryptophan
318,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2N(C1C)C,"1,2-Dimethyl-7-phenyltryptophan"
319,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CC=CC3)C2NC1C,2-Methyl-7-phenyltryptophan
320,O=C(O)C(N)CC=1C=2C=CC=C(C=3C=CN=CC3)C2NC1C,2-Methyl-7-(4-pyridinyl)tryptophan
321,O=C(O)C(N)CC=1C=2C=CC=C(C=C)C2N(C1C)C,"7-Ethenyl-1,2-dimethyltryptophan"
322,O=C(O)C(N)CC=1C=2C=CC=C(C=C)C2NC1C,7-Ethenyl-2-methyltryptophan
323,O=C(O)C(N)CC=1C=2C=CC=C(Cl)C2N(C1C)C,"Tryptophan, 7-chloro-2,1-dimethyl- (ACI)"
324,O=C(O)C(N)CC=1C=2C=CC=C(F)C2N(C1C)C,"Tryptophan, 7-fluoro-2,1-dimethyl- (ACI)"
325,O=C(O)C(N)CC=1C=2C=CC=C(N)C2N(C1C)C,"Tryptophan, 7-amino-2,1-dimethyl- (ACI)"
326,O=C(O)C(N)CC=1C=2C=CC=C(N)C2NC1C,7-Amino-2-methyltryptophan
327,O=C(O)C(N)CC=1C=2C=CC=C(O)C2N(C1C)C,"Tryptophan, 7-hydroxy-2,1-dimethyl- (ACI)"
328,O=C(O)C(N)CC=1C=2C=CC=C(OC)C2NC1C,7-Methoxy-2-methyltryptophan
329,O=C(O)C(N)CC=1C=2C=CC=C(SC)C2N(C1C)C,"1,2-Dimethyl-7-(methylthio)tryptophan"
330,O=C(O)C(N)CC=1C=2C=CC=C(SC)C2NC1C,2-Methyl-7-(methylthio)tryptophan
331,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,8-Methoxypsoralen
332,C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,Psoralen
333,COC1=CC2=C(C=C1)OC(=O)C=C2,6-methoxycoumarin
334,CC1C(N2C13C(CC4N3C(=O)C5=CC6=C(C(C=CN5C4=O)(C)C)NC7=CC=CC=C76)(C8=CC=CC=C82)O)(C)C,12-deshydroxyl okaramine E
335,C1[C@H]2[C@H](CO[C@@H]2C3=CC4=C(C=C3)OCO4)[C@H](O1)C5=CC6=C(C=C5)OCO6,(+)-Sesamin
336,CC(C)(C=C)C1=C(C2=CC=CC=C2N1)CC3C(=O)N4C(CC5(C4N(C6=CC=CC=C65)C(C)(C)C=C)O)C(=O)N3,okaramine C
337,CC(=CCC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)C,"[(2E)-3,7-dimethylocta-2,6-dienyl] phosphono hydrogen phosphate"
338,O=C(C)ONC1=C(C=C(C=C1)C(O)=O)C/C=C(\CO)/CC/C(=C(\C)/C)/C,"4-(acetoxyamino)-3-[(2Z)-3-(hydroxymethyl)-6,7-dimethylocta-2,6-dienyl]benzoic acid"
339,O=C(ONC1C=CC(C(=O)O)=CC=1C/C=C(/CC/C(/C)=C(\C)/C)\CC)C,"4-(acetoxyamino)-3-[(2E)-3-ethyl-6,7-dimethylocta-2,6-dienyl]benzoic acid"
340,CN1CC2=C(C=CC3=C2OCO3)C4=C1C5=CC6=C(C=C5C=C4)OCO6,Dihydrosanguinarine
341,CN1CC2=C(C=CC(=C2OC)OC)C3=C1C4=CC5=C(C=C4C=C3)OCO5,Dihydrochelerythrine
342,CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,(-)-Tabersonine
343,CC(CCC=C(C)C(=O)[O-])C1CC(C2(C1(CC=C3C2=CCC4C3(CCC(=O)C4(C)C)C)C)C)O,ganoderate TR
344,CC(CCC=C(C)C(=O)[O-])C1CC(C2(C1(CCC3=C2C(=O)CC4C3(CCC(=O)C4(C)C)C)C)C)O,ganoderate DM
345,CC(=CCCC(=CC[NH2+]C(CCC(=O)[O-])C(=O)[O-])C)C,N-geranyl-L-glutamate
346,CC(=CC[NH2+]C(CCC(=O)[O-])C(=O)[O-])CCC=C(C)C=O,N-(8��-oxogeranyl)-L-glutamate
347,CC(=CC[NH2+]C(CCC(=O)[O-])C(=O)[O-])CCC=C(C)CO,N-(8��-hydroxygeranyl)-L-glutamate
348,C1=CC(=CC=C1CC2C(=O)NC(C(=O)N2)CCC[NH+]=C(N)N)O,cyclo(L-arginyl-tyrosyl)
349,C(C=1C=2C(NC1)=CC(Cl)=CC2)[C@H]3C(=O)N4[C@](C(=O)N3)(CCC4)[H],"(3S,8aS)-3-[(6-Chloro-1H-indol-3-yl)methyl]hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
350,C(C=1C=2C(NC1)=CC(F)=CC2)[C@H]3C(=O)N4[C@](C(=O)N3)(CCC4)[H],"(3S,8aS)-3-[(6-Fluoro-1H-indol-3-yl)methyl]hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
351,C1=CC=C(C=C1)C[C@H]2C(=O)N[C@H](C(=O)N2)CC3=CNC4=CC=CC=C43,"(3S,6S)-3-benzyl-6-(1H-indol-3-ylmethyl)piperazine-2,5-dione"
352,C1C[C@@H]2C(=O)N[C@@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43,"(3R,8aR)-3-(1H-indol-3-ylmethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
353,C1C[C@H]2C(=O)N[C@@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43,"(3R,8aS)-3-(1H-indol-3-ylmethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
354,C1C[C@H]2C(=O)N[C@H](C(=O)N2C1)CC3=CNC4=CC=CC=C43,"(3S,8aS)-3-(1H-indol-3-ylmethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"
355,CC(C)[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32,"(3S,6S)-3-(1H-indol-3-ylmethyl)-6-propan-2-ylpiperazine-2,5-dione"
356,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32,"(3S,6S)-3-[(2S)-butan-2-yl]-6-(1H-indol-3-ylmethyl)piperazine-2,5-dione"
357,C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32,"(3S,6S)-3-(1H-indol-3-ylmethyl)-6-methylpiperazine-2,5-dione"
358,C1=CC=C(C=C1)CC=NO,Phenylacetaldoxime
359,CN1CCCC1CC(=O)CC(=O)O,4-(1-Methyl-2-pyrrolidinyl)-3-oxobutanoate
360,C[C@@H]1CC2=C(C(=CC3=C2C[C@@H]4[C@@](O3)(CC[C@@H]5[C@@]4(C=CC(=O)C5(C)C)C)C)O)C(=O)O1,Verruculide A
361,C[C@@H]1CC2=C(C(=CC3=C2C[C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4(O3)C)(C)C)C)O)C(=O)O1,Chrodrimanin C
362,C[C@@H]1CC2=C(C(=CC3=C2C[C@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@@]4(O3)C)(C)C)O)C)O)C(=O)O1,3-Hydroxypentacecilide A
363,C[C@@H]1[C@@H](C2=C(C(=CC3=C2C[C@@H]4[C@@](O3)(CC[C@@H]5[C@@]4(C=CC(=O)C5(C)C)C)C)O)C(=O)O1)O,Chrodrimanin T
364,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,Phloretin
365,CCOC1=CC2=C(C=C1)C=CC(=O)O2,7-Ethoxycoumarin
366,OC1C=C(C=C(C=1)O)/C=C/C1C=CC(=CC=1)O,Resveratrol
367,[C@H](O)1[C@H]([C@@H](OC([C@H]1O)CO)OC1C=C(C=C(C=1)O)/C=C/C1C=CC(=CC=1)O)O,Polydatin
368,CC(C)C1CCC2(C1C3C4CC4(C5CCC(=C5CC3(CC2)CO)C(=O)O)C)C,asperterpenoid A
369,CC(=CCC/C(=C/CC1=C(C=CC(=C1)O)O)/C)C,Geranylhydroquinone
370,CC1=C2CC3(CCC4(CCC(C4C3C5CC5(C2CC1)C)C(C)C)C)C,preasperterpenoid A
371,C[C@@H]1CCC(=O)[C@@H]([C@@]1(C)CC/C(=C/CC2=C(C(=C(C(=C2O)Cl)C)C=O)O)/C)C,Ilicicolin C
372,CC1=C(C(=C(C(=C1Cl)O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O)C=O,Ilicicolin A
373,CC1=C(C(=C(C(=C1Cl)[O-])C/C=C(\C)/CC/C=C(\C)/CC[C@H]2C(O2)(C)C)O)C=O,Ilicicolin A Epoxide
374,CC=CC=CCC(C)CCC=C(C)C=CC(=C1C(=O)C(NC1=O)CC2=CC=C(C=C2)O)[O-],"(3E,5S)-3-[(2E,4E,8S,10E,12Z)-1-hydroxy-4,8-dimethyltetradeca-2,4,10,12-tetraen-1-ylidene]-5-[(4-hydroxyphenyl)methyl]pyrrolidine-2,4-dione"
375,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,Kaempferol
376,C1=CC(=CC=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O,"(2R,3R)-Dihydrokaempferol"
377,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,(2S)-Naringenin
378,O1C2=C(C(C(C1(C3=C(C=C(C=C3*)*)*)*)(*)*)=O)C(=C(C(=C2*)*)*)*,"A 3��,5��-Unsubstituted Flavanone"
379,C1(=C(C(=C(C2=C1OC(=C(C2=O)*)C3=C(C(=C(C(=C3*)*)*)[H])*)*)*)*)*,A 3��-Unsubstituted Flavone
380,C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O,7-Deoxyloganetic Acid
381,C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,Loganic Acid
382,C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,Loganin
383,CC1(CC2(CC=CC23C1CCC3C(=O)[O-])C)C,silphinene-15-oate
384,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,cholesterol
385,C1C[C@@H](C([C@]2([C@]1([C@@]3(C(=CC2)[C@@]4([C@@](CC3)([C@@](CC4)([C@@H]5C[C@@H](OC5O)[C@H]6C(C)(C)O6)[H])C)C)[H])C)[H])(C)C)O,melianol
386,[C@](C)12CC[C@H](O)[C@](C)(C=C)[C@]1([H])CC[C@@](C)1[C@]2([H])CC=C2[C@@]([H])3C[C@@](C)(CC[C@@]3(CC[C@@]12C)C)C,Beta-amyrin
387,[C@](C)12CC[C@H](O)[C@](C)(C=C)[C@]1([H])CC[C@@](C)1[C@]2([H])[C@H](O)C=C2[C@@]([H])3C[C@@](C)(CC[C@@]3(CC[C@@]12C)C)C,11Alpha-hydroxy-beta-amyrin
388,CC(CC/C=C(\C)/C)C1CCC(C)2C3=CCC4C(C)(C)C(CCC4(C)C3CCC12C)O,"3a,6,6,9a,11a-pentamethyl-1-(6-methylhept-5-en-2-yl)-2,3,3a,5,5a,6,7,8,9,9a,9b,10,11,11a-tetradecahydro-1H-cyclopenta[1,2-a]phenanthren-7-ol"
389,C[C@@]1(N(C(=O)C2=CC3=C(C(=O)N21)N(C4=CC=CC=C43)C)/C=C/C5=CC=CC=C5)OC,"(12S)-12-methoxy-8,12-dimethyl-13-[(E)-2-phenylethenyl]-8,11,13-triazatetracyclo[7.7.0.02,7.011,15]hexadeca-1(9),2,4,6,15-pentaene-10,14-dione"
390,CN1CC[C@@]23C=C(C(=O)C=C2[C@@H]1CCC4=CC(=C(C(=C34)OC)OC)OC)OC,O-Methylandrocymbine
391,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@H](O[C@H]2[C@]1(O[C@H]3[C@@H](C2)O[C@H]([C@@H]3O)N4C=NC5=C(N=CN=C54)N)O)C(=O)OC)O,"methyl (1R,3R,4R,5R,7R,9R,11S,12S,13S)-5-(6-aminopurin-9-yl)-1,4,12-trihydroxy-13-[(E)-2-methylbut-2-enoyl]oxy-2,6,10-trioxatricyclo[7.4.0.03,7]tridecane-11-carboxylate"
392,C/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@H](O[C@H]2[C@]1(O[C@H]3[C@@H](C2)O[C@H]([C@@H]3OC)N4C=NC5=C(N=CN=C54)N)O)C(=O)OC)O,"methyl (1R,3S,4R,5R,7R,9R,11S,12S,13S)-5-(6-aminopurin-9-yl)-1,12-dihydroxy-4-methoxy-13-[(E)-2-methylbut-2-enoyl]oxy-2,6,10-trioxatricyclo[7.4.0.03,7]tridecane-11-carboxylate"
393,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,Pregnenolone
394,C1C(NCC([NH2+]1)CC2=CC=C(C=C2)O)CC3=CC=C(C=C3)O,"(S,S)-2,5-di-(p-hydroxybenzyl)piperazine"
395,COC1=C(C=CC(=C1)C=CC=CC(=O)O)[O-],"(E,E)-feruperate"
396,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC2=CNC3=CC=CC=C32,Cyclo(L-leucyl-L-tryptophyl)
397,C1=C(C=C(C2=C1C(=CN2)C#N)Br)Br,"5,7-dibromo-1H-indole-3-carbonitrile"
398,O=C1C=C(C(=O)C=2C(O)=CC=C(O)C12)CCC=C(C)C,"5,8-Dihydroxy-2-(4-methyl-3-penten-1-yl)-1,4-naphthalenedione"
399,O1C(C=CC2=CC(=C(C=C12)O)C/C=C(\C)/C)=O,7-demethylsuberosin
400,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)O)[O-])C)O)C)O,4-O-demethylbarbatate
401,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)O)[O-])C)O)CO)O,proatranorin II
