interaction_id,enzyme_id,compound_id,label,source,quality_tier,num_reactions,has_pmid,has_products
515,311,179,1,S8_PlantP450DB,B,1,1,0
516,312,180,1,S8_PlantP450DB,B,1,1,0
517,312,181,1,S8_PlantP450DB,B,1,1,0
518,312,182,1,S8_PlantP450DB,B,1,1,0
519,313,180,1,S8_PlantP450DB,B,1,1,0
520,314,183,1,S8_PlantP450DB,B,1,1,0
521,315,62,1,S8_PlantP450DB,B,1,1,0
522,316,180,1,S8_PlantP450DB,B,1,1,0
523,317,180,1,S8_PlantP450DB,B,1,1,0
524,317,182,1,S8_PlantP450DB,B,1,1,0
525,317,181,1,S8_PlantP450DB,B,1,1,0
526,318,184,1,S8_PlantP450DB,B,1,1,0
527,319,185,1,S8_PlantP450DB,B,1,1,0
528,320,186,1,S8_PlantP450DB,B,1,1,0
529,320,21,1,S8_PlantP450DB,B,1,1,0
530,320,79,1,S8_PlantP450DB,B,1,1,0
531,321,21,1,S8_PlantP450DB,B,1,1,0
532,322,21,1,S8_PlantP450DB,B,1,1,0
533,323,21,1,S8_PlantP450DB,B,1,1,0
534,324,186,1,S8_PlantP450DB,B,1,1,0
535,324,21,1,S8_PlantP450DB,B,1,1,0
536,324,79,1,S8_PlantP450DB,B,1,1,0
537,325,187,1,S8_PlantP450DB,B,1,1,0
538,326,79,1,S8_PlantP450DB,B,1,1,0
539,326,21,1,S8_PlantP450DB,B,1,1,0
540,326,186,1,S8_PlantP450DB,B,1,1,0
541,327,79,1,S8_PlantP450DB,B,1,1,0
542,327,21,1,S8_PlantP450DB,B,1,1,0
543,327,186,1,S8_PlantP450DB,B,1,1,0
544,328,79,1,S8_PlantP450DB,B,1,1,0
545,328,21,1,S8_PlantP450DB,B,1,1,0
546,328,186,1,S8_PlantP450DB,B,1,1,0
547,329,21,1,S8_PlantP450DB,B,1,1,0
548,330,186,1,S8_PlantP450DB,B,1,1,0
549,330,21,1,S8_PlantP450DB,B,1,1,0
550,330,188,1,S8_PlantP450DB,B,1,1,0
551,331,186,1,S8_PlantP450DB,B,1,1,0
552,331,21,1,S8_PlantP450DB,B,1,1,0
553,332,21,1,S8_PlantP450DB,B,1,1,0
554,333,21,1,S8_PlantP450DB,B,1,1,0
555,334,21,1,S8_PlantP450DB,B,1,1,0
556,335,21,1,S8_PlantP450DB,B,1,1,0
557,336,2,1,S8_PlantP450DB,B,1,1,0
558,336,189,1,S8_PlantP450DB,B,1,1,0
559,337,2,1,S8_PlantP450DB,B,1,1,0
560,338,2,1,S8_PlantP450DB,B,1,1,0
561,339,2,1,S8_PlantP450DB,B,1,1,0
562,340,2,1,S8_PlantP450DB,B,1,1,0
563,341,2,1,S8_PlantP450DB,B,1,1,0
564,342,2,1,S8_PlantP450DB,B,1,1,0
565,343,2,1,S8_PlantP450DB,B,1,1,0
566,344,21,1,S8_PlantP450DB,B,1,1,0
567,344,79,1,S8_PlantP450DB,B,1,1,0
568,345,21,1,S8_PlantP450DB,B,1,1,0
569,345,79,1,S8_PlantP450DB,B,1,1,0
570,346,190,1,S8_PlantP450DB,B,1,1,0
571,346,191,1,S8_PlantP450DB,B,1,1,0
572,347,192,1,S8_PlantP450DB,B,1,1,0
573,348,193,1,S8_PlantP450DB,B,1,1,0
574,348,194,1,S8_PlantP450DB,B,1,1,0
575,349,193,1,S8_PlantP450DB,B,1,1,0
576,349,194,1,S8_PlantP450DB,B,1,1,0
577,350,190,1,S8_PlantP450DB,B,1,1,0
578,350,195,1,S8_PlantP450DB,B,1,1,0
579,351,190,1,S8_PlantP450DB,B,1,1,0
580,351,195,1,S8_PlantP450DB,B,1,1,0
581,352,196,1,S8_PlantP450DB,B,1,1,0
582,353,190,1,S8_PlantP450DB,B,1,1,0
583,354,190,1,S8_PlantP450DB,B,1,1,0
584,355,197,1,S8_PlantP450DB,B,1,1,0
585,355,198,1,S8_PlantP450DB,B,1,1,0
586,356,190,1,S8_PlantP450DB,B,1,1,0
587,357,191,1,S8_PlantP450DB,B,1,1,0
588,357,190,1,S8_PlantP450DB,B,1,1,0
589,358,190,1,S8_PlantP450DB,B,1,1,0
590,358,191,1,S8_PlantP450DB,B,1,1,0
591,359,190,1,S8_PlantP450DB,B,1,1,0
592,360,190,1,S8_PlantP450DB,B,1,1,0
593,361,190,1,S8_PlantP450DB,B,1,1,0
594,361,191,1,S8_PlantP450DB,B,1,1,0
595,362,199,1,S8_PlantP450DB,B,1,1,0
596,363,199,1,S8_PlantP450DB,B,1,1,0
597,364,199,1,S8_PlantP450DB,B,1,1,0
598,365,199,1,S8_PlantP450DB,B,1,1,0
599,366,113,1,S8_PlantP450DB,B,1,1,0
600,366,42,1,S8_PlantP450DB,B,1,1,0
601,366,73,1,S8_PlantP450DB,B,1,1,0
602,367,199,1,S8_PlantP450DB,B,1,1,0
603,368,199,1,S8_PlantP450DB,B,1,1,0
604,369,199,1,S8_PlantP450DB,B,1,1,0
605,370,199,1,S8_PlantP450DB,B,1,1,0
606,371,199,1,S8_PlantP450DB,B,1,1,0
607,372,129,1,S8_PlantP450DB,B,1,1,0
608,373,129,1,S8_PlantP450DB,B,1,1,0
609,374,200,1,S8_PlantP450DB,B,1,1,0
610,375,12,1,S8_PlantP450DB,B,1,1,0
611,376,28,1,S8_PlantP450DB,B,1,1,0
612,377,201,1,S8_PlantP450DB,B,1,1,0
613,378,201,1,S8_PlantP450DB,B,1,1,0
614,379,201,1,S8_PlantP450DB,B,1,1,0
615,380,201,1,S8_PlantP450DB,B,1,1,0
616,381,202,1,S8_PlantP450DB,B,1,1,0
617,382,203,1,S8_PlantP450DB,B,1,1,0
618,383,204,1,S8_PlantP450DB,B,1,1,0
619,384,205,1,S8_PlantP450DB,B,1,1,0
620,385,205,1,S8_PlantP450DB,B,1,1,0
621,385,206,1,S8_PlantP450DB,B,1,1,0
622,385,204,1,S8_PlantP450DB,B,1,1,0
623,386,206,1,S8_PlantP450DB,B,1,1,0
624,387,144,1,S8_PlantP450DB,B,1,1,0
625,388,204,1,S8_PlantP450DB,B,1,1,0
626,388,205,1,S8_PlantP450DB,B,1,1,0
627,388,206,1,S8_PlantP450DB,B,1,1,0
628,389,206,1,S8_PlantP450DB,B,1,1,0
629,390,204,1,S8_PlantP450DB,B,1,1,0
630,391,62,1,S8_PlantP450DB,B,1,1,0
631,392,62,1,S8_PlantP450DB,B,1,1,0
632,393,182,1,S8_PlantP450DB,B,1,1,0
633,394,205,1,S8_PlantP450DB,B,1,1,0
634,394,206,1,S8_PlantP450DB,B,1,1,0
635,395,207,1,S8_PlantP450DB,B,1,1,0
636,396,208,1,S8_PlantP450DB,B,1,1,0
637,396,209,1,S8_PlantP450DB,B,1,1,0
638,397,210,1,S8_PlantP450DB,B,1,1,0
639,398,211,1,S8_PlantP450DB,B,1,1,0
640,398,108,1,S8_PlantP450DB,B,1,1,0
641,398,212,1,S8_PlantP450DB,B,1,1,0
642,398,213,1,S8_PlantP450DB,B,1,1,0
643,399,115,1,S8_PlantP450DB,B,1,1,0
644,400,182,1,S8_PlantP450DB,B,1,1,0
645,400,180,1,S8_PlantP450DB,B,1,1,0
646,400,181,1,S8_PlantP450DB,B,1,1,0
647,401,214,1,S8_PlantP450DB,B,1,1,0
648,402,215,1,S8_PlantP450DB,B,1,1,0
649,402,216,1,S8_PlantP450DB,B,1,1,0
650,402,217,1,S8_PlantP450DB,B,1,1,0
651,403,218,1,S8_PlantP450DB,B,1,1,0
652,403,217,1,S8_PlantP450DB,B,1,1,0
653,403,216,1,S8_PlantP450DB,B,1,1,0
654,404,215,1,S8_PlantP450DB,B,1,1,0
655,404,216,1,S8_PlantP450DB,B,1,1,0
656,404,217,1,S8_PlantP450DB,B,1,1,0
657,405,215,1,S8_PlantP450DB,B,1,1,0
658,405,216,1,S8_PlantP450DB,B,1,1,0
659,405,217,1,S8_PlantP450DB,B,1,1,0
660,405,218,1,S8_PlantP450DB,B,1,1,0
661,406,219,1,S8_PlantP450DB,B,1,1,0
662,406,145,1,S8_PlantP450DB,B,1,1,0
663,407,220,1,S8_PlantP450DB,B,1,1,0
664,408,2,1,S8_PlantP450DB,B,1,1,0
665,409,2,1,S8_PlantP450DB,B,1,1,0
666,409,221,1,S8_PlantP450DB,B,1,1,0
667,410,2,1,S8_PlantP450DB,B,1,1,0
668,411,2,1,S8_PlantP450DB,B,1,1,0
669,412,222,1,S8_PlantP450DB,B,1,1,0
670,412,223,1,S8_PlantP450DB,B,1,1,0
671,413,222,1,S8_PlantP450DB,B,1,1,0
672,413,223,1,S8_PlantP450DB,B,1,1,0
673,414,224,1,S8_PlantP450DB,B,1,1,0
674,415,2,1,S8_PlantP450DB,B,1,1,0
675,416,221,1,S8_PlantP450DB,B,1,1,0
676,417,225,1,S8_PlantP450DB,B,1,1,0
677,418,2,1,S8_PlantP450DB,B,1,1,0
678,419,222,1,S8_PlantP450DB,B,1,1,0
679,420,222,1,S8_PlantP450DB,B,1,1,0
680,421,2,1,S8_PlantP450DB,B,1,1,0
681,422,2,1,S8_PlantP450DB,B,1,1,0
682,423,2,1,S8_PlantP450DB,B,1,1,0
683,424,226,1,S8_PlantP450DB,B,1,1,0
684,424,214,1,S8_PlantP450DB,B,1,1,0
685,425,225,1,S8_PlantP450DB,B,1,1,0
686,425,226,1,S8_PlantP450DB,B,1,1,0
687,425,214,1,S8_PlantP450DB,B,1,1,0
688,426,225,1,S8_PlantP450DB,B,1,1,0
689,427,171,1,S8_PlantP450DB,B,1,1,0
690,428,171,1,S8_PlantP450DB,B,1,1,0
691,429,2,1,S8_PlantP450DB,B,1,1,0
692,430,2,1,S8_PlantP450DB,B,1,1,0
693,431,2,1,S8_PlantP450DB,B,1,1,0
694,432,227,1,S8_PlantP450DB,B,1,1,0
695,433,227,1,S8_PlantP450DB,B,1,1,0
696,434,228,1,S8_PlantP450DB,B,1,1,0
697,434,229,1,S8_PlantP450DB,B,1,1,0
698,434,230,1,S8_PlantP450DB,B,1,1,0
699,435,231,1,S8_PlantP450DB,B,1,1,0
700,436,216,1,S8_PlantP450DB,B,1,1,0
701,437,215,1,S8_PlantP450DB,B,1,1,0
702,437,216,1,S8_PlantP450DB,B,1,1,0
703,438,216,1,S8_PlantP450DB,B,1,1,0
704,439,216,1,S8_PlantP450DB,B,1,1,0
705,440,218,1,S8_PlantP450DB,B,1,1,0
706,441,229,1,S8_PlantP450DB,B,1,1,0
707,441,228,1,S8_PlantP450DB,B,1,1,0
708,442,228,1,S8_PlantP450DB,B,1,1,0
709,442,229,1,S8_PlantP450DB,B,1,1,0
710,442,230,1,S8_PlantP450DB,B,1,1,0
711,442,232,1,S8_PlantP450DB,B,1,1,0
712,443,233,1,S8_PlantP450DB,B,1,1,0
713,444,233,1,S8_PlantP450DB,B,1,1,0
714,445,234,1,S8_PlantP450DB,B,1,1,0
715,445,235,1,S8_PlantP450DB,B,1,1,0
716,446,236,1,S8_PlantP450DB,B,1,1,0
717,446,237,1,S8_PlantP450DB,B,1,1,0
718,447,236,1,S8_PlantP450DB,B,1,1,0
719,447,234,1,S8_PlantP450DB,B,1,1,0
720,448,235,1,S8_PlantP450DB,B,1,1,0
721,448,234,1,S8_PlantP450DB,B,1,1,0
722,449,235,1,S8_PlantP450DB,B,1,1,0
723,449,234,1,S8_PlantP450DB,B,1,1,0
724,450,238,1,S8_PlantP450DB,B,1,1,0
725,450,234,1,S8_PlantP450DB,B,1,1,0
726,451,238,1,S8_PlantP450DB,B,1,1,0
727,451,239,1,S8_PlantP450DB,B,1,1,0
728,452,235,1,S8_PlantP450DB,B,1,1,0
729,453,238,1,S8_PlantP450DB,B,1,1,0
730,454,236,1,S8_PlantP450DB,B,1,1,0
731,454,234,1,S8_PlantP450DB,B,1,1,0
732,454,235,1,S8_PlantP450DB,B,1,1,0
733,455,236,1,S8_PlantP450DB,B,1,1,0
734,456,236,1,S8_PlantP450DB,B,1,1,0
735,456,237,1,S8_PlantP450DB,B,1,1,0
736,457,236,1,S8_PlantP450DB,B,1,1,0
737,457,237,1,S8_PlantP450DB,B,1,1,0
738,458,235,1,S8_PlantP450DB,B,1,1,0
739,458,236,1,S8_PlantP450DB,B,1,1,0
740,459,235,1,S8_PlantP450DB,B,1,1,0
741,459,234,1,S8_PlantP450DB,B,1,1,0
742,459,240,1,S8_PlantP450DB,B,1,1,0
743,460,235,1,S8_PlantP450DB,B,1,1,0
744,460,234,1,S8_PlantP450DB,B,1,1,0
745,461,235,1,S8_PlantP450DB,B,1,1,0
746,461,234,1,S8_PlantP450DB,B,1,1,0
747,462,235,1,S8_PlantP450DB,B,1,1,0
748,462,234,1,S8_PlantP450DB,B,1,1,0
749,463,230,1,S8_PlantP450DB,B,1,1,0
750,463,241,1,S8_PlantP450DB,B,1,1,0
751,463,242,1,S8_PlantP450DB,B,1,1,0
752,463,243,1,S8_PlantP450DB,B,1,1,0
753,464,241,1,S8_PlantP450DB,B,1,1,0
754,464,242,1,S8_PlantP450DB,B,1,1,0
755,464,243,1,S8_PlantP450DB,B,1,1,0
756,464,230,1,S8_PlantP450DB,B,1,1,0
757,464,244,1,S8_PlantP450DB,B,1,1,0
758,465,228,1,S8_PlantP450DB,B,1,1,0
759,465,230,1,S8_PlantP450DB,B,1,1,0
760,465,241,1,S8_PlantP450DB,B,1,1,0
761,465,242,1,S8_PlantP450DB,B,1,1,0
762,465,243,1,S8_PlantP450DB,B,1,1,0
763,466,228,1,S8_PlantP450DB,B,1,1,0
764,466,230,1,S8_PlantP450DB,B,1,1,0
765,467,2,1,S8_PlantP450DB,B,1,1,0
766,468,215,1,S8_PlantP450DB,B,1,1,0
767,469,215,1,S8_PlantP450DB,B,1,1,0
768,470,245,1,S8_PlantP450DB,B,1,1,0
769,471,215,1,S8_PlantP450DB,B,1,1,0
770,472,215,1,S8_PlantP450DB,B,1,1,0
771,473,2,1,S8_PlantP450DB,B,1,1,0
772,474,2,1,S8_PlantP450DB,B,1,1,0
773,475,246,1,S8_PlantP450DB,B,1,1,0
774,475,247,1,S8_PlantP450DB,B,1,1,0
775,475,248,1,S8_PlantP450DB,B,1,1,0
776,475,241,1,S8_PlantP450DB,B,1,1,0
777,476,249,1,S8_PlantP450DB,B,1,1,0
778,476,250,1,S8_PlantP450DB,B,1,1,0
779,476,251,1,S8_PlantP450DB,B,1,1,0
780,476,171,1,S8_PlantP450DB,B,1,1,0
781,476,252,1,S8_PlantP450DB,B,1,1,0
782,477,249,1,S8_PlantP450DB,B,1,1,0
783,478,249,1,S8_PlantP450DB,B,1,1,0
784,478,251,1,S8_PlantP450DB,B,1,1,0
785,478,171,1,S8_PlantP450DB,B,1,1,0
786,478,252,1,S8_PlantP450DB,B,1,1,0
787,478,253,1,S8_PlantP450DB,B,1,1,0
788,478,250,1,S8_PlantP450DB,B,1,1,0
789,479,171,1,S8_PlantP450DB,B,1,1,0
790,480,171,1,S8_PlantP450DB,B,1,1,0
791,481,171,1,S8_PlantP450DB,B,1,1,0
792,482,171,1,S8_PlantP450DB,B,1,1,0
793,483,254,1,S8_PlantP450DB,B,1,1,0
794,483,255,1,S8_PlantP450DB,B,1,1,0
795,483,256,1,S8_PlantP450DB,B,1,1,0
796,483,248,1,S8_PlantP450DB,B,1,1,0
797,484,254,1,S8_PlantP450DB,B,1,1,0
798,484,255,1,S8_PlantP450DB,B,1,1,0
799,484,256,1,S8_PlantP450DB,B,1,1,0
800,484,248,1,S8_PlantP450DB,B,1,1,0
801,485,257,1,S8_PlantP450DB,B,1,1,0
802,486,171,1,S8_PlantP450DB,B,1,1,0
803,487,258,1,S8_PlantP450DB,B,1,1,0
804,488,258,1,S8_PlantP450DB,B,1,1,0
805,489,258,1,S8_PlantP450DB,B,1,1,0
806,490,258,1,S8_PlantP450DB,B,1,1,0
807,491,258,1,S8_PlantP450DB,B,1,1,0
808,492,258,1,S8_PlantP450DB,B,1,1,0
809,493,258,1,S8_PlantP450DB,B,1,1,0
810,494,258,1,S8_PlantP450DB,B,1,1,0
811,495,258,1,S8_PlantP450DB,B,1,1,0
812,496,258,1,S8_PlantP450DB,B,1,1,0
813,497,203,1,S8_PlantP450DB,B,1,1,0
814,498,259,1,S8_PlantP450DB,B,1,1,0
815,498,2,1,S8_PlantP450DB,B,1,1,0
816,498,260,1,S8_PlantP450DB,B,1,1,0
817,499,259,1,S8_PlantP450DB,B,1,1,0
818,500,2,1,S8_PlantP450DB,B,1,1,0
819,500,261,1,S8_PlantP450DB,B,1,1,0
820,500,259,1,S8_PlantP450DB,B,1,1,0
821,500,260,1,S8_PlantP450DB,B,1,1,0
822,501,259,1,S8_PlantP450DB,B,1,1,0
823,501,2,1,S8_PlantP450DB,B,1,1,0
824,501,262,1,S8_PlantP450DB,B,1,1,0
825,502,2,1,S8_PlantP450DB,B,1,1,0
826,502,259,1,S8_PlantP450DB,B,1,1,0
827,502,260,1,S8_PlantP450DB,B,1,1,0
828,503,2,1,S8_PlantP450DB,B,1,1,0
829,503,259,1,S8_PlantP450DB,B,1,1,0
830,503,260,1,S8_PlantP450DB,B,1,1,0
831,504,259,1,S8_PlantP450DB,B,1,1,0
832,504,2,1,S8_PlantP450DB,B,1,1,0
833,505,259,1,S8_PlantP450DB,B,1,1,0
834,505,2,1,S8_PlantP450DB,B,1,1,0
835,506,260,1,S8_PlantP450DB,B,1,1,0
836,506,2,1,S8_PlantP450DB,B,1,1,0
837,506,259,1,S8_PlantP450DB,B,1,1,0
838,507,2,1,S8_PlantP450DB,B,1,1,0
839,508,2,1,S8_PlantP450DB,B,1,1,0
840,509,2,1,S8_PlantP450DB,B,1,1,0
841,510,2,1,S8_PlantP450DB,B,1,1,0
842,511,2,1,S8_PlantP450DB,B,1,1,0
843,511,259,1,S8_PlantP450DB,B,1,1,0
844,511,260,1,S8_PlantP450DB,B,1,1,0
845,512,2,1,S8_PlantP450DB,B,1,1,0
846,512,259,1,S8_PlantP450DB,B,1,1,0
847,512,260,1,S8_PlantP450DB,B,1,1,0
848,513,259,1,S8_PlantP450DB,B,1,1,0
849,513,2,1,S8_PlantP450DB,B,1,1,0
850,514,259,1,S8_PlantP450DB,B,1,1,0
851,514,2,1,S8_PlantP450DB,B,1,1,0
852,515,2,1,S8_PlantP450DB,B,1,1,0
853,516,2,1,S8_PlantP450DB,B,1,1,0
854,517,2,1,S8_PlantP450DB,B,1,1,0
855,518,2,1,S8_PlantP450DB,B,1,1,0
856,519,2,1,S8_PlantP450DB,B,1,1,0
857,520,2,1,S8_PlantP450DB,B,1,1,0
858,521,259,1,S8_PlantP450DB,B,1,1,0
859,521,2,1,S8_PlantP450DB,B,1,1,0
860,521,260,1,S8_PlantP450DB,B,1,1,0
861,522,260,1,S8_PlantP450DB,B,1,1,0
862,523,2,1,S8_PlantP450DB,B,1,1,0
863,523,259,1,S8_PlantP450DB,B,1,1,0
864,523,260,1,S8_PlantP450DB,B,1,1,0
865,524,2,1,S8_PlantP450DB,B,1,1,0
866,525,259,1,S8_PlantP450DB,B,1,1,0
867,525,2,1,S8_PlantP450DB,B,1,1,0
868,526,259,1,S8_PlantP450DB,B,1,1,0
869,526,2,1,S8_PlantP450DB,B,1,1,0
870,527,263,1,S8_PlantP450DB,B,1,1,0
871,527,259,1,S8_PlantP450DB,B,1,1,0
872,527,2,1,S8_PlantP450DB,B,1,1,0
873,527,260,1,S8_PlantP450DB,B,1,1,0
874,528,259,1,S8_PlantP450DB,B,1,1,0
875,528,2,1,S8_PlantP450DB,B,1,1,0
876,528,260,1,S8_PlantP450DB,B,1,1,0
877,529,259,1,S8_PlantP450DB,B,1,1,0
878,529,2,1,S8_PlantP450DB,B,1,1,0
879,529,260,1,S8_PlantP450DB,B,1,1,0
880,530,222,1,S8_PlantP450DB,B,1,1,0
881,530,264,1,S8_PlantP450DB,B,1,1,0
882,531,264,1,S8_PlantP450DB,B,1,1,0
883,531,222,1,S8_PlantP450DB,B,1,1,0
884,532,2,1,S8_PlantP450DB,B,1,1,0
885,533,264,1,S8_PlantP450DB,B,1,1,0
886,533,222,1,S8_PlantP450DB,B,1,1,0
887,533,265,1,S8_PlantP450DB,B,1,1,0
888,533,266,1,S8_PlantP450DB,B,1,1,0
889,534,267,1,S8_PlantP450DB,B,1,1,0
890,535,2,1,S8_PlantP450DB,B,1,1,0
891,535,222,1,S8_PlantP450DB,B,1,1,0
892,536,268,1,S8_PlantP450DB,B,1,1,0
893,537,269,1,S8_PlantP450DB,B,1,1,0
894,537,270,1,S8_PlantP450DB,B,1,1,0
895,537,271,1,S8_PlantP450DB,B,1,1,0
896,537,272,1,S8_PlantP450DB,B,1,1,0
897,537,273,1,S8_PlantP450DB,B,1,1,0
898,537,274,1,S8_PlantP450DB,B,1,1,0
899,537,275,1,S8_PlantP450DB,B,1,1,0
900,538,269,1,S8_PlantP450DB,B,1,1,0
901,538,270,1,S8_PlantP450DB,B,1,1,0
902,538,274,1,S8_PlantP450DB,B,1,1,0
903,538,275,1,S8_PlantP450DB,B,1,1,0
904,538,271,1,S8_PlantP450DB,B,1,1,0
905,538,272,1,S8_PlantP450DB,B,1,1,0
906,538,273,1,S8_PlantP450DB,B,1,1,0
907,539,249,1,S8_PlantP450DB,B,1,1,0
908,540,249,1,S8_PlantP450DB,B,1,1,0
909,540,251,1,S8_PlantP450DB,B,1,1,0
910,540,171,1,S8_PlantP450DB,B,1,1,0
911,540,252,1,S8_PlantP450DB,B,1,1,0
912,541,276,1,S8_PlantP450DB,B,1,1,0
913,541,277,1,S8_PlantP450DB,B,1,1,0
914,542,278,1,S8_PlantP450DB,B,1,1,0
915,543,279,1,S8_PlantP450DB,B,1,1,0
916,544,280,1,S8_PlantP450DB,B,1,1,0
917,545,280,1,S8_PlantP450DB,B,1,1,0
918,546,129,1,S8_PlantP450DB,B,1,1,0
919,546,150,1,S8_PlantP450DB,B,1,1,0
920,546,281,1,S8_PlantP450DB,B,1,1,0
921,546,282,1,S8_PlantP450DB,B,1,1,0
922,546,128,1,S8_PlantP450DB,B,1,1,0
923,547,129,1,S8_PlantP450DB,B,1,1,0
924,547,128,1,S8_PlantP450DB,B,1,1,0
925,548,129,1,S8_PlantP450DB,B,1,1,0
926,548,128,1,S8_PlantP450DB,B,1,1,0
927,549,129,1,S8_PlantP450DB,B,1,1,0
928,549,128,1,S8_PlantP450DB,B,1,1,0
929,550,281,1,S8_PlantP450DB,B,1,1,0
930,550,128,1,S8_PlantP450DB,B,1,1,0
931,550,129,1,S8_PlantP450DB,B,1,1,0
932,551,129,1,S8_PlantP450DB,B,1,1,0
933,551,150,1,S8_PlantP450DB,B,1,1,0
934,551,281,1,S8_PlantP450DB,B,1,1,0
935,551,75,1,S8_PlantP450DB,B,1,1,0
936,551,76,1,S8_PlantP450DB,B,1,1,0
937,551,128,1,S8_PlantP450DB,B,1,1,0
938,551,231,1,S8_PlantP450DB,B,1,1,0
939,551,283,1,S8_PlantP450DB,B,1,1,0
940,552,150,1,S8_PlantP450DB,B,1,1,0
941,552,129,1,S8_PlantP450DB,B,1,1,0
942,552,281,1,S8_PlantP450DB,B,1,1,0
943,553,284,1,S8_PlantP450DB,B,1,1,0
944,554,285,1,S8_PlantP450DB,B,1,1,0
945,554,284,1,S8_PlantP450DB,B,1,1,0
946,555,129,1,S8_PlantP450DB,B,1,1,0
947,555,285,1,S8_PlantP450DB,B,1,1,0
948,555,284,1,S8_PlantP450DB,B,1,1,0
949,556,171,1,S8_PlantP450DB,B,1,1,0
950,557,171,1,S8_PlantP450DB,B,1,1,0
951,558,171,1,S8_PlantP450DB,B,1,1,0
952,559,286,1,S8_PlantP450DB,B,1,1,0
953,560,287,1,S8_PlantP450DB,B,1,1,0
954,560,288,1,S8_PlantP450DB,B,1,1,0
955,561,287,1,S8_PlantP450DB,B,1,1,0
956,562,287,1,S8_PlantP450DB,B,1,1,0
957,562,288,1,S8_PlantP450DB,B,1,1,0
958,563,287,1,S8_PlantP450DB,B,1,1,0
959,563,289,1,S8_PlantP450DB,B,1,1,0
960,564,289,1,S8_PlantP450DB,B,1,1,0
961,564,287,1,S8_PlantP450DB,B,1,1,0
962,565,287,1,S8_PlantP450DB,B,1,1,0
963,565,289,1,S8_PlantP450DB,B,1,1,0
964,566,290,1,S8_PlantP450DB,B,1,1,0
965,567,289,1,S8_PlantP450DB,B,1,1,0
966,568,252,1,S8_PlantP450DB,B,1,1,0
967,569,291,1,S8_PlantP450DB,B,1,1,0
968,569,252,1,S8_PlantP450DB,B,1,1,0
969,570,252,1,S8_PlantP450DB,B,1,1,0
970,571,292,1,S8_PlantP450DB,B,1,1,0
971,572,292,1,S8_PlantP450DB,B,1,1,0
972,572,293,1,S8_PlantP450DB,B,1,1,0
973,573,292,1,S8_PlantP450DB,B,1,1,0
974,574,292,1,S8_PlantP450DB,B,1,1,0
975,575,292,1,S8_PlantP450DB,B,1,1,0
976,576,292,1,S8_PlantP450DB,B,1,1,0
977,577,292,1,S8_PlantP450DB,B,1,1,0
978,577,294,1,S8_PlantP450DB,B,1,1,0
